Code,Name,ICAO,IATA,Location,CountryISO2,Latitude,Longitude,AltitudeFeet
UIAA,Chita-Kadala Airport,UIAA,HTA,Chita,RU,52.026299,113.306000,2272
UIAE,Krasnokamensk Airport,UIAE,,Krasnokamensk,RU,50.033108,118.061142,2139
UIAR,Chara Airport,UIAR,,Chara,RU,56.913334,118.269997,2201
UIBB,Bratsk Airport,UIBB,BTK,Bratsk,RU,56.370602,101.697998,1610
UIBS,Ust-Ilimsk Airport,UIBS,UIK,Ust-Ilimsk,RU,58.136101,102.565002,1339
UIBV,Zheleznogorsk Airport,UIBV,,Zheleznogorsk-Ilimsky,RU,56.487701,104.106003,1946
UIIB,Belaya Air Base,UIIB,,Usolye-Sibirskoye,RU,52.915001,103.574997,1503
UIII,Irkutsk Airport,UIII,IKT,Irkutsk,RU,52.268002,104.389000,1675
UIKB,Bodaybo Airport,UIKB,ODO,Bodaybo,RU,57.866100,114.242996,919
UIKE,Yerbogachen Airport,UIKE,ERG,Erbogachen,RU,61.275002,108.029999,400
UIKK,Kirensk Airport,UIKK,KCK,Kirensk,RU,57.773000,108.064000,840
UIKM,Mama Airport,UIKM,,Mama,RU,58.313332,112.889999,659
UINN,Nizhneudinsk Airport,UINN,,Nizhneudinsk,RU,54.889400,99.067000,1340
UIOO,Ust-Ordynskiy Airport,UIOO,,Ust-Ordynskiy,RU,52.820000,104.739998,1775
UITK,Kazachinskaya Airport,UITK,,Kazachinskaya,RU,56.280151,107.567566,1499
UITT,Ust-Kut Airport,UITT,UKX,Ust-Kut,RU,56.856701,105.730003,2188
UIUN,Nizhneangarsk Airport,UIUN,,Nizhneangarsk,RU,55.800800,109.595001,1545
UIUU,Ulan-Ude Airport (Mukhino),UIUU,UUD,Ulan Ude,RU,51.807800,107.438004,1690
