Callsign,Code,Number,AirlineCode,AirportCodes
AZZ209,AZZ,209,AZZ,LIRF-EGLL
AZZ357,AZZ,357,AZZ,LIML-LFPO
AZZ862,AZZ,862,AZZ,LIMC-DTTA
