ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
42413B,VP-CJC,GLEX,Bombardier,Global 6000,Bombardier Global 6000,0,TAG Aviation Asia,TBJ,9532,2012
4241E2,VP-CYW,A319,Airbus,A319-115(CJ),Airbus A319-115(CJ),0,Business Aviation Asia,UNA,4228,2010
424388,VP-BAS,FA7X,Dassault,Falcon 7X,Dassault Falcon 7X,0,Squadron Aviation Services,,32,2008
424500,VQ-BHK,FA8X,Dassault,Falcon 8X,Dassault Falcon 8X,1,Private,,440,2018
424501,VQ-BHF,B738,Boeing,737-8GP,Boeing 737-8GP,0,Somon Air,SMR,39861,2015
424502,VQ-BHE,B738,Boeing,737-8GP,Boeing 737-8GP,0,Somon Air,SMR,39868,2015
424504,VQ-BIG,A332,Airbus,A330-243 Prestige,Airbus A330-243 Prestige,0,Jet Aviation,PJS,1751,2016
424505,VQ-BMS,A319,Airbus,A319-133(CJ),Airbus A319-133(CJ),0,Las Vegas Sands,,00910,1999
424507,VQ-BLU,E75S,Embraer,E175STD,Embraer E175STD,0,BermudAir,BMA,17000344,2012
424508,VQ-BLW,E75S,Embraer,E175STD,Embraer E175STD,0,BermudAir,,17000351,2012
424509,VQ-BXF,FA8X,Dassault,Falcon 8X,Dassault Falcon 8X,0,Shell Aviation,,488,2023
42450A,VQ-BPZ,FA8X,Dassault,Falcon 8X,Dassault Falcon 8X,1,Private,,,
42450B,VQ-BCC,GL7T,Bombardier,Global 7500,Bombardier Global 7500,1,Private,,70177,2023
42450C,VQ-BAR,CL60,Bombardier,Challenger 605,Bombardier Challenger 605,1,Private,,5892,
4245C6,VP-CUY,B738,Boeing,737-8HX,Boeing 737-8HX,1,Private,,29662,2010
4245CB,VP-CMV,FA7X,Dassault,Falcon 7X,Dassault Falcon 7X,1,Private,,240,
4245CD,VP-CYP,GL7T,Bombardier,Global 7500,Bombardier Global 7500,1,Private,,70110,
4245D0,VP-CEK,A320,Airbus,A-320,Airbus A-320,0,Air Albania,ABN,,
4245D6,VP-CKW,B738,Boeing,737-86N(WL),Boeing 737-86N(WL),0,AerCap,,43412,2016
4245D8,VP-CRM,GLEX,Bombardier,Global Express,Bombardier Global Express,1,Private,,9045,2000
4245DD,VP-CWM,C25C,Cessna,525C Citation CJ4,Cessna 525C Citation CJ4,1,Private,,525C0252,2017
4245DE,VP-CFM,GLEX,Bombardier,Global 6000,Bombardier Global 6000,1,Private,,9756,
4245E0,VP-CSO,B77W,Boeing,777-3F6(ER),Boeing 777-3F6(ER),0,Voyager,,61733,2017
424626,VP-BUH,A333,Airbus,A330-302,Airbus A330-302,0,Nordwind,NWS,1351,2012
424649,VP-BDU,B738,Boeing,737-8KV,Boeing 737-8KV,0,Nordwind Airlines,,60175,2018
424658,VP-BEC,E170,Embraer,E170LR,Embraer E170LR,0,Aurora Anguilla,,17000112,2005
424660,VP-BTW,F900,Dassault,Falcon 900LX,Dassault Falcon 900LX,1,Private,,324,
424665,VP-BGT,E35L,Embraer,Legacy 600,Embraer Legacy 600,0,Sirius-Aero,CIG,14501048,2008
424667,VP-BBE,B752,Boeing,757-23N,Boeing 757-23N,1,Private,,30232,1999
424683,VP-BLS,GLF6,Gulfstream Aerospace,G650ER,Gulfstream Aerospace G650ER,1,Private,,6477,
424689,VP-BKU,B773,Boeing,777-312,Boeing 777-312,0,Sky One FZE,,33376,2005
42468A,VP-BKV,B773,Boeing,777-312,Boeing 777-312,0,Sky One FZE,,33374,2005
42468E,VP-BTV,B737,Boeing,737-700 BBJ,Boeing 737-700 BBJ,1,Private,,29274,1999
