ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
400210,VP-CAH,GL7T,Bombardier,Global 7500,Bombardier Global 7500,1,Private,,70167,2023
400215,VP-CMS,GLF5,Gulfstream,G550,Gulfstream G550,1,Private,,5453,2013
400219,VP-CXO,GLF6,Gulfstream,G650ER,Gulfstream G650ER,1,Private,,6261,
40021B,VP-CDJ,F2TH,Dassault,Falcon 2000,Dassault Falcon 2000,1,Private,,148,
400220,VP-CSM,A20N,Airbus,A320-271N,Airbus A320-271N,1,Private,,8152,2018
400221,VP-CUE,A20N,Airbus,A320-271N,Airbus A320-271N,0,CDB Aviation,,08209,2018
400225,VP-CWE,A20N,Airbus,A320-271N,Airbus A320-271N,0,CDB Aviation,,8464,2018
400238,VP-CJD,A320,Airbus,A320-232,Airbus A320-232,0,Avolon,,03453,2008
400242,VP-CCS,A320,Airbus,A320-232,Airbus A320-232,1,Private,,07808,2017
400246,VP-CWJ,A333,Airbus,A330-302,Airbus A330-302,0,CDB Aviation,,1370,2012
40024A,VP-CEK,A320,Airbus,A320-214,Airbus A320-214,0,SMBC Aviation Capital,,06072,2014
40026F,VP-CRF,C25C,Cessna,525C Citation CJ4,Cessna 525C Citation CJ4,1,Private,,525C0436,2024
400278,VP-CHH,E190,Embraer,E190LR,Embraer E190LR,0,CDB Aviation,,19000613,2013
400280,VP-CKJ,A320,Airbus,A320-232,Airbus A320-232,1,Private,,05135,2012
40028D,VP-CMU,GLF6,Gulfstream Aerospace,G650ER,Gulfstream Aerospace G650ER,1,Private,,6581,
400290,VP-CHL,A321,Airbus,A321-211(P2F),Airbus A321-211(P2F),1,Private,,03749,2008
400298,VP-CTY,GL7T,Bombardier,Global 7500,Bombardier Global 7500,0,Air 7 Asia,,70189,2024
400299,VP-COR,GA7C,Gulfstream,G700,Gulfstream G700,0,MFG Aviation II,,87035,2024
40029A,VP-CYX,GA5C,Gulfstream Aerospace,G500,Gulfstream Aerospace G500,0,Yuxiao Group,,72148,2024
40029B,VP-CFR,GA7C,Gulfstream,G700,Gulfstream G700,1,Private,,87037,2025
4002A3,VP-CEU,A319,Airbus,A319-112,Airbus A319-112,0,Fortress Transportation (FTAI),,04038,2009
4002A4,VP-CDL,GLF6,Gulfstream Aerospace,G650ER,Gulfstream Aerospace G650ER,1,Private,,,
4002A8,VP-CLP,EC45,Airbus Helicopters,H145,Airbus Helicopters H145,1,Private,,21276,2024
4002B2,VP-CDA,GL7T,Bombardier,BD-700 Global 7500,Bombardier BD-700 Global 7500,0,TAG Aviation Asia,TBJ,70216,2024
4002B5,VP-CHY,FA8X,Dassault,Falcon 8X,Dassault Falcon 8X,0,Deer Jet Beijing,BDJ,515,
4002B6,VP-CDY,A319,Airbus,A319-112,Airbus A319-112,1,Private,,3983,2009
4002B7,VP-COY,FA7X,Dassault,Falcon 7X,Dassault Falcon 7X,1,Private,,250,2014
4002BA,VP-CJV,GLF6,Gulfstream,G650ER,Gulfstream G650ER,1,Private,,6215,2016
4002BF,VP-CBI,GA7C,Gulfstream,G700,Gulfstream G700,1,Private,,87079,2025
400396,VQ-TAG,E120,Embraer,EMB-120RT Brasilia,Embraer EMB-120RT Brasilia,0,Interisland Airways Limited,IWY,120018,1986
400397,VQ-TLR,E145,Embraer,ERJ-145LR,Embraer ERJ-145LR,0,Interisland Airways Limited,IWY,145436,2001
4004FE,G-MACY,B762,Boeing,767-204(BDSF),Boeing 767-204(BDSF),0,Maersk Air Cargo UK,MUK,24457,1989
4005D4,G-DHLL,B763,Boeing,767-304/ER/WL (BDSF),Boeing 767-304/ER/WL (BDSF),0,DHL Air UK,DHK,28040,1996
40092B,G-SAJE,E145,Embraer,ERJ-145EP,Embraer ERJ-145EP,0,Loganair,LOG,145442,2001
400A1B,G-DBCA,A319,Airbus,A319-131,Airbus A319-131,0,British Airways,BAW,,
400A90,G-ECLM,A346,Airbus,A340-642,Airbus A340-642,0,European Cargo,URO,622,2004
400A99,G-NEWG,B737,Boeing,737-76N,Boeing 737-76N,0,2Excel Aviation,BRO,29885,2002
400B4B,G-DHLM,B763,Boeing,767-324(ER)(BCF),Boeing 767-324(ER)(BCF),0,DHL Air UK,DHK,27392,1995
400E09,G-ECLB,A346,Airbus,A340-642,Airbus A340-642,0,European Cargo,URO,753,2006
400F0B,G-ECLC,A346,Airbus,A340-642,Airbus A340-642,0,European Cargo,URO,768,2006
400F50,G-SMKM,SR20,Cirrus,SR20,Cirrus SR20,1,Private,,1662,2006
400F63,G-ECLN,A346,Airbus,A340-642,Airbus A340-642,0,European Cargo,URO,787,2006
