ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
406004,G-XXED,S76,Sikorsky,S-76 C,Sikorsky S-76 C,0,The Kings Helicopter Flight,TQF,760699,2008
4064A8,G-PNZH,A139,Agusta,AW139,Agusta AW139,0,Sloane Helicopters,,31312,2010
4066D1,G-TAWJ,B738,Boeing,737-8K5,Boeing 737-8K5,0,TUI Airways,TOM,38108,2012
406793,G-RVNP,P68,Partenavia,P.68B Victor,Partenavia P.68B Victor,0,Raven Air,RVR,67,1975
4067A3,G-DHLJ,B763,Boeing,767-300,Boeing 767-300,0,DHL Air UK,DHK,37809,2012
4067A4,G-DHLK,B763,Boeing,767-3JHF(ER),Boeing 767-3JHF(ER),0,DHL Air UK,DHK,37810,2012
4067B3,G-EMEE,S92,Sikorsky,S-92A,Sikorsky S-92A,0,CHC Helikopter Service,HKS,920158,2011
406944,G-TUKP,B738,Boeing,737-8K5,Boeing 737-8K5,0,TUI Airways,TOM,37250,2013
406ADD,G-HLYA,A321,Airbus,A321-211,Airbus A321-211,0,Jet2.com,EXS,6038,2014
406ADE,G-HLYB,A321,Airbus,A321-211,Airbus A321-211,0,Jet2.com,EXS,6056,2014
406B9F,G-RANN,B350,Beechcraft Corp,King Air B350,Beechcraft Corp King Air B350,0,The Little Jet Company,LJC,FL-899,2013
