Code,Name,ICAO,IATA,Location,CountryISO2,Latitude,Longitude,AltitudeFeet
CRB2,Cottam Airport,CRB2,,Cottam,CA,42.139999,-82.652802,635
CRB4,Rivière Bonnard Airport,CRB4,,Rivière Bonnard,CA,50.704399,-71.162498,1585
CRB5,Rivière Bell Aerodrome,CRB5,,Rivière Bell,CA,49.078899,-62.236900,89
CRC2,Fredericton (RCMP) Heliport,CRC2,,Fredericton,CA,45.931740,-66.666681,369
CRD3,Red Deer Regional Hospital Centre Heliport,CRD3,,Red Deer,CA,52.261902,-113.816002,2877
CRE2,Edzo Airport,CRE2,,Rae,CA,62.766701,-116.084000,587
CRF2,Langley (Russell Farm) Heliport,CRF2,,Langley,CA,49.011046,-122.672213,250
CRF3,Edmonton / Villeneuve (Rose Field),CRF3,,Villeneuve,CA,53.645556,-113.802778,2190
CRF4,Calgary / Okotoks (Rowland Field),CRF4,,Calgary,CA,50.764722,-113.958056,3800
CRH2,Coronation (Health Centre) Heliport,CRH2,,Coronation,CA,52.096073,-111.459754,2614
CRH5,Rimbey (Hospital & Care Centre) Heliport,CRH5,,Rimbey,CA,52.640616,-114.247781,3067
CRL2,Westport / Rideau Lakes Airport,CRL2,,Westport,CA,44.666665,-76.396667,500
CRL3,Red Lake (Margaret Cochenour Memorial Hospital) Heliport,CRL3,,Red Lake,CA,51.013599,-93.821899,1254
CRL4,Kirby Lake Airport,CRL4,,Kirby Lake,CA,55.355598,-110.637001,2260
CRM2,Riding Mountain Airport,CRM2,,Riding Mountain,CA,50.573601,-99.361397,1016
CRML,Stoney Point (Le Cunff) Airport,CRML,,Stoney Point,CA,42.295601,-82.535004,625
CRP2,R.M. of Pipestone Airport,CRP2,,Reston,CA,49.580601,-101.053001,1488
CRS2,Parry Sound Medical Heliport,CRS2,,Parry Sound,CA,45.341702,-80.016701,800
CRS3,Calgary / Christiansen Field,CRS3,,Calgary,CA,50.799480,-114.051261,3820
CRV2,Barrie (Royal Victoria Hospital) Heliport,CRV2,,Barrie,CA,44.414410,-79.665744,855
