Code,Name,ICAO,IATA,Location,CountryISO2,Latitude,Longitude,AltitudeFeet
CL00,Usc University Hospital Heliport,CL00,,Los Angeles,US,34.053902,-118.202003,476
CL01,Eagle Field,CL01,,Dos Palos,US,36.899899,-120.667999,153
CL02,Kilroy Airport Center Heliport,CL02,,El Segundo,US,33.932499,-118.385002,255
CL03,Airport Towers Nr 1 Heliport,CL03,,El Segundo,US,33.917000,-118.394997,404
CL04,Sky Way Estates Airport,CL04,,Elk Grove,US,38.410702,-121.235001,92
CL05,First Interstate Bank Operations Center Heliport,CL05,,Fremont,US,37.548000,-121.980003,112
CL06,Glendale Adventist Medical Center/Gamc Heliport,CL06,,Glendale,US,34.151699,-118.230003,717
CL07,Queen Mary Heliport,CL07,,Long Beach,US,33.749401,-118.188004,14
CL08,Biltmore Hotel Heliport,CL08,,Los Angeles,US,34.049198,-118.252998,443
CL09,Sharp Chula Vista Medical Center Heliport,CL09,,Chula Vista,US,32.619499,-117.023003,446
CL10,Anacapa View Estates Heliport,CL10,,Malibu,US,34.041698,-118.852997,625
CL11,Ferdun Ranch Airport,CL11,,Lodi,US,38.134602,-121.220001,64
CL12,St Vincent Professional Office Building Heliport,CL12,,Los Angeles,US,34.063900,-118.273003,464
CL13,Brian Ranch Airport,CL13,,Palmdale,US,34.515301,-117.762001,3230
CL14,Huntington Memorial Hospital Heliport,CL14,,Pasadena,US,34.133598,-118.153999,854
CL15,Sce Ridgecrest Service Center Heliport,CL15,,Ridgecrest,US,35.614700,-117.668999,2288
CL16,Turner Field/Amphibious Base Heliport,CL16,,Coronado,US,32.678450,-117.155585,12
CL17,Barstow Community Hospital Heliport,CL17,,Barstow,US,34.894051,-117.018276,2255
CL18,Danby Airstrip,CL18,,Danby,US,34.555000,-115.356003,1400
CL19,Bank of America Glendale Heliport,CL19,,Glendale,US,34.155602,-118.255997,560
CL20,Wells Fargo-Cv Heliport,CL20,,Los Angeles,US,34.041698,-118.272003,260
CL21,Sutter Amador Hospital Heliport,CL21,,Jackson,US,38.349998,-120.763000,1246
CL22,Sheriff's Station Heliport,CL22,,Valencia,US,34.416100,-118.552002,1200
CL23,Jones/Ag-Viation Airport,CL23,,Biggs,US,39.459599,-121.695999,109
CL24,Kindsvater Ranch Airport,CL24,,Clovis,US,36.849899,-119.510002,529
CL25,7R Ranch Airport,CL25,,Cuyama,US,34.935501,-119.452003,3176
CL26,Great Western Helistop,CL26,,Chatsworth,US,34.238748,-118.565927,1018
CL27,Wells Fargo-El Monte Heliport,CL27,,El Monte,US,34.070801,-118.071999,261
CL28,Moronga Basin Chp Heliport,CL28,,Joshua Tree,US,34.134701,-116.275002,2485
CL29,Camino Airstrip,CL29,,Goffs,US,34.834999,-114.957001,2079
CL30,Queensway Bay Heliport,CL30,,Long Beach,US,33.755001,-118.195000,12
CL31,Caltrans District 7 Heliport,CL31,,Los Angeles,US,34.051498,-118.242996,484
CL32,Fib Administration & Operations Building Heliport,CL32,,Los Angeles,US,34.053600,-118.264999,430
CL33,Pauma Valley Air Park,CL33,,Pauma Valley,US,33.310600,-116.998001,756
CL34,First Interstate Bank Heliport,CL34,,Simi Valley,US,34.268600,-118.718002,974
CL35,Warner Springs Gliderport Airport,CL35,,Warner Springs,US,33.284500,-116.675003,2885
CL36,Allan Ranch Flight Park Ultralightport,CL36,,Windsor,US,38.569401,-122.804001,160
CL37,Enloe Hospital Heliport,CL37,,Chico,US,39.742401,-121.849998,253
CL38,Swepi Beta Platform Eureka Heliport,CL38,,Huntington Beach,US,33.563900,-118.117996,123
CL39,St. Helena Fire Department Heliport,CL39,,St Helena,US,38.548500,-122.511002,308
CL40,Antelope Valley Service Center Heliport,CL40,,Lancaster,US,34.647499,-118.146004,2522
CL41,Oakland Convention Center Heliport,CL41,,Oakland,US,37.802399,-122.274002,110
