ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
AC402D,N889KH,GLF5,Gulfstream Aerospace,5,Gulfstream 5,1,Private,,540,1998
AC4052,N889LV,GLF6,Gulfstream,G650ER,Gulfstream G650ER,0,Pasaca Capital,,6518,2022
AC4068,N889MS,GLF5,Gulfstream,G550,Gulfstream G550,0,It All Began on La Costa,,5190,2008
AC4090,N889PG,GL5T,Bombardier,Global 5000,Bombardier Global 5000,1,Private,,9226,2007
AC41AB,N8890Q,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Southwest Airlines,SWA,42687,2023
AC41CE,N8891Q,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Southwest Airlines,SWA,42683,2023
AC41DF,N88917,S22T,Cirrus,SR22T,Cirrus SR22T,1,Private,,9291,2023
AC41F3,N8892S,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Southwest Airlines,SWA,68047,2023
AC4205,N8893,GLF5,Gulfstream,G550,Gulfstream G550,1,Private,,5233,
AC4237,N8894Q,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Southwest Airlines,SWA,68051,2023
AC425A,N8895Q,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Southwest Airlines,SWA,68052,2023
AC4279,N8896L,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Southwest Airlines,SWA,68048,2023
AC42BF,N8898L,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Southwest Airlines,SWA,68046,2023
AC42DF,N8899H,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Southwest Airlines,SWA,42685,2023
AC4341,N89CV,GL5T,Bombardier,Global 5500,Bombardier Global 5500,1,Private,,60041,2021
AC4399,N89GH,SR22,Cirrus Design,SR22 G2,Cirrus Design SR22 G2,1,Private,,1178,2004
AC462D,N890JS,C56X,Cessna,560XL Citation XLS,Cessna 560XL Citation XLS,0,flyExclusive,JRE,560-6065,2010
AC46AA,N890PS,F2TH,Dassault,Falcon 2000EX,Dassault Falcon 2000EX,0,LBMA Equipment Services Inc,,379,2021
AC46E0,N890RW,GA6C,Gulfstream,G600,Gulfstream G600,1,Private,,73176,2025
AC47DE,N8901Q,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Southwest Airlines,SWA,68118,2023
AC4801,N8902Q,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Southwest Airlines,SWA,68119,2023
AC481D,N8903H,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Southwest Airlines,SWA,68120,2023
AC4843,N8904L,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Southwest Airlines,SWA,68117,2023
AC486A,N8905Q,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Southwest Airlines,SWA,68116,2024
AC48AC,N8907L,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Southwest Airlines,SWA,42693,2023
AC48D3,N8908Q,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Southwest Airlines,SWA,67469,2023
AC48F2,N8909L,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Southwest Airlines,SWA,42689,2023
AC4B72,N8910Q,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Southwest Airlines,SWA,42565,2024
AC4B95,N8911Q,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Southwest Airlines,SWA,68184,2023
AC4BB8,N8912Q,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Southwest Airlines,SWA,68183,2023
AC4BDD,N8913S,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Southwest Airlines,SWA,42560,2023
AC4BFE,N8914Q,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Southwest Airlines,SWA,42695,2023
AC4C21,N8915Q,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Southwest Airlines,SWA,42562,2023
AC4C67,N8917Q,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Southwest Airlines,SWA,42555,2023
AC4C8A,N8918Q,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Southwest Airlines,SWA,68206,2024
AC4F4C,N8921Q,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Southwest Airlines,SWA,42581,2024
AC4F92,N8923Q,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Southwest Airlines,SWA,42568,2024
AC4FFB,N8926Q,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Southwest Airlines,SWA,68360,2024
