ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
AC300D,N8847Q,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Southwest Airlines,SWA,42600,2023
AC3030,N8848Q,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Southwest Airlines,SWA,67795,2023
AC3053,N8849Q,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Southwest Airlines,SWA,67826,2023
AC308F,N885BP,B788,Boeing,787-8 Dreamliner,Boeing 787-8 Dreamliner,0,American Airlines,AAL,66005,2023
AC31B0,N885PC,SR20,Cirrus,SR20,Cirrus SR20,1,Private,,2744,2021
AC3275,N885X,FA8X,Dassault,Falcon 8X,Dassault Falcon 8X,1,Private,,450,
AC32CF,N8850Q,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Southwest Airlines,SWA,67498,2023
AC32F2,N8851Q,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Southwest Airlines,SWA,67825,2023
AC3315,N8852Q,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Southwest Airlines,SWA,67497,2023
AC3338,N8853Q,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Southwest Airlines,SWA,67496,2023
AC335B,N8854Q,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Southwest Airlines,SWA,67494,2023
AC337E,N8855Q,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Southwest Airlines,SWA,67495,2023
AC33A3,N8856S,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Southwest Airlines,SWA,67470,2023
AC33C4,N8857Q,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Southwest Airlines,SWA,67471,2023
AC33E2,N8858K,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Southwest Airlines,SWA,42591,2023
AC340A,N8859Q,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Southwest Airlines,SWA,42657,2023
AC3448,N886BR,B788,Boeing,787-8 Dreamliner,Boeing 787-8 Dreamliner,0,American Airlines,AAL,66006,2023
AC3475,N886DL,H25B,Hawker Beechcraft,800XP,Hawker Beechcraft 800XP,1,Private,,258391,1999
AC35B6,N886SG,GA6C,Gulfstream,G600,Gulfstream G600,1,Private,,73099,2022
AC3688,N8860S,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Southwest Airlines,SWA,42671,2023
AC36A9,N8861Q,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Southwest Airlines,SWA,67865,2023
AC36CC,N8862Q,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Southwest Airlines,SWA,67863,2023
AC36EF,N8863Q,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Southwest Airlines,SWA,67864,2023
AC370B,N8864H,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Southwest Airlines,SWA,67858,2023
