ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
AC101F,N8768Q,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Southwest Airlines,SWA,67518,2022
AC1042,N8769Q,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Southwest Airlines,SWA,67519,2022
AC116E,N877MD,P28A,Piper,Archer TX,Piper Archer TX,1,Private,,2881662,2023
AC11F1,N877SK,DA62,Diamond,DA-62,Diamond DA-62,1,Private,,62.225,2023
AC12BE,N8770Q,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Southwest Airlines,SWA,67517,2022
AC12D6,N8771D,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Southwest Airlines,SWA,67516,2022
AC1301,N8772M,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Southwest Airlines,SWA,67515,2022
AC1327,N8773Q,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Southwest Airlines,SWA,67514,2022
AC136D,N8775Q,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Southwest Airlines,SWA,67762,2022
AC138C,N8776L,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Southwest Airlines,SWA,67761,2023
AC13B3,N8777Q,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Southwest Airlines,SWA,67756,2022
AC13D6,N8778Q,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Southwest Airlines,SWA,67513,2022
AC13F9,N8779Q,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Southwest Airlines,SWA,67760,2022
AC1448,N878CH,C55B,Cessna,550 Citation Bravo,Cessna 550 Citation Bravo,0,Bruce Alexander Company LLC,,550-1067,2003
AC1675,N8780Q,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Southwest Airlines,SWA,67753,2022
AC1698,N8781Q,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Southwest Airlines,SWA,67758,2022
AC1701,N8784Q,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Southwest Airlines,SWA,67757,2022
AC1720,N8785L,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Southwest Airlines,SWA,67755,2022
AC1747,N8786Q,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Southwest Airlines,SWA,67782,2022
AC1765,N8787K,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Southwest Airlines,SWA,67778,2022
AC1789,N8788L,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Southwest Airlines,SWA,67777,2022
AC17B0,N8789Q,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Southwest Airlines,SWA,67776,2022
AC1A2C,N8790Q,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Southwest Airlines,SWA,67773,2022
AC1A44,N8791D,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Southwest Airlines,SWA,67779,2022
AC1A72,N8792Q,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Southwest Airlines,SWA,67774,2022
AC1A95,N8793Q,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Southwest Airlines,SWA,67781,2022
AC1AB8,N8794Q,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Southwest Airlines,SWA,67784,2022
AC1AD7,N8795L,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Southwest Airlines,SWA,67785,2022
AC1AFA,N8796L,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Southwest Airlines,SWA,67783,2022
AC1B21,N8797Q,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Southwest Airlines,SWA,67787,2023
AC1B44,N8798Q,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Southwest Airlines,SWA,67786,2023
AC1BFE,N88FE,GL7T,Bombardier,BD-700 Global 7500,Bombardier BD-700 Global 7500,1,Private,,70013,
AC1C76,N88L,GL7T,Bombardier,Global 7500,Bombardier Global 7500,1,Private,,70156,2023
AC1C79,N88LC,F2TH,Dassault,Falcon 2000,Dassault Falcon 2000,1,Private,,300,2015
AC1D0A,N88RY,S22T,Cirrus,SR-22T,Cirrus SR-22T,1,Private,,9309,2023
AC1D19,N88SN,S22T,Cirrus,SR22T,Cirrus SR22T,1,Private,,10024,2024
AC1D1E,N88ST,GLEX,Bombardier,Global 5000,Bombardier Global 5000,1,Private,,9610,2014
AC1DE9,N880AV,P180,Piaggio,P180 Avanti II,Piaggio P180 Avanti II,1,Private,,1229,
AC1EB1,N880JV,GL5T,Bombardier,BD-700-1A11 Global 5500,Bombardier BD-700-1A11 Global 5500,1,Private,,60147,2024
AC1F2B,N880PS,C560,Cessna,560 Citation Ultra,Cessna 560 Citation Ultra,1,Private,,560-0398,1996
AC1F75,N880SR,GLF5,Gulfstream,G550,Gulfstream G550,1,Private,,5426,2013
AC1FD5,N880WM,DH8D,De Havilland Canada,Dash 8-400,De Havilland Canada Dash 8-400,0,Connect Airlines,WZM,4214,2008
