ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
348044,EC-OGB,GLF6,Gulfstream,G650ER,Gulfstream G650ER,0,Gestair,GES,6567,2024
348049,EC-OHG,A321,Airbus,A321-231(P2F),Airbus A321-231(P2F),0,Swiftair,SWT,03964,2009
34805A,EC-OET,GL7T,Bombardier,Global 7500,Bombardier Global 7500,0,Mango Punto Fa,,70178,2023
348084,EC-OGY,B789,Boeing,787-9 Dreamliner,Boeing 787-9 Dreamliner,0,Air Europa,AEA,43983,2019
348085,EC-OGS,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Air Europa,AEA,62918,2025
3480CC,EC-OHY,A332,Airbus,A330-243,Airbus A330-243,0,Iberia Airlines,IBE,1319,2012
3480CE,EC-OHV,A333,Airbus,A330-343,Airbus A330-343,0,World2Fly,WFL,1562,2014
3480DA,EC-OID,AT76,ATR,72-600,ATR 72-600,0,Swiftair,SWT,1762,2024
34810B,EC-OIL,A21N,Airbus,A321-253NY,Airbus A321-253NY,0,Iberia Airlines,IBE,11504,2024
3481C4,EC-OJT,A320,Airbus,A320-214,Airbus A320-214,0,Volotea,VOE,05112,2012
3481C9,EC-OJX,B738,Boeing,737-8Z0(BDSF),Boeing 737-8Z0(BDSF),0,Swiftair,SWT,30073,2000
3481D5,EC-OJL,B772,Boeing,777-219(ER),Boeing 777-219(ER),0,Privilege Style,PVG,34377,2006
348203,EC-OJF,A320,Airbus,A320-232,Airbus A320-232,0,Vueling Airlines,VLG,06001,2014
348204,EC-OJG,A320,Airbus,A320-232,Airbus A320-232,0,Vueling Airlines,VLG,06093,2014
348205,EC-OJH,A320,Airbus,A320-232,Airbus A320-232,0,Vueling Airlines,VLG,06098,2014
348206,EC-OKG,A320,Airbus,A320-232,Airbus A320-232,0,Vueling Airlines,VLG,07725,2017
348207,EC-OKH,A320,Airbus,A320-232,Airbus A320-232,0,Vueling Airlines,VLG,07760,2017
348208,EC-OKI,A320,Airbus,A320-232,Airbus A320-232,0,Vueling Airlines,VLG,07808,2017
348209,EC-OKJ,A320,Airbus,A320-232,Airbus A320-232,0,Vueling Airlines,VLG,07809,2017
348249,EC-OLE,A21N,Airbus,A321-253NY(XLR),Airbus A321-253NY(XLR),0,Iberia Airlines,IBE,11686,2025
348290,EC-LQF,C550,Cessna,550 Citation S/II,Cessna 550 Citation S/II,0,C N Air,ORO,S550-0007,1985
3482D3,EC-OJM,GA7C,Gulfstream,G700,Gulfstream G700,0,Gestair,GES,87047,2025
348310,EC-OLG,A333,Airbus,A330-343,Airbus A330-343,0,Wamos Air,PLM,1201,2011
348342,EC-OND,A333,Airbus,A330-343,Airbus A330-343,0,World2Fly,WFL,1397,2013
348343,EC-OLH,F2TH,Dassault,Falcon 2000LX,Dassault Falcon 2000LX,0,Global Jet Austria,GLJ,340,
34838B,EC-OOC,A320,Airbus,A320-214,Airbus A320-214,0,Volotea,VOE,04347,2010
348390,EC-OOI,A333,Airbus,A330-343,Airbus A330-343,0,Evelop Airlines,EVE,348390,2012
3483C9,EC-OOL,A359,Airbus,A350-941,Airbus A350-941,0,Iberia Airlines,IBE,741,2025
34840A,EC-OPA,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Air Europa,AEA,43571,2025
