ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
347145,EC-NRJ,AS65,Airbus Helicopters,AS365 Dauphin 2,Airbus Helicopters AS365 Dauphin 2,0,Servicio Vigilancia Aduanera,,7060,
34714D,EC-NQM,A320,Airbus,A320-214,Airbus A320-214,0,Volotea,VOE,4589,
34714E,EC-NQN,A320,Airbus,A320-214,Airbus A320-214,0,Volotea,VOE,4675,2011
347154,EC-NPE,BE9L,Beech,65-C90A King Air,Beech 65-C90A King Air,1,Private,,LJ-1124,
347159,EC-NQR,AT76,ATR,72-600,ATR 72-600,0,Binter Canarias,IBB,1692,2021
34718D,EC-NRG,A332,Airbus,A330-202,Airbus A330-202,0,Iberia Airlines,IBE,1864,2018
34718E,EC-NRH,A332,Airbus,A330-202,Airbus A330-202,0,Iberia Airlines,IBE,1882,2018
347191,EC-IXO,B738,Boeing,737-883(WL),Boeing 737-883(WL),0,Swiftair,SWT,30467,2000
347195,EC-BVY,P28R,Piper,PA-28R-200 Cherokee Arrow,Piper PA-28R-200 Cherokee Arrow,1,Private,,28R-35711,
347206,EC-NSC,A359,Airbus,A350-941,Airbus A350-941,0,Iberia Airlines,IBE,483,2021
347219,EC-NTA,A20N,Airbus,A320-251N,Airbus A320-251N,0,Iberia Airlines,IBE,10696,2022
347245,EC-NTB,A359,Airbus,A350-941,Airbus A350-941,0,World2Fly,WFL,559,2022
347247,EC-NST,A21N,Airbus,A321-251NX,Airbus A321-251NX,0,Iberia Airlines,IBE,10991,2022
347255,EC-NUG,B738,Boeing,737-883(BDSF),Boeing 737-883(BDSF),0,Swiftair,SWT,30197,2001
347256,EC-NTL,A320,Airbus,A320-216,Airbus A320-216,0,Volotea,VOE,3846,2009
347257,EC-NTM,A320,Airbus,A320-216,Airbus A320-216,0,Volotea,VOE,3906,2009
347258,EC-NTU,A320,Airbus,A320-214,Airbus A320-214,0,Volotea,VOE,5950,2014
347259,EC-NTX,A333,Airbus,A330-343,Airbus A330-343,0,Wamos Air,PLM,1597,2015
347281,EC-NTY,A333,Airbus,A330-343,Airbus A330-343,0,Wamos Air,PLM,1600,2015
347282,EC-NSF,AT76,ATR,72-600,ATR 72-600,0,Binter Canarias,IBB,1634,2022
347283,EC-NSG,AT76,ATR,72-600,ATR 72-600,0,Binter Canarias,IBB,1636,2022
347285,EC-LBP,AT8T,Air Tractor,AT-802A,Air Tractor AT-802A,0,Avialsa,,802A-0322,
347287,EC-NTO,A20N,Airbus,A320-251N,Airbus A320-251N,0,Iberia Airlines,IBE,10818,2022
