ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
346105,EC-NAA,EC25,Airbus Helicopters,H-225 Super Puma Mk2+,Airbus Helicopters H-225 Super Puma Mk2+,0,Salvamento Maritimo,,2910,
346315,EC-NHJ,AS50,Airbus Helicopters,H-125 Ecureuil,Airbus Helicopters H-125 Ecureuil,1,Private,,1247,
346408,EC-NHS,SIRA,Tecnam,P2002 Sierra,Tecnam P2002 Sierra,1,Private,,361,
346414,EC-NKI,AS50,Airbus Helicopters,H125,Airbus Helicopters H125,0,Sky Helicopteros,HSY,8849,
34644E,EC-NJI,A21N,Airbus,A321-251NX,Airbus A321-251NX,0,Iberia Airlines,IBE,10071,2020
346482,EC-NJX,P208,Tecnam,P2008,Tecnam P2008,0,Cenavia,CNA,1177,
346515,EC-IPB,PA34,Piper,PA-34 Seneca,Piper PA-34 Seneca,0,Aero Link Air Services S.L.,ARK,34-7350116,
346519,EC-NPV,AS50,Airbus Helicopters,H125,Airbus Helicopters H125,0,Sky Helicopteros,HSY,8941,
346541,EC-NLM,CRJ2,Mitsubishi,CRJ-200ER,Mitsubishi CRJ-200ER,0,Air Nostrum,ANE,7866,2003
346547,EC-NLD,SIRA,Tecnam,P2002-JF Sierra,Tecnam P2002-JF Sierra,1,Private,,153,
346548,EC-NLE,SIRA,Tecnam,P-2002JF Sierra,Tecnam P-2002JF Sierra,1,Private,,169,
34654B,EC-NLJ,A321,Airbus,A321-231,Airbus A321-231,0,Privilege Style Líneas Aéreas,PVG,03636,2008
346555,EC-NLP,A359,Airbus,A350-941,Airbus A350-941,0,Iberia Airlines,IBE,453,2020
346593,EC-NMY,A320,Airbus,A320-232,Airbus A320-232,0,Aura Airlines,GWR,4008,2009
34659A,EC-NMZ,A359,Airbus,A350-941,Airbus A350-941,0,Iberia Airlines,IBE,459,2021
3465C5,EC-NOI,A359,Airbus,A350-941,Airbus A350-941,0,World2Fly,WFL,448,2021
3465C9,EC-ISI,A320,Airbus,A320-214,Airbus A320-214,0,Volotea,VOE,2123,2003
3465D4,EC-NNV,E295,Embraer,E195-E2,Embraer E195-E2,0,Binter Canarias,IBB,19020048,2021
3465D8,EC-NNZ,A320,Airbus,A320-214,Airbus A320-214,0,Volotea,VOE,2616,2005
3465D9,EC-NNY,A320,Airbus,A320-214,Airbus A320-214,0,Volotea,VOE,3786,2009
346602,EC-NNU,DA42,Diamond,DA-42 Twin Star,Diamond DA-42 Twin Star,1,Private,,42.152,
346603,EC-NOC,GLEX,Bombardier,BD-700 Global 6500,Bombardier BD-700 Global 6500,0,Gestair,GES,60026,
346605,EC-NNH,A332,Airbus,A330-202,Airbus A330-202,0,Iberia Airlines,IBE,1936,2019
34660B,EC-NTI,A20N,Airbus,A320-251N,Airbus A320-251N,0,Iberia Airlines,IBE,10706,2021
34660D,EC-NOL,A320,Airbus,A320-214,Airbus A320-214,0,Volotea,VOE,2740,2006
34660E,EC-NOM,A320,Airbus,A320-214,Airbus A320-214,0,Volotea,VOE,3511,
34660F,EC-NON,A320,Airbus,A320-216,Airbus A320-216,0,Volotea,VOE,3576,2008
346611,EC-NOP,A320,Airbus,A320-214,Airbus A320-214,0,Volotea,VOE,3597,
346612,EC-NOQ,A320,Airbus,A320-216,Airbus A320-216,0,Volotea,VOE,3765,2021
346613,EC-NOR,A320,Airbus,A320-216,Airbus A320-216,0,Volotea,VOE,3963,
346614,EC-NOS,A320,Airbus,A320-216,Airbus A320-216,0,Volotea,VOE,4035,2009
346644,EC-NOY,A320,Airbus,A320-214,Airbus A320-214,0,Volotea,VOE,2633,2005
346648,EC-NPC,A320,Airbus,A320-214,Airbus A320-214,0,Volotea,VOE,3931,2009
346649,EC-NPB,A320,Airbus,A320-214,Airbus A320-214,0,Volotea,VOE,3949,2009
34664E,EC-NQJ,B752,Boeing,757-23APF,Boeing 757-23APF,0,Swiftair,SWT,24868,1990
346689,EC-NPU,E295,Embraer,E195-E2,Embraer E195-E2,0,Binter Canarias,IBB,19020056,2021
34668B,EC-NOG,A333,Airbus,A330-343,Airbus A330-343,0,Wamos Air,PLM,786,2006
34668C,EC-NOF,A333,Airbus,A330-343,Airbus A330-343,0,Wamos Air,PLM,741,2006
346690,EC-NLV,A321,Airbus,A321-211,Airbus A321-211,0,Vueling Airlines,VLG,6454,2015
346691,EC-NLX,A321,Airbus,A321-211,Airbus A321-211,0,Vueling Airlines,VLG,6629,2015
346692,EC-NLY,A321,Airbus,A321-211,Airbus A321-211,0,Vueling Airlines,VLG,06719,2015
346695,EC-NOZ,A320,Airbus,A320-232,Airbus A320-232,0,Surinam Airways,SLM,4113,2009
