ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
A38019,N3244J,BCS3,Airbus,A220-300,Airbus A220-300,0,JetBlue Airways,JBU,55320,2024
A38082,N3247J,BCS3,Airbus,A220-300,Airbus A220-300,0,JetBlue Airways,JBU,55322,2024
A380E9,N325AF,PC12,Pilatus,PC-12 NGX,Pilatus PC-12 NGX,0,PlaneSense,CNS,2325,
A3812F,N325DA,GLF6,Gulfstream Aerospace,G650,Gulfstream Aerospace G650,1,Private,,73102,
A38141,N325DU,BCS3,Airbus,A220-300,Airbus A220-300,0,Delta Air Lines,DAL,55272,2024
A38266,N325RM,PC12,Pilatus,PC 12/45,Pilatus PC 12/45,0,LAS Group Holdings LLC,,472,
A3828A,N325SY,E75L,Embraer,E175LR,Embraer E175LR,0,SkyWest Airlines,SKW,17000959,2023
A38367,N3251J,BCS3,Airbus,A220-300,Airbus A220-300,0,JetBlue Airways,JBU,55333,2025
A38452,N32579,M7,Maule,M-7-260C,Maule M-7-260C,1,Private,,30064C,2022
A384F8,N326DU,BCS3,Airbus,A220-300,Airbus A220-300,0,Delta Air Lines,DAL,55297,2024
A38503,N326EE,E55P,Embraer,Phenom 300,Embraer Phenom 300,1,Private,,50500726,2023
A3852D,N326FX,E545,Embraer,Praetor 500,Embraer Praetor 500,0,Flexjet,LXJ,55010143,2024
A3857B,N326K,GA6C,Gulfstream,G600,Gulfstream G600,1,Private,,73088,2022
A38583,N326KH,G150,Gulfstream Aerospace,G150,Gulfstream Aerospace G150,1,Private,,230,2007
A38641,N326SY,E75L,Embraer,E175LR,Embraer E175LR,0,SkyWest Airlines,SKW,17000960,2023
A387F0,N3267J,BCS3,Airbus,A220-300,Airbus A220-300,0,JetBlue Airways,JBU,55360,2025
A3892B,N327JT,B733,Boeing,737-3L9,Boeing 737-3L9,0,Constellation Productions,,24220,1988
A38A0F,N327TW,CL60,Canadair,Challenger 600,Canadair Challenger 600,1,Private,,5421,
A38C66,N328DU,BCS3,Airbus,A220-300,Airbus A220-300,0,Delta Air Lines,DAL,55279,2024
A38C76,N328EK,C68A,Cessna,680A Citation Latitude,Cessna 680A Citation Latitude,1,Private,,680A0328,2022
A38C8E,N328FJ,F900,Dassault,Falcon 900,Dassault Falcon 900,1,Private,,328,
A38CB2,N328GV,E55P,Embraer,Phenom 300,Embraer Phenom 300,1,Private,,50500122,2013
A38CDB,N328JL,F900,Dassault,Falcon 900 B,Dassault Falcon 900 B,0,Lamon Aviation LLC,,157,1996
A38CE9,N328K,GA6C,Gulfstream,G600,Gulfstream G600,0,Ford Motor Company,,73098,2023
A38CFB,N328KT,S22T,Cirrus,SR-22T,Cirrus SR-22T,1,Private,,2301,2021
A38DB4,N328TC,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,American Airlines,AAL,68115,2023
