ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
A350C3,N3121J,BCS3,Airbus,A220-300,Airbus A220-300,0,JetBlue Airways,JBU,55199,2023
A35109,N3123J,BCS3,Airbus,A220-300,Airbus A220-300,0,JetBlue Airways,JBU,55204,2023
A3514F,N3125J,BCS3,Airbus,A220-300,Airbus A220-300,0,JetBlue Airways,JBU,55211,2023
A35219,N313BK,GLEX,Bombardier,Global Express,Bombardier Global Express,1,Private,,9108,2002
A3521C,N313BN,SF50,Cirrus,SF-50 Vision,Cirrus SF-50 Vision,1,Private,,0009,2017
A35254,N313DU,BCS3,Airbus,A220-300,Airbus A220-300,0,Delta Air Lines,DAL,55175,2022
A352BF,N313JA,S22T,Cirrus,SR22T,Cirrus SR22T,1,Private,,9336,2023
A352F8,N313LH,GALX,Gulfstream Aerospace,G200,Gulfstream Aerospace G200,1,Private,,0229,2009
A3539D,N313SY,E75L,Embraer,E175LR,Embraer E175LR,0,Delta Connection,SKW,17000916,2022
A353EB,N313WA,F2TH,Dassault,Falcon 2000,Dassault Falcon 2000,1,Private,,197,2009
A35409,N313XF,GA5C,Gulfstream,GVII-G500,Gulfstream GVII-G500,1,Private,,72092,2021
A35487,N3131X,SF50,Cirrus,SF-50 Vision,Cirrus SF-50 Vision,1,Private,,0310,2021
A3549D,N3132J,BCS3,Airbus,A220-300,Airbus A220-300,0,JetBlue Airways,JBU,55214,2023
A35592,N3139J,BCS3,Airbus,A220-300,Airbus A220-300,0,JetBlue Airways,JBU,55234,2023
A355E6,N314CG,H25B,Hawker Beechcraft,850,Hawker 850,1,Private,,258781,2006
A3560B,N314DU,BCS3,Airbus,A220-300,Airbus A220-300,0,Delta Air Lines,DAL,55192,2023
A3567A,N314JE,CL30,Bombardier,Challenger 300,Bombardier Challenger 300,0,Jet Edge,EDG,20100,2006
A358BD,N3145J,BCS3,Airbus,A220-300,Airbus A220-300,0,JetBlue Airways,JBU,55252,2023
A35949,N3149J,BCS3,Airbus,A220-300,Airbus A220-300,0,JetBlue Airways,JBU,55254,2023
A359AC,N315CX,C525,Cessna,525 CitationJet,Cessna 525 CitationJet,1,Private,,525-0315,1999
A359C2,N315DU,BCS3,Airbus,A220-300,Airbus A220-300,0,Delta Air Lines,DAL,55195,2022
A35B0B,N315SY,E75L,Embraer,E175LR,Embraer E175LR,0,SkyWest Airlines,SKW,17000917,2022
A35C0B,N3152J,BCS3,Airbus,A220-300,Airbus A220-300,0,JetBlue Airways,JBU,55258,2023
A35C97,N3156J,BCS3,Airbus,A220-300,Airbus A220-300,0,JetBlue Airways,JBU,55262,2024
A35CBA,N3157J,BCS3,Airbus,A220-300,Airbus A220-300,0,JetBlue Airways,JBU,55263,2024
A35D79,N316DU,BCS3,Airbus,A220-300,Airbus A220-300,0,Delta Air Lines,DAL,55207,2023
A35DC7,N316GX,GLEX,Bombardier,Global Express XRS,Bombardier Global Express XRS,1,Private,,9316,2008
A35EC2,N316SY,E75L,Embraer,E175LR,Embraer E175LR,0,Delta Connection,SKW,17000918,2022
