ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
A3201F,N300JE,CL30,Bombardier,Challenger 300,Bombardier Challenger 300,0,Jet Edge,EDG,20115,2006
A32264,N3005L,T206,Cessna,T206H Turbo Stationair,Cessna T206H Turbo Stationair,1,Private,,T20609715,2023
A32389,N301FC,SR22,Cirrus,SR-22,Cirrus SR-22,1,Private,,9076,2023
A3278B,N302JC,F2TH,Dassault,Falcon 2000,Dassault Falcon 2000,1,Private,,63,
A3278F,N302JG,TBM7,SOCATA,TBM700C1,SOCATA TBM700C1,1,Private,,302,2004
A3298A,N3023J,BCS3,Airbus,A220-300,Airbus A220-300,0,JetBlue Airways,JBU,55104,2021
A32A94,N303BD,GLF5,Gulfstream,G550,Gulfstream G550,1,Private,,5058,2004
A32AC6,N303DD,E75L,Embraer,E175LR,Embraer E175LR,0,Envoy Air,ENY,17000931,2022
A32B31,N303HL,C303,Cessna,T303 Crusader,Cessna T303 Crusader,1,Private,,T30300038,1982
A32CE7,N3030Z,GA5C,Gulfstream,G500,Gulfstream G500,0,Solairus Aviation,TWY,72033,2019
A32F17,N304KH,B733,Boeing,737-3Q8,Boeing 737-3Q8,0,Northern Air Cargo,NAC,28054,1998
A32F1B,N304KM,E75L,Embraer,E175LR,Embraer E175LR,0,Envoy Air,ENY,17000932,2022
A32F30,N304LH,C68A,Cessna,680A Citation Latitude,Cessna 680A Citation Latitude,1,Private,,680A0304,2022
