ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
A39052,N329FX,E545,Embraer,Praetor 500,Embraer Praetor 500,0,Flexjet,LXJ,55010124,2023
A395DD,N330AP,GALX,Gulfstream,G200 Galaxy,Gulfstream G200 Galaxy,1,Private,,105,2004
A39679,N330GV,E55P,Embraer,Phenom 300,Embraer Phenom 300,0,GrandView Aviation,,50500358,2016
A39681,N330HC,SR22,Cirrus,SR-22,Cirrus SR-22,1,Private,,9223,2023
A396C2,N330KT,TBM9,Daher,TBM-960,Daher TBM-960,0,Zenflight,XEN,1524,2024
A396E2,N330M,GLEX,Bombardier,Global 6000,Bombardier Global 6000,1,Private,,9041,1999
A396EB,N330MJ,SF50,Cirrus,SF-50 Vision,Cirrus SF-50 Vision,0,SR Aviation,,0390,
A39781,N330TJ,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,American Airlines,AAL,68104,2023
A39988,N331AB,GLF6,Gulfstream,G650ER,Gulfstream G650ER,1,Private,,6487,2022
A39A30,N331GV,E55P,Embraer,Phenom 300,Embraer Phenom 300,0,GrandView Aviation,,50500091,2012
A39A79,N331KT,TBM9,Daher,TBM-940,Daher TBM-940,1,Private,,1546,
A39A84,N331LD,G280,Gulfstream Aerospace,G280,Gulfstream Aerospace G280,1,Private,,2010,2012
A39B18,N331SB,SF50,Cirrus,G2+ Vision Jet,Cirrus G2+ Vision Jet,1,Private,,0399,2022
A39B38,N331TJ,F2TH,Dassault,Falcon 2000,Dassault Falcon 2000,1,Private,,273,2014
A39B39,N331TK,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,American Airlines,AAL,68103,2023
A39E8E,N332PM,GLF5,Gulfstream,G550,Gulfstream G550,1,Private,,5283,2010
