ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
A30121,N293FE,B763,Boeing,767-300F,Boeing 767-300F,0,Federal Express,FDX,63132,2023
A3025D,N293TW,PC12,Pilatus,PC-12,Pilatus PC-12,0,Tradewind Aviation,,1293,
A3045C,N294AF,PC24,Pilatus,PC-24,Pilatus PC-24,0,PlaneSense,CNS,294,2022
A304D8,N294FE,B763,Boeing,767-300F,Boeing 767-300F,0,Federal Express,FDX,63131,2022
A304DE,N294FL,B738,Boeing,737-85H,Boeing 737-85H,1,Private,,29444,1998
A305A0,N294PE,C172,Cessna,172 Skyhawk,Cessna 172 Skyhawk,0,Phoenix East Aviation,JED,172S12870,2022
A30663,N294X,FA7X,Dassault,Falcon 7X,Dassault Falcon 7X,1,Private,,294,2021
A3088F,N295FE,B762,Boeing,767-300F,Boeing 767-300F,0,Federal Express,FDX,63130,2023
A308DC,N295JG,GLF4,Gulfstream,G450,Gulfstream G450,1,Private,,4295,
A30D04,N296NV,A320,Airbus,A320-214,Airbus A320-214,0,Allegiant Air,AAY,2674,2006
A30F95,N297BA,G280,Gulfstream Aerospace,G280,Gulfstream G280,1,Private,,2237,
