ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
A3711A,N3203J,BCS3,Airbus,A220-300,Airbus A220-300,0,JetBlue Airways,JBU,55289,2024
A37215,N321AP,F2TH,Dassault,Falcon 2000,Dassault Falcon 2000,1,Private,,264,2013
A37265,N321DU,BCS3,Airbus,A220-300,Airbus A220-300,0,Delta Air Lines,DAL,55256,2023
A37274,N321EJ,F2TH,Dassault,Falcon 2000,Dassault Falcon 2000,0,Talon Air,TFF,087,1999
A372E0,N321JS,E75L,Embraer,E175LR,Embraer E175LR,0,Envoy Air,ENY,17000444,2014
A37385,N321RG,SR20,Cirrus,SR-20,Cirrus SR-20,1,Private,,8820,2022
A373B7,N321TG,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,American Airlines,AAL,68101,2023
A373E5,N321VC,GLEX,Bombardier,Global Express XRS,Bombardier Global Express XRS,1,Private,,9339,2009
A37517,N3215J,BCS3,Airbus,A220-300,Airbus A220-300,0,JetBlue Airways,JBU,55292,2024
A375CC,N322AP,CL60,Bombardier,Challenger 605,Bombardier Challenger 605,0,Jet Linx Aviation,JTL,5754,2008
A37605,N322CW,SR22,Cirrus,SR22,Cirrus SR22,1,Private,,1098,2004
A3761C,N322DU,BCS3,Airbus,A220-300,Airbus A220-300,0,Delta Air Lines,DAL,55266,2024
A37651,N322FX,E545,Embraer,Praetor 500,Embraer Praetor 500,0,Flexjet,LXJ,55010147,2024
A37668,N322GV,E55P,Embraer,Phenom 300,Embraer Phenom 300,1,Private,,50500530,2019
A376D6,N322ME,PA46,Piper,PA-46-350P Malibu Mirage,Piper PA-46-350P Malibu Mirage,1,Private,,4622064,1989
A376E3,N322MT,M600,Piper,PA-46-600TP M600,Piper PA-46-600TP M600,1,Private,,4698237,2022
A37765,N322SY,E75L,Embraer,E175LR,Embraer E175LR,0,SkyWest Airlines,SKW,17000922,2022
A3776F,N322TH,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,American Airlines,AAL,68102,2023
A37842,N3221J,BCS3,Airbus,A220-300,Airbus A220-300,0,JetBlue Airways,JBU,55295,2024
A3795A,N3229J,BCS3,Airbus,A220-300,Airbus A220-300,0,JetBlue Airways,JBU,55296,2024
A379D3,N323DU,BCS3,Airbus,A220-300,Airbus A220-300,0,Delta Air Lines,DAL,55259,2023
A37B1C,N323SY,E75L,Embraer,E175LR,Embraer E175LR,0,SkyWest Airlines,SKW,17000923,2022
A37C1C,N3232J,BCS3,Airbus,A220-300,Airbus A220-300,0,JetBlue Airways,JBU,55301,2024
A37D8A,N324DU,BCS3,Airbus,A220-300,Airbus A220-300,0,Delta Air Lines,DAL,55261,2023
A37ED3,N324SY,E75L,Embraer,E175LR,Embraer E175LR,0,Delta Connection,SKW,17000925,2022
A37F8D,N3240J,BCS3,Airbus,A220-300,Airbus A220-300,0,JetBlue Airways,JBU,55314,2024
A37FB0,N3241J,BCS3,Airbus,A220-300,Airbus A220-300,0,JetBlue Airways,JBU,55315,2024
A37FD3,N3242J,BCS3,Airbus,A220-300,Airbus A220-300,0,JetBlue Airways,JBU,55319,2024
