ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
4BAB47,TC-JZG,B738,Boeing,737-8F2,Boeing 737-8F2,0,Turkish Airlines,THY,60028,2016
4BAD99,TC-KLY,GL5T,Bombardier,Global 5500,Bombardier Global 5500,1,Private,,60042,
