ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
4B3281,HB-TDH,C208,Cessna,208 Caravan 675,Cessna 208 Caravan 675,1,Private,,20800715,2025
4B348F,HB-TXN,C152,Cessna,152,Cessna 152,1,Private,,15285057,
4B3777,HB-VAD,PC24,Pilatus,PC-24,Pilatus PC-24,0,Air Ceresia,,558,2025
4B3778,HB-VAE,PC24,Pilatus,PC24,Pilatus PC24,0,Cat Aviation,CAZ,317,2023
4B377D,HB-VAJ,E55P,Embraer,Phenom 300E,Embraer Phenom 300E,1,Private,,50500631,2021
4B3781,HB-VAN,PC24,Pilatus,PC-24,Pilatus PC-24,0,AirVan,,519,2024
4B37A8,HB-VCA,C25M,Cessna,Citation M2,Cessna Citation M2,0,Albinati Aeronautics,LUC,525-1188,
4B37B7,HB-VCP,SF50,Cirrus,SF-50 Vision,Cirrus SF-50 Vision,1,Private,,0045,2018
4B3810,HB-VGA,PC24,Pilatus,PC-24,Pilatus PC-24,0,Pilatus Flugzeugwerke,PCH,,
4B3811,HB-VGB,PC24,Pilatus,PC-24,Pilatus PC-24,0,Cat Aviation,CAZ,213,2021
4B3819,HB-VGJ,PC24,Pilatus,PC-24,Pilatus PC-24,1,Private,,258,
4B3844,HB-VIA,C25M,Cessna,Citation M2,Cessna Citation M2,0,Jetco Aviation Services,,525-1189,
4B386D,HB-VJP,C55B,Cessna,550 Citation II,Cessna 550 Citation II,0,Lions Air,,550-1037,2002
4B38BE,HB-VMS,C680,Cessna,680A Citation Latitude,Cessna 680A Citation Latitude,1,Private,,680A0326,2022
4B3902,HB-VPI,E55P,Embraer,Phenom 300E,Embraer Phenom 300E,1,Private,,50500856,2025
4B3911,HB-VPX,PC24,Pilatus,PC-24,Pilatus PC-24,0,Jet Aviation,PJS,260,
4B3950,HB-VSI,PC24,Pilatus,PC-24,Pilatus PC-24,0,Pilatus Flugzeugwerke,PCH,,
4B39A1,HB-VVL,PC24,Pilatus,PC-24,Pilatus PC-24,1,Private,,305,
4B39A2,HB-VVM,PC24,Pilatus,PC-24,Pilatus PC-24,0,Pilatus Flugzeugwerke,PCH,504,2023
4B39A3,HB-VVN,PC24,Pilatus,PC-24,Pilatus PC-24,0,Pilatus Flugzeugwerke,,566,2025
4B39E3,HB-VXZ,PC24,Pilatus,PC-24,Pilatus PC-24,1,Private,,539,2024
4B39FE,HB-VZA,PC24,Pilatus,PC-24,Pilatus PC-24,0,Pilatus Flugzeugwerke,PCH,,
4B3A09,HB-VZL,PC24,Pilatus,PC-24,Pilatus PC-24,0,Pilatus Flugzeugwerke,PCH,,
