ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
4B18F5,HB-JLT,A320,Airbus,A320-214,Airbus A320-214,0,Edelweiss Air,EDW,5518,2013
4B18FE,HB-JMC,A343,Airbus,A340 313E,Airbus A340 313E,0,Edelweiss Air,EDW,546,2003
4B193A,HB-JOK,A320,Airbus,A320-214,Airbus A320-214,0,Chair Airlines,CSW,3923,2009
4B193F,HB-JOP,A320,Airbus,A320-214,Airbus A320-214,0,Chair Airlines,CSW,3374,2008
4B1941,HB-JOR,GL5T,Bombardier,Global 5000,Bombardier Global 5000,0,Nomad Aviation,,9418,
4B1942,HB-JOS,A320,Airbus,A320-214,Airbus A320-214,0,Chair Airlines,CSW,4391,2010
4B194C,HB-JPC,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Swiss,SWR,11298,2023
4B194D,HB-JPD,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Swiss,SWR,11406,2023
4B194E,HB-JPE,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Swiss,SWR,12436,2025
4B194F,HB-JPF,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Swiss,SWR,12498,2025
4B19B4,HB-JTC,F2TH,Dassault,Falcon 2000S,Dassault Falcon 2000S,0,Boutique Aviation,BQA,715,2014
4B19B9,HB-JTH,FA8X,Dassault,Falcon 8X,Dassault Falcon 8X,1,Private,,484,2020
4B19C0,HB-JTO,FA6X,Falcon,6X,Falcon 6X,0,Cat Aviation,CAZ,5,
4B19E6,HB-JVA,E195,Embraer,E195AR,Embraer E195AR,0,Helvetic Airways,OAW,19000491,2011
4B19EF,HB-JVJ,E195,Embraer,E195AR,Embraer E195AR,0,Helvetic Airways,OAW,19000386,2010
4B19FC,HB-JVW,E195,Embraer,E195AR,Embraer E195AR,0,Helvetic Airways,OAW,19000434,2011
4B19FD,HB-JVX,E190,Embraer,190,Embraer 190,0,Helvetic Airways,OAW,19000603,2013
4B19FE,HB-JVY,E190,Embraer,190,Embraer 190,0,Helvetic Airways,OAW,19000607,2013
4B19FF,HB-JVZ,E195,Embraer,E195AR,Embraer E195AR,0,Helvetic Airways,OAW,19000498,2011
4B1A2C,HB-JXS,A320,Airbus,A320-214,Airbus A320-214,0,easyJet Switzerland,EZS,6675,2015
4B1A2D,HB-JXT,A320,Airbus,A320-214,Airbus A320-214,0,easyJet Switzerland,EZS,06788,2015
4B1A2E,HB-JXU,A320,Airbus,A320-214,Airbus A320-214,0,easyJet Switzerland,EZS,06834,2015
4B1A2F,HB-JXV,A320,Airbus,A320-214,Airbus A320-214,0,easyJet Switzerland,EZS,07410,2016
4B1B1B,HB-KGX,SLG2,Sonaca,S-201,Sonaca S-201,1,Private,,045,2021
4B1B65,HB-KJT,TBM9,Socata,TBM-960,Socata TBM-960,1,Private,,1446,2022
4B1B89,HB-KLD,DR40,Robin,DR 401/155CDi,Robin DR 401/155CDi,1,Private,,2755,2021
4B1F2D,HB-LUZ,P68,VulcanAir,P.68C Victor,VulcanAir P.68C Victor,0,Swiss Flight Services,SFS,470,2012
4B1F40,HB-LVS,P212,Tecnam,P-2012 Traveller,Tecnam P-2012 Traveller,0,Swiss Flight Services,SFS,050,
4B1F48,HB-LWA,DA42,Diamond,DA 42-VI,Diamond DA 42-VI,1,Private,,42N499,
4B1F4D,HB-LWF,DA42,Diamond,DA 42-VI,Diamond DA 42-VI,1,Private,,42.N115,2013
