ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
0D1005,XA-VUL,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Volaris,VOI,12032,2024
0D101E,XA-ESE,GLF4,Gulfstream,G450,Gulfstream G450,0,Cosmopolitan Air Operations,,4236,2011
0D106C,XA-AIK,G280,Gulfstream,G280,Gulfstream G280,1,Private,,2233,2021
0D1079,XA-VUN,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Volaris,VOI,12202,2024
0D107C,XA-OOK,GLEX,Bombardier,Global Express,Bombardier Global Express,0,FlyMex,,9106,2001
0D1083,XA-VXS,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,VivaAerobús,VIV,11924,2024
0D10D5,XA-COE,GLEX,Bombardier,Global Express XRS,Bombardier Global Express XRS,1,Private,,9297,2008
0D10D8,XA-CHR,GA6C,Gulfstream,G600,Gulfstream G600,0,Operadora de Vuelos Ejecutivos,,73143,2024
0D10E3,XA-VUP,A20N,Airbus,A320-271N,Airbus A320-271N,0,Volaris,VOI,12406,2024
0D10FD,XA-VUS,A20N,Airbus,A320-271N,Airbus A320-271N,0,Volaris,VOI,12554,2025
0D10FE,XA-VUR,A20N,Airbus,A320-271N,Airbus A320-271N,0,Volaris,VOI,12485,2025
0D1103,XA-COG,CL35,Bombardier,Challenger 3500,Bombardier Challenger 3500,0,Servicio Técnico Aéreo de México,,21041,2024
0D1115,XB-JMK,GLF5,Gulfstream,V,Gulfstream V,0,Sposa de Aviación,,503,1999
0D114A,XA-RFB,GL5T,Bombardier,Global 5000,Bombardier Global 5000,1,Private,,9372,2009
0D1154,XA-VUU,A20N,Airbus,A320-271N,Airbus A320-271N,0,Volaris,VOI,12628,2025
0D1155,XA-VUW,A20N,Airbus,A320-271N,Airbus A320-271N,0,Volaris,VOI,12651,2025
0D118F,XA-MXA,E295,Embraer,E195-E2,Embraer E195-E2,0,Mexicana,MXA,19020186,2025
0D11F9,XA-VDI,A320,Airbus,A320-232,Airbus A320-232,0,VivaAerobús,VIV,05721,2013
