ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
0D80EA,YV2823,B732,Boeing,737-232,Boeing 737-232,0,Avior Airlines,ROI,23090,1984
0D8159,YV480T,MD81,McDonnell Douglas,MD-81,McDonnell Douglas MD-81,0,LASER Airlines,LER,53043,1992
0D826B,YV613T,B734,Boeing,737-4S3,Boeing 737-4S3,0,Turpial Airlines,VTU,24795,1990
0D83AD,YV3465,MD83,McDonnell Douglas,MD-83,McDonnell Douglas MD-83,0,LASER Airlines,LER,49452,1987
0D83B6,YV3475,MD82,McDonnell Douglas,MD-82,McDonnell Douglas MD-82,0,Venezolana,VNE,49511,1989
0D8437,YV3063,B733,Boeing,737-3Q8,Boeing 737-3Q8,0,Rutaca Airlines,RUC,26311,1994
0D844D,YV645T,B733,Boeing,737-3H4,Boeing 737-3H4,0,Rutaca Airlines,RUC,27932,1996
0D8462,YV3533,A346,Airbus,A340-642,Airbus A340-642,0,Conviasa,VCV,376,2001
0D8469,YV3535,A346,Airbus,A340-642,Airbus A340-642,0,Conviasa,VCV,416,2002
0D84B6,YV15ES,MD82,McDonnell Douglas,MD-82,McDonnell Douglas MD-82,0,Rutaca Airlines,RUC,,
0D84B7,YV16ES,MD82,McDonnell Douglas,MD-82,McDonnell Douglas MD-82,0,Rutaca Airlines,RUC,,
