ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
A96035,N703FE,AT72,ATR,72-212A,ATR 72-212A,0,Federal Express,FDX,1686,2021
A96049,N703G,P28A,Piper,Archer TX,Piper Archer TX,0,ATP Flight School,CXK,2881459,2021
A960AE,N703LA,GLEX,Bombardier,Global 6500,Bombardier Global 6500,1,Private,,60069,2022
A960CA,N703MD,FA7X,Dassault,Falcon 7X,Dassault Falcon 7X,1,Private,,073,2000
A960E9,N703NK,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Spirit Airlines,NKS,11383,2023
A960FF,N703PG,SF50,Cirrus,G2+ Vision Jet,Cirrus G2+ Vision Jet,1,Private,,0561,2024
A96412,N704GT,B77L,Boeing,777-F1H,Boeing 777-F1H,0,Atlas Air,GTI,35606,2009
A96501,N704SG,GLF4,Gulfstream,G400,Gulfstream G400,1,Private,,1504,2003
A9672C,N705AL,B39M,Boeing,737 MAX 9,Boeing 737 MAX 9,0,Alaska Airlines,ASA,67427,2023
A967A5,N705FG,C172,Cessna,172 Skyhawk,Cessna 172 Skyhawk,1,Private,,172S13073,2023
A9682D,N705LT,GLEX,Bombardier,Global Express XRS,Bombardier Global Express XRS,1,Private,,9218,2006
A9683D,N705MJ,C25C,Cessna,525C Citation CJ4,Cessna 525C Citation CJ4,1,Private,,525C0407,2023
A96857,N705NK,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Spirit Airlines,NKS,11608,2023
A968C5,N705SV,AT76,ATR,72-212A,ATR 72-212A,0,Silver Airways,SIL,1038,2012
A96907,N705VL,B737,Boeing,737-752,Boeing 737-752,0,Avelo Airlines,VXP,33785,
A96AE3,N706AL,B39M,Boeing,737 MAX 9,Boeing 737 MAX 9,0,Alaska Airlines,ASA,67502,2023
A96BD3,N706LA,PINO,General Avia,F-22 Pinguino,General Avia F-22 Pinguino,1,Private,,003,1995
A96BEC,N706MA,M600,Piper,PA-46-M600,Piper PA-46-M600,1,Private,,4698263,2023
A96C0E,N706NK,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Spirit Airlines,NKS,11427,2023
A96C7C,N706SV,AT76,Aerospatiale ATR,72-212A,Aerospatiale ATR 72-212A,0,Silver Airways,SIL,1185,
A96C91,N706TR,GLF4,Gulfstream Aerospace,G450,Gulfstream Aerospace G450,1,Private,,4259,2012
A96CBE,N706VL,B737,Boeing,737-752,Boeing 737-752,0,Avelo Airlines,VXP,33789,2004
A96E9A,N707AL,B39M,Boeing,737 MAX 9,Boeing 737 MAX 9,0,Alaska Airlines,ASA,67503,2023
A96F37,N707GT,B77L,Boeing,777-F,Boeing 777-F,0,Atlas Air,GTI,67992,2022
A96F68,N707JS,C25B,Cessna,525B Citation CJ3+,Cessna 525B Citation CJ3+,0,flyExclusive,JRE,525B0719,2024
