ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
A97075,N707VL,B737,Boeing,737-7H4,Boeing 737-7H4,0,Avelo Airlines,VXP,29843,2008
A9707E,N707VV,GLF4,Gulfstream,IV,Gulfstream IV,1,Private,,1342,
A97251,N708AL,B39M,Boeing,737 MAX 9,Boeing 737 MAX 9,0,Alaska Airlines,ASA,67801,2023
A97292,N708DA,B734,Boeing,737-4K5,Boeing 737-4K5,0,Mesa Airlines,ASH,24769,1990
A97293,N708DB,GLF6,Gulfstream,G650,Gulfstream G650,1,Private,,6003,2010
A972EE,N708GT,B77L,Boeing,777-F,Boeing 777-F,0,Atlas Air,GTI,67993,2023
A9737C,N708NK,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Spirit Airlines,NKS,11605,2023
A973EA,N708SV,AT76,ATR,72-600 (72-212A),ATR 72-600 (72-212A),0,Silver Airways,SIL,1092,2013
A97401,N708TT,GLEX,Bombardier,Global 6000,Bombardier Global 6000,1,Private,,9607,2014
A9742C,N708VL,B737,Boeing,737-7H4,Boeing 737-7H4,0,Avelo Airlines,VXP,30677,2004
A97608,N709AL,B39M,Boeing,737 MAX 9,Boeing 737 MAX 9,0,Alaska Airlines,ASA,66365,2023
A97694,N709GA,GALX,Gulfstream,GVII-G700,Gulfstream GVII-G700,0,Gulfstream Aerospace,GLF,87009,2021
A976A5,N709GT,B77L,Boeing,777-F,Boeing 777-F,0,Atlas Air,GTI,67994,2023
A97733,N709NK,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Spirit Airlines,NKS,11470,2023
A977A1,N709SV,AT76,ATR,72-600,ATR 72-600,0,Silver Airways,SIL,1116,2013
A97A66,N71HC,C56X,Cessna,560XL Citation Excel,Cessna 560XL Citation Excel,0,Ventura,VNT,560-5084,2000
A97A73,N71HR,G280,Gulfstream Aerospace,G280,Gulfstream Aerospace G280,1,Private,,2101,2016
A97AA1,N71KM,C30J,Lockheed,LM-100J Hercules,Lockheed LM-100J Hercules,0,Pallas Aviation,WDE,5854,2018
A97BF3,N71Z,GA7C,Gulfstream,G700,Gulfstream G700,1,Private,,87010,2023
A97C18,N710AL,B39M,Boeing,737 MAX 9,Boeing 737 MAX 9,0,Alaska Airlines,ASA,67434,2024
A97CB5,N710GT,B77L,Boeing,777-F,Boeing 777-F,0,Atlas Air,GTI,67995,2023
A97D43,N710NK,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Spirit Airlines,NKS,11458,2023
