ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
A9508C,N7HA,F900,Dassault,Falcon 900EX,Dassault Falcon 900EX,1,Private,,232,2010
A950CE,N7KS,GA5C,Gulfstream,G500,Gulfstream G500,0,Solairus Aviation,TWY,72014,2018
A950EB,N7LW,FA50,Dassault,Falcon 50,Dassault Falcon 50,1,Private,,148,
A9515C,N7RJ,S22T,Cirrus,SR22T,Cirrus SR22T,1,Private,,10142,2024
A951DD,N7WN,R66,Robinson,R66 Turbine,Robinson R66 Turbine,1,Private,,0131,2012
A951E5,N7WW,EC45,Airbus Helicopters-Kawasaki,H-145,Airbus Helicopters-Kawasaki H-145,1,Private,,21004,
A95239,N70AD,B429,Bell,429 GlobalRanger,Bell 429 GlobalRanger,1,Private,,57449,2022
A952AA,N70ES,GLEX,Bombardier,Global Express,Bombardier Global Express,1,Private,,9240,
A95318,N70KB,C550,Cessna,550 Citation 2,Cessna 550 Citation 2,1,Private,,550-0417,1982
A95360,N70MZ,C25M,Cessna,525 Citation M2,Cessna 525 Citation M2,1,Private,,525-1172,2024
A9547C,N70ZH,B505,Bell,505 Jet Ranger X,Bell 505 Jet Ranger X,1,Private,,65528,2023
A95503,N700ES,GA6C,Gulfstream,G600,Gulfstream G600,1,Private,,73060,
A95518,N700FN,FA7X,Dassault,Falcon 7X,Dassault Falcon 7X,1,Private,,133,2011
A9552A,N700GF,GA7C,Gulfstream,G700,Gulfstream G700,0,Solairus Aviation,TWY,87057,2024
A9555E,N700JH,C525,Cessna,525 Citation M2,Cessna 525 Citation M2,1,Private,,525-0828,2014
A955A6,N700ME,GA7C,Gulfstream,G700,Gulfstream G700,1,Private,,87026,2024
A958D9,N701FY,M700,Piper,M700 Fury,Piper M700 Fury,1,Private,,46020003,2024
A9591E,N701JS,C25B,Cessna,525B Citation CJ3,Cessna 525B Citation CJ3,0,flyExclusive,JRE,525B-0607,2020
A95C70,N702ER,GLEX,Bombardier,BD-700 Global 6000,Bombardier BD-700 Global 6000,1,Private,,9432,2012
A95C96,N702GD,GA7C,Gulfstream Aerospace,GVIII-G700,Gulfstream Aerospace GVIII-G700,0,Gulfstream Aerospace,GLF,87002,2019
A95D2E,N702NF,CL30,Bombardier,Challenger 300,Bombardier Challenger 300,0,ACE Logistics LLC,,20127,2006
A95D32,N702NK,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Spirit Airlines,NKS,11328,2023
A95D6E,N702QV,GLF5,Gulfstream,V,Gulfstream V,0,Naqvi Law,,685,2002
A95DE2,N702VL,B737,Boeing,737-7H4,Boeing 737-7H4,0,Avelo Airlines,VXP,36623,2008
A95FBE,N703AL,B39M,Boeing,737 MAX 9,Boeing 737 MAX 9,0,Alaska Airlines,ASA,67426,2023
A95FD3,N703BG,GLF4,Gulfstream Aerospace,G450,Gulfstream Aerospace G450,0,Ten Point Tours,,4169,2009
