ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
A9804F,N711FP,C560,Cessna,560 Citation Ultra,Cessna 560 Citation Ultra,1,Private,,560-0470,
A98176,N711TJ,F900,Dassault,Falcon 900EX,Dassault Falcon 900EX,1,Private,,006,1996
A9817C,N711TQ,F900,Dassault,Falcon 900LX,Dassault Falcon 900LX,1,Private,,276,2013
A98430,N712HF,TBM9,Socata,TBM 910,Socata TBM 910,1,Private,,1481,
A9848A,N712LW,GLF4,Gulfstream Aerospace,G400,Gulfstream Aerospace G400,0,Solairus Aviation,TWY,1534,2004
A98499,N712ML,C750,Cessna,750 Citation 10,Cessna 750 Citation 10,1,Private,,750-0088,1999
A98868,N713NK,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Spirit Airlines,NKS,11789,2024
A988D3,N713SS,G280,Gulfstream,G280,Gulfstream G280,0,Dream Catcher 2020 LLC,,2070,2015
A98B45,N714DS,GLF3,Gulfstream,III,Gulfstream III,0,Phoenix Air Group,,488,1986
A98C7A,N714SA,B77L,Boeing,777 FZB,Boeing 777 FZB,0,Polar Air Cargo,PAC,37988,2012
A98FC0,N715MN,C56X,Cessna,560XL Citation XLS,Cessna 560XL Citation XLS,1,Private,,560-6048,2009
A98FD6,N715NK,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Spirit Airlines,NKS,11788,2024
