Callsign,Code,Number,AirlineCode,AirportCodes
CTL2,CTL,2,CTL,KVDF-KOPF-KTPA
CTL502,CTL,502,CTL,LICA-LIML
CTL9,CTL,9,CTL,KMKC-KDAL-SVAN-KMKC
