Code,Name,ICAO,IATA,Location,CountryISO2,Latitude,Longitude,AltitudeFeet
HL60,Al Marj Airport,HL60,,Al Marj,LY,32.525299,20.875099,950
HLAM,Amal V12 Airport,HLAM,,Amal V12,LY,29.479500,21.122400,145
HLBD,Beda (M-3) Airport,HLBD,,Beda M3,LY,28.503300,19.002800,499
HLCH,El Sharara Airport,HLCH,,Wadi Al Hayat,LY,26.543889,12.225833,1634
HLGD,Gardabya Airport,HLGD,SRX,Sirt,LY,31.063499,16.594999,267
HLGN,Gamal Abdel Nasser Airport,HLGN,TOB,Tobruk,LY,31.861000,23.907000,519
HLGT,Ghat Airport,HLGT,GHT,Ghat,LY,25.145599,10.142600,2296
HLKF,Kufra Airport,HLKF,AKF,Kufra,LY,24.178699,23.313999,1367
HLLB,Benina International Airport,HLLB,BEN,Benghazi,LY,32.096802,20.269501,433
HLLM,Mitiga Airport,HLLM,MJI,Tripoli,LY,32.894100,13.276000,36
HLLQ,La Abraq Airport,HLLQ,LAQ,Al Bayda',LY,32.788700,21.964300,2157
HLLS,Sabha Airport,HLLS,SEB,Sabha,LY,26.987000,14.472500,1427
HLLT,Tripoli International Airport,HLLT,TIP,Tripoli,LY,32.663502,13.159000,263
HLMS,Misratah Airport,HLMS,MRA,Misratah,LY,32.325000,15.061000,60
HLNR,Nafurah 1 Airport,HLNR,,Nafurah 1,LY,29.213200,21.592400,122
HLSA,Sarir (C-4) Airport,HLSA,,Sarir,LY,27.662399,22.508600,400
HLSM,Samah-Warehouse 59L Airport,HLSM,,Al Wahah,LY,28.168800,19.209499,350
HLTD,Ghadames East Airport,HLTD,LTD,Ghadames,LY,30.151699,9.715310,1122
HLWA,Warehouse 59A Airport,HLWA,,Warehouse 59A,LY,28.322399,19.930000,488
HLZG,Oxy A 103 Airport,HLZG,,Oxy A 103,LY,29.006300,20.786100,318
