ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
00A066,ZS-MBA,E55P,Embraer,EMB 505 Phenom 300,Embraer EMB 505 Phenom 300,1,Private,,50500691,
00A097,ZS-MIG,H25B,Hawker,900XP,Hawker 900XP,1,Private,,HA-0148,
00A11E,ZS-YAE,E190,Embraer,ERJ-190SR,Embraer ERJ-190SR,0,Airlink,LNK,19000456,2011
00A120,ZS-ZWX,B738,Boeing,737-8GP,Boeing 737-8GP,0,Safair,SFR,39877,2016
00A3B6,ZS-NMZ,PC12,Pilatus,PC-12 NGX,Pilatus PC-12 NGX,1,Private,,2109,
00A3B9,ZS-YAM,E190,Embraer,190-100 IGW,Embraer 190-100 IGW,0,Airlink,LNK,19000187,2008
00A50E,ZS-OAF,B734,Boeing,737-4S3,Boeing 737-4S3,0,Safair,SFR,25116,1991
00A693,ZS-YAW,E190,Embrarer,E190AR,Embrarer E190AR,0,Airlink,LNK,19000265,2009
00AB90,ZS-SAI,B733,Boeing,737-38J,Boeing 737-38J,0,Cobra Aviation,CBR,27395,1994
00AE2A,ZS-YAT,E190,Embraer,E190AR,Embraer E190AR,0,Airlink,LNK,19000451,2011
00AE2B,ZS-YAV,E190,Embraer,ERJ-190AR,Embraer ERJ-190AR,0,Airlink,LNK,,2008
00AE2C,ZS-YAR,E190,Embraer,190-100AR,Embraer 190-100AR,0,Airlink,LNK,19000202,2008
00AE3A,ZS-YAK,E190,Embraer,E190AR,Embraer E190AR,0,Airlink,LNK,19000424,2011
00AE6D,ZS-YZD,E190,Embraer,ERJ-190,Embraer ERJ-190,0,Airlink,LNK,19000147,2008
00AE6E,ZS-YAS,E190,Embraer,ERJ-190AR,Embraer ERJ-190AR,0,Airlink,LNK,19000218,2008
00AE82,ZS-YAO,E190,Embraer,ERJ-190AR,Embraer ERJ-190AR,0,Airlink,LNK,19000412,2011
00AE88,ZS-YAU,E190,Embraer,190-100 IGW,Embraer 190-100 IGW,0,Airlink,LNK,19000373,2010
00AEAE,ZS-AHA,PC24,Pilatus,PC-24,Pilatus PC-24,1,Private,,284,
00AEB9,ZS-CMR,CRJ9,Bombardier,CRJ-900LR,Bombardier CRJ-900LR,0,CemAir,KEM,15398,2016
00AEDF,ZS-YZE,E190,Embraer,ERJ-190AR,Embraer ERJ-190AR,0,Airlink,LNK,,2008
00AEFF,ZS-YDC,E190,Embraer,ERJ-195LR,Embraer ERJ-195LR,0,Airlink,LNK,19000772,2019
00AF2E,ZS-THY,B733,Boeing,737-36E,Boeing 737-36E,0,Africa Charter Airline,FSK,27626,1996
00AF30,ZS-FGZ,B738,Boeing,737-8HO(WL),Boeing 737-8HO(WL),0,Safair,SFR,3467,2010
00AF60,ZS-SZC,A320,Airbus,A320-232,Airbus A320-232,0,South African Airways,SAA,5956,2014
00AFAC,ZS-YDF,E195,Embraer,ERJ-190-200 IGW,Embraer ERJ-190-200 IGW,0,Airlink,LNK,19000157,2008
00AFAD,ZS-YDG,E190,Embraer,ERJ-195AR,Embraer ERJ-195AR,0,Airlink,LNK,19000169,
00AFEC,ZS-NID,PC24,Pilatus,PC-24,Pilatus PC-24,1,Private,,535,
00AFF0,ZS-SJM,B738,Boeing,737-8CT,Boeing 737-8CT,0,Safair,SFR,34151,
