ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
009015,ZS-MIN,BE20,Beechcraft,King Air B200,Beechcraft King Air B200,1,Private,,BB941,1981
00904D,ZS-KGW,BE20,Beech,200 Super King,Beech 200 Super King,1,Private,,,
009125,ZS-MFJ,BE58,Beechcraft,Beech 58 Baron,Beechcraft Beech 58 Baron,1,Private,,TH-817,
0092E6,ZS-YDE,E195,Embraer,ERJ-195AR,Embraer ERJ-195AR,0,Airlink,LNK,88,2007
0092ED,ZS-NIU,PC6T,Pilatus,PC-6/B2-H4 Turbo Porter,Pilatus PC-6/B2-H4 Turbo Porter,0,South Africa - Police,,897,
009400,ZU-LIP,SLG4,Sling,4 TSI,Sling 4 TSI,1,Private,,,
009425,ZS-PPG,BE20,Beech,B200 King Air,Beech B200 King Air,1,Private,,BB-1562,
009488,ZT-REB,A119,AgustaWestland,AW119 Koala,AgustaWestland AW119 Koala,0,SA Red Cross Air Mercy Service,AMD,14827,
0094D7,ZS-YDA,E190,Embraer,E195LR,Embraer E195LR,0,Airlink,LNK,19000765,2019
0096C6,ZS-ZWV,B738,Boeing,737-8K5,Boeing 737-8K5,0,Safair,SFR,,
009809,ZS-JCA,C208,Cessna,208 Caravan 675,Cessna 208 Caravan 675,1,Private,,,
009884,ZS-GAK,JS1J,Jonker,JS1-C Revelation,Jonker JS1-C Revelation,1,Private,,1C-057,
009893,ZS-SZD,A320,Airbus,A320-232,Airbus A320-232,0,South African Airways,SAA,6007,2014
0099EA,ZS-JUN,F2TH,Dassault,Falcon 2000LX,Dassault Falcon 2000LX,1,Private,,276,2011
009A53,ZS-SZA,A320,Airbus,A320-232,Airbus A320-232,0,South African Airways,SAA,7213,2016
009AD8,ZS-SZF,A320,Airbus,A320-232,Airbus A320-232,0,South African Airways,SAA,7262,2016
009D4A,ZS-SZB,A320,Airbus,A320-232,Airbus A320-232,0,South African Airways,SAA,5680,2013
009E06,ZS-SGZ,A320,Airbus,A320-232(WL),Airbus A320-232(WL),0,South African Airways,SAA,7988,2017
