ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
C0601E,C-GKKJ,GLID,Schleicher,ASW-27,Schleicher ASW-27,1,Private,,27141,
C060BA,C-GKQJ,E295,Embraer,E195-E2,Embraer E195-E2,0,Porter Airlines,POE,19020069,2022
C060BB,C-GKQK,E295,Embraer,E195-E2,Embraer E195-E2,0,Porter Airlines,POE,19020070,2022
C060BC,C-GKQL,E295,Embraer,E195-E2,Embraer E195-E2,0,Porter Airlines,POE,19020071,2022
C060BD,C-GKQM,E295,Embraer,E195-E2,Embraer E195-E2,0,Porter Airlines,POE,19020072,2022
C060BE,C-GKQN,E295,Embraer,E195-E2,Embraer E195-E2,0,Porter Airlines,POE,19020074,2022
C060BF,C-GKQO,E295,Embraer,E195-E2,Embraer E195-E2,0,Porter Airlines,POE,19020075,2023
C060C0,C-GKQP,E295,Embraer,E195-E2,Embraer E195-E2,0,Porter Airlines,POE,19020078,2023
C060C1,C-GKQQ,E295,Embraer,E195-E2,Embraer E195-E2,0,Porter Airlines,POE,19020080,2023
C060C2,C-GKQR,E295,Embraer,E195-E2,Embraer E195-E2,0,Porter Airlines,POE,19020082,2023
C060C3,C-GKQS,E295,Embraer,E195-E2,Embraer E195-E2,0,Porter Airlines,POE,19020086,2023
C060C4,C-GKQT,E295,Embraer,E195-E2,Embraer E195-E2,0,Porter Airlines,POE,19020087,2023
C060C5,C-GKQU,E295,Embraer,E195-E2,Embraer E195-E2,0,Porter Airlines,POE,19020090,2023
C060C6,C-GKQV,E295,Embraer,E195-E2,Embraer E195-E2,0,Porter Airlines,POE,19020094,2023
C060C7,C-GKQW,E295,Embraer,E195-E2,Embraer E195-E2,0,Porter Airlines,POE,19020095,2023
C060C8,C-GKQX,E295,Embraer,E195-E2,Embraer E195-E2,0,Porter Airlines,POE,19020097,2023
C060C9,C-GKQY,E295,Embraer,E195-E2,Embraer E195-E2,0,Porter Airlines,POE,19020099,2023
C060CA,C-GKQZ,E295,Embraer,E195-E2,Embraer E195-E2,0,Porter Airlines,POE,19020100,2023
C0612C,C-GKUT,DHC6,De Havilland Canada,DHC-6 Twin Otter,De Havilland Canada DHC-6 Twin Otter,0,Rocky Mountain Aircraft,,855,2012
C06142,C-GKVP,PAY3,Piper,PA-42-720 Cheyenne 3,Piper PA-42-720 Cheyenne 3,1,Private,,42-8001053,1980
C06167,C-GKXA,E295,Embraer,E195-E2,Embraer E195-E2,0,Porter Airlines,POE,19020122,2024
C0616C,C-GKXF,E295,Embraer,E195-E2,Embraer E195-E2,0,Porter Airlines,POE,19020126,2024
C0616E,C-GKXH,E295,Embraer,E195-E2,Embraer E195-E2,0,Porter Airlines,POE,19020128,2024
C06171,C-GKXK,E295,Embraer,E195-E2,Embraer E195-E2,0,Porter Airlines,POE,19020130,2024
C06173,C-GKXM,E295,Embraer,E195-E2,Embraer E195-E2,0,Porter Airlines,POE,19020134,2024
C06174,C-GKXN,E295,Embraer,E195-E2,Embraer E195-E2,0,Porter Airlines,POE,19020137,2024
C06175,C-GKXO,E295,Embraer,E195-E2,Embraer E195-E2,0,Porter Airlines,POE,19020138,2024
C06177,C-GKXQ,E295,Embraer,E195-E2,Embraer E195-E2,0,Porter Airlines,POE,19020140,2024
C06178,C-GKXR,E295,Embraer,E195-E2,Embraer E195-E2,0,Porter Airlines,POE,19020142,2024
C06179,C-GKXS,E295,Embraer,E195-E2,Embraer E195-E2,0,Porter Airlines,POE,19020143,2024
C0617A,C-GKXT,E295,Embraer,E195-E2,Embraer E195-E2,0,Porter Airlines,POE,19020146,2024
C0617C,C-GKXV,E295,Embraer,E195-E2,Embraer E195-E2,0,Porter Airlines,POE,19020147,2024
C06183,C-GKYC,E295,Embraer,E195-E2,Embraer E195-E2,0,Porter Airlines,POE,19020159,2025
C0619F,C-GKZE,B738,Boeing,737-81D,Boeing 737-81D,0,Sunwing Airlines,SWG,39437,2014
C061BB,C-GLAG,CL30,Bombardier,BD-100 Challenger 300,Bombardier BD-100 Challenger 300,0,Aurora Jet Partners,,20961,2023
C063EB,C-GLVU,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,WestJet,WJA,63975,2019
C0643C,C-GLYX,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Lynx Air,DAT,66474,2023
C064D8,C-GMEX,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Air Canada,ACA,61243,2021
C06521,C-GMHS,R44,Robinson,R-44 Raven,Robinson R-44 Raven,1,Private,,14519,2021
C06539,C-GMIQ,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Air Canada,ACA,61244,2021
C0653D,C-GMIU,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Air Canada,ACA,61260,2021
C0653F,C-GMIW,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Air Canada,ACA,61246,2021
C066B6,C-GMXH,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Sunwing Airlines,SWG,62874,2019
C066CD,C-GMYE,PA46,Piper,PA-46-350P M350,Piper PA-46-350P M350,1,Private,,4636719,2017
C0670F,C-GNAS,C25B,Cessna,525B Citation CJ3,Cessna 525B Citation CJ3,0,AirSprint,,525B-0642,2021
C0671B,C-GNBE,BCS3,Airbus,A220-300,Airbus A220-300,0,Air Canada,ACA,55111,2021
C06751,C-GNDG,B738,Boeing,737-8CT,Boeing 737-8CT,0,WestJet,WJA,40337,2015
C06752,C-GNDH,C25B,Cessna,525B Citation CJ3,Cessna 525B Citation CJ3,1,Private,,525B-0398,2013
C06817,C-GNKW,TBM9,SOCATA,TBM-930,SOCATA TBM-930,1,Private,,1126,2016
C06927,C-GNVI,LJ45,Learjet,45,Learjet 45,0,Flightpath Charter Airways,,45-433,2012
C069F0,C-GODB,CL60,Canadair,Challenger 605,Canadair Challenger 605,0,Chartright Air,HRT,5723,2007
C06A2C,C-GOFJ,FA7X,Dassault,Falcon 7X,Dassault Falcon 7X,0,Sunwest Aviation,CNK,61,2009
C06A80,C-GOIP,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Air Transat,TSC,10848,2022
C06A82,C-GOIR,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Air Transat,TSC,10866,2022
C06A87,C-GOIW,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Air Transat,TSC,10287,2021
C06A88,C-GOIX,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Air Transat,TSC,11363,2023
C06A8D,C-GOJC,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Air Transat,TSC,10521,2021
C06A9B,C-GOJQ,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Air Transat,TSC,11389,2023
C06AA7,C-GOKC,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Air Transat,TSC,11429,2023
