ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
C020BE,C-FMKJ,AT75,ATR,72-500,ATR 72-500,0,Calm Air,CAV,888,2009
C0220D,C-FMXG,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Sunwing Airlines,SWG,43619,2019
C0223F,C-FNJA,B738,Boeing,737-8K5,Boeing 737-8K5,0,Sunwing Airlines,SWG,37245,2010
C0233F,C-FNJA,B738,Boeing,737-8K5,Boeing 737-8K5,0,Sunwing Airlines,SWG,37245,2010
C024C5,C-FNYA,B738,Boeing,737-8AL,Boeing 737-8AL,0,Air North Charter - Canada,ANT,37960,2011
C02538,C-FOCL,CL30,Bombardier,Challenger 300,Bombardier Challenger 300,0,Chartright Air,,20287,
C025A8,C-FOGT,CL60,Bombardier,Challenger 605,Bombardier Challenger 605,1,Private,,5878,2011
C02655,C-FONK,B738,Boeing,737NG 8CT/W,Boeing 737NG 8CT/W,0,WestJet,WJA,40835,2015
C02689,C-FOPK,GLEX,Bombardier,Global Express,Bombardier Global Express,0,Aviation Jolina SEC,,9038,1999
C0273F,C-FOWK,CL60,Bombardier,Challenger 650,Bombardier Challenger 650,0,Image Air Charter,,6164,2021
C027DA,C-FPCJ,B763,Boeing,767-306(ER)(BDSF),Boeing 767-306(ER)(BDSF),0,Cargojet Airways,CJT,27958,1995
C028F5,C-FPNG,PC12,Pilatus,PC-12/47E,Pilatus PC-12/47E,0,GSS Aviation,,1167,2009
C029C8,C-FPVJ,DH8D,De Havilland Canada,DHC-8-400 Dash 8,De Havilland Canada DHC-8-400 Dash 8,0,PAL Airlines (Canada),PVL,4003,1998
C02AE3,C-FQGG,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,WestJet,WJA,65426,2022
C02D40,C-FRDN,PA46,Piper,PA-46-350P M350,Piper PA-46-350P M350,0,Freedom Aviation,,4636707,2016
C02FB4,C-FSBR,E545,Embraer,Praetor 500,Embraer Praetor 500,0,Airsprint,ASP,55010104,2022
