ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
C07193,C-GRAG,B38M,Boeing,737-8,Boeing 737-8,0,WestJet,WJA,60545,2022
C071C9,C-GRCI,CL60,Bombardier,Challenger 650,Bombardier Challenger 650,0,Skyservice Business Aviation,SYB,6147,2019
C07405,C-GRYI,AT45,Aerospatiale ATR,42-500,Aerospatiale ATR 42-500,0,RiseAir,WEW,0625,2004
C07444,C-GSAT,CL60,Bombardier,Challenger 604,Bombardier Challenger 604,0,Sunwest Aviation,CNK,5511,
C074CB,C-GSFY,GLEX,Bombardier,Global 6500,Bombardier Global 6500,1,Private,,,
C07516,C-GSIV,A169,Leonardo,AW169,Leonardo AW169,0,Ascent Helicopters,,69183,2025
C07572,C-GSMJ,PC12,Pilatus,PC-12 NGX,Pilatus PC-12 NGX,1,Private,,2138,2021
C0763A,C-GSUB,C82S,Cessna,T182 Turbo Skylane,Cessna T182 Turbo Skylane,1,Private,,T18208894,
C07678,C-GSWL,R66,Robinson,R-66,Robinson R-66,1,Private,,0995,2020
C07686,C-GSWZ,B190,Beech,1900D,Beech 1900D,0,Sunwest Aviation,CNK,UE-337,1998
C07793,C-GTHI,F900,Dassault,Falcon 900,Dassault Falcon 900,0,Skyservice Business Aviation,SYB,607,2006
C078B1,C-GTSI,C414,Cessna,414A,Cessna 414A,1,Private,,414A0818,1982
C078BF,C-GTSW,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,WestJet,WJA,60549,2023
C07909,C-GTVS,B738,Boeing,737-86N,Boeing 737-86N,0,Sunwing Airlines,SWG,39404,2011
C07971,C-GTZS,BCS3,Airbus,A220-300,Airbus A220-300,0,Air Canada,ACA,55117,2021
C07973,C-GTZU,BCS3,Airbus,A220-300,Airbus A220-300,0,Air Canada,ACA,55118,2021
C0797B,C-GUAC,BCS3,Airbus,A220-300,Airbus A220-300,0,Air Canada,ACA,55119,2021
C07989,C-GUAQ,BE35,Beech,V35B Bonanza,Beech V35B Bonanza,1,Private,,D-9683,2021
C07993,C-GUBA,A332,Airbus,A330-243,Airbus A330-243,0,Air Transat,TSC,1014,2009
C079A1,C-GUBO,A333,Airbus,A330-343,Airbus A330-343,0,Air Transat,TSC,1495,2014
C07A0F,C-GUFU,A332,Airbus,A330-243,Airbus A330-243,0,Air Transat,TSC,1047,2009
C07A14,C-GUFZ,A332,Airbus,A330-200,Airbus A330-200,0,Air Transat,TSC,1045,2009
C07A84,C-GUKH,DH8D,De Havilland Canada,Dash 8-400,De Havilland Canada Dash 8-400,0,De Havilland Aircraft of Canada,,4633,
C07AA4,C-GULN,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Lynx Air,DAT,42845,2019
C07B05,C-GUPG,BCS3,Airbus,A220-371,Airbus A220-371,0,Air Canada,ACA,55122,2021
C07B0A,C-GUPL,BCS3,Airbus,A220-371,Airbus A220-371,0,Air Canada,ACA,55138,2021
C07B8C,C-GUUL,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Lynx Air,DAT,42846,2019
C07BE8,C-GUXZ,DH8C,De Havilland Canada,DHC-8-300,De Havilland Canada DHC-8-300,0,Central Mountain Air,GLR,554,2000
C07C7A,C-GVDP,BCS3,Airbus,A220-300,Airbus A220-300,0,Air Canada,ACA,55147,2021
C07C7B,C-GVDQ,BCS3,Airbus,A220-300,Airbus A220-300,0,Air Canada,ACA,55152,2021
C07E2C,C-GVUH,BCS3,Airbus,A220-300,Airbus A220-300,0,Air Canada,ACA,55161,2022
C07E32,C-GVUN,BCS3,Airbus,A220-300,Airbus A220-300,0,Air Canada,ACA,55166,2022
C07E33,C-GVUO,BCS3,Airbus,A220-300,Airbus A220-300,0,Air Canada,ACA,55169,2022
C07E37,C-GVUS,DA40,Diamond,DA 40 NG Star,Diamond DA 40 NG Star,1,Private,,40.NC227,
