ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
C00087,C-FAFE,CL60,Bombardier,Challenger 605,Bombardier Challenger 605,0,Flightexec,FEX,5915,2012
C000E6,C-FAIV,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Sunwing Airlines,SWG,44591,2018
C000EB,C-FAJA,B789,Boeing,787-9 Dreamliner,Boeing 787-9 Dreamliner,0,WestJet,WJA,64982,2022
C00122,C-FALD,PC12,Pilatus,PC-12,Pilatus PC-12,1,Private,,1036,2008
C00165,C-FANS,B738,Boeing,737-8K5,Boeing 737-8K5,0,Sunwing Airlines,SWG,37241,2014
C002A9,C-FBAE,B733,Boeing,737-301(BDSF),Boeing 737-301(BDSF),0,Buffalo Airways,BFL,23512,1986
C003D7,C-FBLU,S76,Sikorsky,S-76,Sikorsky S-76,1,Private,,760489,
C00451,C-FBQM,CL60,Bombardier,Challenger 605,Bombardier Challenger 605,0,Image Air Charter,,5941,2013
C00457,C-FBQS,GLEX,Bombardier,Global (various models),Bombardier Global (various models),0,Bombardier,BBA,,
C004AE,C-FBUB,PETR,Scoda,Super Petrel LS,Scoda Super Petrel LS,1,Private,,S0394,2022
C004F3,C-FBWS,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,WestJet,WJA,65423,2022
C00563,C-FCBA,FA8X,Dassault,Falcon 8X,Dassault Falcon 8X,1,Private,,487,2022
C00586,C-FCCJ,B763,Boeing,767-323ER(BDSF)(WL),Boeing 767-323ER(BDSF)(WL),0,Cargojet Airways,CJT,25197,1992
C005C5,C-FCEU,A321,Airbus,A321-211,Airbus A321-211,0,Air Canada,ACA,5808,2013
C00642,C-FCJP,B752,Boeing,757-256(PCF),Boeing 757-256(PCF),0,Cargojet Airways,CJT,26251,1999
C00647,C-FCJU,B763,Boeing,767-316(ER)(BDSF),Boeing 767-316(ER)(BDSF),0,Cargojet Airways,CJT,26327,1996
C006D2,C-FCPD,B763,Boeing,767-316(ER)(BDSF),Boeing 767-316(ER)(BDSF),0,Cargojet Airways,CJT,27613,1997
C006EC,C-FCQD,A320,Airbus,A320-214,Airbus A320-214,0,Air Canada,ACA,3155,2007
C00700,C-FCQX,A320,Airbus,A320-214,Airbus A320-214,0,Air Canada,ACA,4948,2011
C00757,C-FCUG,A320,Airbus,A320-214,Airbus A320-214,0,Air Canada,ACA,2708,2006
C007D0,C-FCYX,A320,Airbus,A320-214,Airbus A320-214,0,Air Canada,ACA,5034,2012
C007D8,C-FCZF,A320,Airbus,A320-214,Airbus A320-214,0,Air Canada,ACA,3465,2008
C00899,C-FDGQ,A320,Airbus,A320-214,Airbus A320-214,0,Air Canada,ACA,2770,2006
C008A9,C-FDHG,A333,Airbus,A330-343,Airbus A330-343,0,Air Canada,ACA,1427,2013
C008B7,C-FDHU,A333,Airbus,A330-343,Airbus A330-343,0,Air Canada,ACA,1105,2010
C008F9,C-FDKI,GL7T,Bombardier,BD-700-2A12 Global 7500,Bombardier BD-700-2A12 Global 7500,1,Private,,70157,
C008FA,C-FDKJ,C182,Cessna,T182 Turbo Skylane,Cessna T182 Turbo Skylane,1,Private,,18283182,2022
C0093F,C-FDNA,B38M,Cessna,737 MAX 8,Cessna 737 MAX 8,0,Sunwing Airlines,SWG,44593,2018
C00ABD,C-FEBS,B350,Beech,Super King Air 350,Beech Super King Air 350,0,Carson Air,CRN,FL-231,1998
C00B35,C-FEGI,B789,Boeing,787-9 Dreamliner,Boeing 787-9 Dreamliner,0,Air Canada,ACA,66993,2025
C00D51,C-FFBC,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Flair Airlines,FLE,61805,2019
C00D91,C-FFDO,BCS3,Airbus,A220-300,Airbus A220-300,0,Bombardier Inc,,55002,2016
C00DA8,C-FFEL,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Flair Airlines,FLE,64942,2019
C00DCE,C-FFFX,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Flair Airlines,FLE,61809,2019
C00DD5,C-FFGE,GLEX,Bombardier,Various,Bombardier Various,1,Private,,,
C00DEA,C-FFGZ,A321,Airbus,A321-211,Airbus A321-211,0,Air Canada,ACA,5849,2013
C00DFA,C-FFHP,DH8D,De Havilland Canada,Dash 8-400,De Havilland Canada Dash 8-400,0,Conair,,4124,2006
C00E6C,C-FFLZ,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Flair Airlines,FLE,64946,2019
C00EB9,C-FFOY,DH8D,Bombardier,DHC-8-400 Dash 8,Bombardier DHC-8-400 Dash 8,0,World Wide Ferry,,4327,2010
C00EBB,C-FFPA,B763,Boeing,757-223,Boeing 757-223,0,Cargojet Airways,CJT,32392,2001
C00F63,C-FFVM,B738,Boeing,737-8FN,Boeing 737-8FN,0,Sunwing Airlines,SWG,37077,2010
