ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
C01002,C-FGBP,CL35,Bombardier,Challenger 3500,Bombardier Challenger 3500,1,Private,,20967,2023
C01021,C-FGCU,CL35,Bombardier,Challenger 3500,Bombardier Challenger 3500,0,Chartright Air,HRT,21018,2024
C01022,C-FGCV,CL30,Bombardier,Challenger 300,Bombardier Challenger 300,0,Chartright Air,HRT,20042,2005
C01228,C-FGWT,A4,McDonnell Douglas,TA-4 Skyhawk,McDonnell Douglas TA-4 Skyhawk,0,Top Aces,,13499,1966
C012A5,C-FHBO,B737,Boeing,737-7CT,Boeing 737-7CT,0,Canadian North,AKT,32768,2005
C012BE,C-FHCN,B737,Boeing,737-783,Boeing 737-783,0,Canadian North,AKT,34549,2010
C0133F,C-FHHM,CL60,Canadair,Challenger 605,Canadair Challenger 605,0,Air Partners,,5620,2005
C013D4,C-FHNF,B737,Boeing,737-705,Boeing 737-705,0,Canadian North,AKT,29098,2002
C013D6,C-FHNH,B737,Boeing,737-783,Boeing 737-783,0,Canadian North,AKT,32276,2007
C013D7,C-FHNI,B737,Boeing,737-7CT,Boeing 737-7CT,0,Canadian North,AKT,,
C013DA,C-FHNL,B737,Boeing,737-752,Boeing 737-752,0,Canadian North,AKT,28262,2004
C013DC,C-FHNN,B737,Boeing,737-7CT,Boeing 737-7CT,0,Canadian North,AKT,35078,2007
C013EF,C-FHOG,C206,Bernier,G-BAIR 6T Turbine Stationair,Bernier G-BAIR 6T Turbine Stationair,1,Private,,002,2002
C0142D,C-FHQQ,DH8D,De Havilland Canada,Dash 8-400,De Havilland Canada Dash 8-400,0,De Havilland,DHC,4593,2019
C0153B,C-FIBA,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,WestJet,WJA,60552,2024
C01590,C-GEXB,A321,Airbus,A321-211,Airbus A321-211,0,Air Transat,TSC,2599,2005
C015B0,C-FIFN,B738,Boeing,737-8K5,Boeing 737-8K5,0,Sunwing Airlines,SWG,41660,2015
C01638,C-FIKT,GL5T,Bombardier,Global 5000,Bombardier Global 5000,0,Execaire,,9188,2006
C01694,C-FIOH,SW4,Swearingen,Metroliner,Swearingen Metroliner,0,SkyCare Air Ambulance,PHX,AC-432B,1981
C01696,C-FIOJ,SW4,Swearingen,Metroliner,Swearingen Metroliner,0,SkyCare Air Ambulance,PHX,AC-594,1984
C016E8,C-FIRN,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Sunwing Airlines,SWG,44655,2022
C017BC,C-FIZR,B738,Boeing,737-8K5,Boeing 737-8K5,0,Sunwing Airlines,SWG,35145,2009
C018CF,C-FJKG,F900,Dassault,Falcon 900EX,Dassault Falcon 900EX,0,Coywolf Aviation,,235,2009
C01BC8,C-FKNN,CL60,Canadair,CL600-2B16,Canadair CL600-2B16,0,FlyGTA Airlines,TOR,5426,2000
C01C91,C-FKVG,B738,Boeing,737-8Q8,Boeing 737-8Q8,0,Sunwing Airlines,SWG,30719,2007
C01C9F,C-FKVU,B738,Boeing,737-86N,Boeing 737-86N,0,Sunwing Airlines,SWG,38025,2012
C01CBE,C-FKWZ,DA40,Diamond,DA 40 NG Star,Diamond DA 40 NG Star,1,Private,,40.NC219,
C01D2D,C-FLBG,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Flair Airlines,FLE,43973,2019
C01D72,C-FLDX,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Flair Airlines,FLE,61803,2019
C01DAC,C-FLGD,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Flair Airlines,FLE,43957,2020
C01DCB,C-FLHI,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Flair Airlines,FLE,61804,2019
C01DF4,C-FLIX,B738,Boeing,737-8K5,Boeing 737-8K5,0,Sunwing Airlines,SWG,37238,2010
C01E11,C-FLKA,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Flair Airlines,FLE,64943,2019
C01E13,C-FLKC,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Flair Airlines,FLE,61807,2019
C01E19,C-FLKI,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Flair Airlines,FLE,64944,2019
C01E1A,C-FLKJ,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Flair Airlines,FLE,64945,2019
C01E1F,C-FLKO,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Flair Airlines,FLE,62870,2019
C01E93,C-FLPA,B752,Beech,757-223,Beech 757-223,0,Cargojet Airways,CJT,29591,1999
C01EBB,C-FLQO,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Flair Airlines,FLE,43565,2019
