Code,Name,ICAO,IATA,Location,CountryISO2,Latitude,Longitude,AltitudeFeet
MRAD,Aerodamas Airport,MRAD,,Quepos,CR,9.457777,-84.209000,18
MRAJ,Aranjuez Airport,MRAJ,,Miramar,CR,10.050000,-84.800003,52
MRAM,Amubri Airport,MRAM,,Amubri,CR,9.521630,-82.954697,301
MRAN,Arenal Airport,MRAN,FON,La Fortuna/San Carlos,CR,10.478000,-84.634499,342
MRAO,Aerotortuguero Airport,MRAO,TTQ,Roxana,CR,10.569000,-83.514801,82
MRAR,Atirro Airport,MRAR,,Turrialba,CR,9.850000,-83.650002,1936
MRAT,Altamira de San Carlos Airport,MRAT,,San Carlos,CR,10.516700,-84.366699,226
MRBA,Buenos Aires Airport,MRBA,BAI,Punta Arenas,CR,9.163610,-83.329903,1214
MRBB,Babilonia Airport,MRBB,,Siquirres,CR,10.133333,-83.583336,591
MRBC,Barra del Colorado Airport,MRBC,BCL,Pococi,CR,10.768700,-83.585602,3
MRBM,Bremen Airport,MRBM,,Guacimo,CR,10.219500,-83.584503,102
MRBN,Bataan (Monte Libano) Airport,MRBN,,Limón,CR,10.083333,-83.316666,39
MRBO,Boca Naranjo Airport,MRBO,,Quepos,CR,9.391960,-84.125900,15
MRBP,Barra de Parismina Airport,MRBP,,Pococi,CR,10.300000,-83.349998,7
MRCA,Codela Airport,MRCA,CSC,Guapiles,CR,10.414000,-85.091698,328
MRCC,Coto 47 Airport,MRCC,OTR,Corredores,CR,8.601560,-82.968597,26
MRCE,Carate Airport,MRCE,,Golfito,CR,8.445110,-83.464996,16
MRCH,Chacarita Airport,MRCH,,Puntarenas,CR,9.981410,-84.772697,7
MRCI,Ciruelas Airport,MRCI,,Bagaces,CR,10.516667,-85.349998,361
MRCL,Coyolar Airport,MRCL,,Liberia,CR,10.667222,-85.511391,262
MRCO,El Cerrito Airport,MRCO,,Filadelfia,CR,10.453600,-85.558197,59
MRCR,Carrillo Airport,MRCR,RIK,Nicoya,CR,9.870510,-85.481400,6
MRCV,Cabo Velas Airport,MRCV,,Nicoya,CR,10.355700,-85.852898,33
MRCZ,Carrizal Airport,MRCZ,,Carrizal,CR,10.087600,-84.169502,4650
MRDC,Duacari 2 Airport,MRDC,,Guapiles,CR,10.351500,-83.630501,79
MRDD,Don Diego Airport,MRDD,,Limón,CR,9.550000,-82.883331,161
MRDK,Drake Bay Airport,MRDK,DRK,Puntarenas,CR,8.718890,-83.641701,12
MRDM,Dos Marías Airport,MRDM,,Chorotega,CR,9.927910,-84.989998,16
MRDO,Dieciocho Airport,MRDO,,Puntarenas,CR,8.903700,-83.429802,19
MREC,El Carmen de Siquirres Airport,MREC,,Siquirres,CR,10.202000,-83.472198,56
MRED,El Descanso de Poco Sol Airport,MRED,,San Carlos,CR,10.866700,-84.533302,23
MREO,El Ceibo Airport,MREO,,Ticabán,CR,10.533333,-83.849998,33
MRER,El Ron Ron Airport,MRER,,Ron Ron,CR,10.300300,-84.450104,2109
MRET,Esterillos / Finca Airport,MRET,,Parrita,CR,9.533333,-84.466667,20
MRFD,Finca Delicias Airport,MRFD,,Puntarenas,CR,8.944830,-83.558998,26
MRFI,Finca 10 / Nuevo Palmar Sur Airport,MRFI,,Puntarenas,CR,8.916350,-83.507301,25
MRFL,Flamingo Airport,MRFL,FMG,Brasilito,CR,10.418600,-85.782700,270
MRFP,Frutez - Pital Airport,MRFP,,San Carlos,CR,10.447400,-84.369003,617
MRFS,Finca 63 (Coto 63) Airport,MRFS,,Puntarenas,CR,8.652500,-83.065300,36
MRGA,Garza Airport,MRGA,,Garza,CR,9.916700,-85.633301,3
MRGF,Golfito Airport,MRGF,GLF,Golfito,CR,8.654010,-83.182198,49
MRGP,Guapiles Airport,MRGP,GPL,Pococi,CR,10.217200,-83.796997,883
MRGT,Guatuso Airport,MRGT,,Alajuela,CR,10.683333,-84.833336,164
MRHB,Helibancosta Heliport,MRHB,,Area metropolitana,CR,9.935450,-84.080498,102
MRHG,Hacienda Rancho Grande Airport,MRHG,,Sarapiqui,CR,10.450000,-84.083336,98
MRHH,Hacienda Homuha Airport,MRHH,,San Carlos,CR,10.800000,-84.366669,230
MRHO,Hacienda Rio Cuarto Airport,MRHO,,Sarapiqui,CR,10.566667,-84.150002,197
MRHP,Hacienda La Pacífica Airport,MRHP,,Cañas,CR,10.450000,-85.150002,164
MRHS,Hacienda La Suerte Airport,MRHS,,Pococi,CR,10.450000,-83.666664,492
MRIA,Islita Airport,MRIA,PBP,Nandayure,CR,9.856110,-85.370796,7
MRIS,Las Islas Airport,MRIS,,San Carlos,CR,10.558300,-83.974098,98
MRJO,Jaco Airport,MRJO,,Jaco,CR,9.555270,-84.556396,20
MRLA,La Zampoña Airport,MRLA,,Guanacaste,CR,10.266667,-85.433334,328
MRLB,Daniel Oduber Quiros International Airport,MRLB,LIR,Liberia,CR,10.593300,-85.544403,270
MRLC,Los Chiles Airport,MRLC,LSL,Los Chiles,CR,11.035300,-84.706100,131
MRLE,Laurel Airport,MRLE,,Puntarenas,CR,8.440410,-82.906502,65
MRLF,La Flor Airport,MRLF,,Liberia,CR,10.650000,-85.532997,177
MRLG,La Garroba Airport,MRLG,,Upala,CR,10.800000,-84.916664,295
MRLI,La Ligia Airport,MRLI,,Parrita,CR,9.515270,-84.301498,16
MRLL,Las Lomas Airport,MRLL,,Siquirres,CR,10.066667,-83.583336,1325
MRLM,Limon International Airport,MRLM,LIO,Puerto Limon,CR,9.957960,-83.022003,7
MRLN,La Guinea Airport,MRLN,,Nicoya,CR,10.420700,-85.472000,33
MRLO,La Loma Heliport,MRLO,,Escazu,CR,9.925833,-84.083336,3461
MRLP,Las Piedras Airport,MRLP,,Cañas,CR,10.366667,-85.199997,82
MRLS,La Victoria de Sarapiqui Heliport,MRLS,,Sarapiqui,CR,10.316700,-83.916702,889
MRLT,Las Trancas Airport,MRLT,,Las Trancas,CR,10.567000,-85.599998,68
MRLV,La Cueva Airport,MRLV,,Liberia,CR,10.681200,-85.528099,230
MRLY,La Yolanda Airport,MRLY,,Parrita,CR,9.550000,-84.566666,13
MRLZ,La Zopilota Airport,MRLZ,,Guanacaste,CR,10.483600,-85.461998,39
MRMA,Monte Alto Airport,MRMA,,Abangares,CR,10.083333,-85.266670,66
MRMC,Murcielago Airport,MRMC,,La Cruz,CR,10.916667,-85.716667,66
MRMJ,Mojica Airport,MRMJ,,Cañas,CR,10.430700,-85.174599,230
MRNC,Guanacaste Airport,MRNC,NCT,Nicoya/Guanacate,CR,10.139400,-85.445801,365
MRNS,Nosara Airport,MRNS,NOB,Nicoya,CR,9.976490,-85.653000,33
MROC,Juan Santamaria International Airport,MROC,SJO,San Jose,CR,9.993860,-84.208801,3021
MRPA,Palo Arco Airport,MRPA,,Nandayure,CR,9.851410,-85.237900,324
MRPB,Playa Blanca (J. W. Berteus) Airport,MRPB,,Puntarenas,CR,8.650000,-83.432999,6
MRPC,Paso Canoas Airport,MRPC,,Paso Canoas,CR,8.957780,-83.550301,324
MRPD,Pandora Airport,MRPD,,Limón,CR,9.732170,-82.983200,98
MRPJ,Puerto Jimenez Airport,MRPJ,PJM,Puerto Jimenez,CR,8.533330,-83.300003,7
MRPL,Portalón Airport,MRPL,,Portalón,CR,9.357980,-83.979500,206
MRPM,Palmar Sur Airport,MRPM,PMZ,Palmar Sur,CR,8.951030,-83.468597,49
MRPN,Pelon Nuevo Airport,MRPN,,Liberia,CR,10.486700,-85.414200,49
MRPO,Punta Banco Airport,MRPO,,Puntarenas,CR,8.357310,-83.136902,16
MRPP,Playa Pájaros Airport,MRPP,,Paquera,CR,9.858310,-84.694397,30
MRPS,Peñas Blancas Airport,MRPS,,Santa Cruz,CR,10.315600,-85.678001,98
MRPT,Agropecuaria Playa Caletas Airport,MRPT,,Nicoya/Guanacate,CR,9.733333,-85.233330,7
MRPV,Tobias Bolanos International Airport,MRPV,SYQ,San Jose,CR,9.957050,-84.139801,3287
