Code,Name,ICAO,IATA,Location,CountryISO2,Latitude,Longitude,AltitudeFeet
MO00,Turkey Mountain Estates Airport,MO00,,Shell Knob,US,36.591702,-93.666901,1000
MO01,Cuinche Airport,MO01,,Strafford,US,37.250000,-93.106003,1475
MO02,Morgan Airport,MO02,,Rolla,US,37.916698,-91.683502,1018
MO03,Moders Airport,MO03,,House Springs,US,38.424198,-90.582901,465
MO04,Lyell Airport,MO04,,Hunnewell,US,39.716702,-91.850197,769
MO05,Truman Medical Center West Heliport,MO05,,Kansas City,US,39.084202,-94.574203,983
MO06,Barton County Memorial Hospital Heliport,MO06,,Lamar,US,37.500198,-94.268799,990
MO07,Adventures Aloft Airport,MO07,,Jonesburg,US,38.872501,-91.300201,871
MO08,Homan Field,MO08,,Sedalia,US,38.662800,-93.332703,885
MO09,Sharpe Farms Airport,MO09,,Lewistown,US,40.023701,-91.873802,702
MO10,Hawk Air Airport,MO10,,Sturgeon,US,39.204300,-92.262398,870
MO11,Barron Aviation Airport,MO11,,Perry,US,39.400501,-91.582901,745
MO12,St Lukes Hospital West Heliport,MO12,,Chesterfield,US,38.651199,-90.503700,505
MO13,Blue Hollow Airpark,MO13,,Eldridge,US,37.797600,-92.829201,820
MO14,Marshall Field,MO14,,Fair Grove,US,37.422778,-93.208611,1166
MO15,Beckner Field,MO15,,Marshfield,US,37.387501,-92.957397,1285
MO16,Baugh Flight Park Ultralightport,MO16,,Avilla,US,37.163898,-94.168297,984
MO17,Garst Airport,MO17,,Watson,US,40.479198,-95.646103,905
MO18,Clevenger Airport,MO18,,Blue Springs,US,38.947201,-94.249100,990
MO19,American Legion-Village of Centertown Heliport,MO19,,Centertown,US,38.613098,-92.412102,805
MO20,Nevada Regional Medical Center Heliport,MO20,,Nevada,US,37.830002,-94.360275,856
MO21,St Joseph Health Center Heliport,MO21,,Kansas City,US,38.936100,-94.604401,900
MO22,Jta Asbell Field,MO22,,Carl Junction,US,37.191700,-94.549698,940
MO23,Phillips Field,MO23,,California,US,38.633400,-92.533501,820
MO24,Lonesome Sky Airport,MO24,,Craig,US,40.142799,-95.388298,868
MO25,Show Me The Sky Airport,MO25,,Barnard,US,40.137501,-94.925598,1050
MO26,Peterson Farm Airport,MO26,,Kearney,US,39.393902,-94.352997,860
MO27,Ccc Airport,MO27,,Cameron,US,39.735298,-94.192703,984
MO28,Blue Springs Heliport,MO28,,Blue Springs,US,39.027000,-94.263603,287
MO29,Inter-State Airport,MO29,,Pleasant Hill,US,38.772202,-94.334900,960
MO30,Harbour Airport,MO30,,Gravois Mills,US,38.269901,-92.811501,823
MO31,Malina Airport,MO31,,Rogersville,US,37.049500,-93.072403,1350
MO32,Table Rock Airport,MO32,,Golden,US,36.528702,-93.676903,1053
MO33,Barlet's Base Airport,MO33,,Carthage,US,37.129200,-94.253799,1068
MO34,Ellingsen Field,MO34,,Everton,US,37.359699,-93.662498,1115
MO35,Harvey Airport,MO35,,Eolia,US,39.212799,-90.917397,710
MO36,Riddle's Roost Airport,MO36,,Foristell,US,38.832001,-90.925102,650
MO37,Ridgeview Ranch Airport,MO37,,Harrisonville,US,38.723099,-94.381897,1000
MO38,Table Rock Heliport,MO38,,Branson,US,36.638401,-93.278801,1000
MO39,Baldwin Airport,MO39,,Silex,US,39.113400,-91.041801,505
MO40,Salem Memorial Hospital Heliport,MO40,,Salem,US,37.652000,-91.568802,1170
MO41,Landing Pad Heliport,MO41,,Troy,US,38.982399,-90.963303,520
MO42,Wileys Air Strip,MO42,,Gorin,US,40.376400,-92.072403,662
MO43,Wilkins Airport,MO43,,Montgomery City,US,38.968498,-91.443497,835
MO44,St Joseph Health Center Heliport,MO44,,St Charles,US,38.783401,-90.483498,530
MO45,Sky-Vu Airport,MO45,,Montgomery City,US,38.892200,-91.566002,800
MO46,Walker Airport,MO46,,Louisana,US,39.520302,-91.171799,510
MO47,Air Ambulance Heliport,MO47,,Mexico,US,39.174801,-91.879303,764
MO48,Heartland Hospital East Heliport,MO48,,St. Joseph,US,39.771900,-94.771896,923
MO49,Five Mile Airport,MO49,,Joplin,US,36.970299,-94.576698,1100
MO50,St Francis Hospital Heliport,MO50,,Cape Girardeau,US,37.310600,-89.575302,421
MO51,Schaback Strip,MO51,,Weston,US,39.423599,-94.847702,1000
MO52,Skyriders Airport,MO52,,Wheatland,US,37.866699,-93.383499,900
MO53,Meadows Airport,MO53,,Bethany,US,40.233299,-93.933601,1010
MO54,Dudley Airport,MO54,,Dudley,US,36.782001,-90.088997,310
MO55,St Louis University Hospital Heliport,MO55,,St Louis,US,38.622299,-90.233704,550
MO56,Lost Mine Airport,MO56,,Theodosia,US,36.514198,-92.640198,820
MO57,Henderson Mounds E B G Airport,MO57,,East Prairie,US,36.707001,-89.466698,295
MO58,Waldemer Flying W Ranch Airport,MO58,,Fairdealing,US,36.658401,-90.640404,460
MO59,K & N Field,MO59,,Moscow Mills,US,38.914501,-90.900101,500
MO61,Bel-Voir Acres Airport,MO61,,Golden,US,36.558399,-93.641899,1139
MO62,Hibbs Farm Airport,MO62,,Sheridan,US,40.510300,-94.581596,1150
MO63,Spelman/St. Luke's Hospital Heliport,MO63,,Kansas City,US,39.252201,-94.646103,1061
MO64,Kimberling Airport,MO64,,Kimberling City,US,36.609798,-93.444603,1050
MO65,Misty Meadows Airport,MO65,,Kirbyville,US,36.583401,-93.102997,940
MO66,Linden Air Airport,MO66,,Ozark,US,37.059167,-93.145556,1280
MO67,Hayes Field,MO67,,Poplar Bluff,US,36.711201,-90.314003,323
MO68,Eads Ridge Airport,MO68,,Fair Grove,US,37.405300,-93.099602,1310
MO69,Baptist Medical Center Heliport,MO69,,Kansas City,US,39.006100,-94.577202,170
MO70,St Francis Hospital Heliport,MO70,,Maryville,US,40.328098,-90.876198,1115
MO71,Block Air Village Airport,MO71,,Holt,US,39.463100,-94.418297,1030
MO72,Flying 'J' Ranch Airport,MO72,,Van Buren,US,37.040298,-90.866798,690
MO73,Rolling Shoals Farm Airport,MO73,,Williamsville,US,36.987598,-90.558403,450
MO74,Cedar Creek Airport,MO74,,Columbia,US,38.922298,-92.169601,820
MO75,Brownsberger Airport,MO75,,Montrose,US,38.305000,-94.053299,794
MO76,Life Line 2 Heliport,MO76,,Saint Robert,US,37.823244,-92.161017,1059
MO77,Arnika Ranch Airport,MO77,,Ava,US,36.975101,-92.542702,1320
MO78,Stickle Cattle Farms Airport,MO78,,Belle,US,38.316700,-91.783501,700
MO79,Sky Ranch Ii Airport,MO79,,Belleview,US,37.679199,-90.715401,1060
MO80,Johnston's Nest Aerodrome,MO80,,Mountain Grove,US,37.160599,-92.323502,1482
MO81,Dove Airstrip,MO81,,Bismarck,US,37.670898,-90.614799,1080
MO82,Howard Airport,MO82,,Gorin,US,40.408901,-92.056801,740
MO83,Widmark Airport,MO83,,Green City,US,40.253101,-92.954903,1045
MO84,Viburnum Airport,MO84,,Viburnum,US,37.716702,-91.133499,1272
MO85,Wells Airport,MO85,,Marshfield,US,37.251701,-92.833801,1530
MO86,Sanctuary Airport,MO86,,Bellflower,US,38.959702,-91.303902,750
MO87,Powis Airport,MO87,,Oak Grove,US,38.945801,-94.161903,879
MO88,Feutz Airport,MO88,,Hatton,US,39.099998,-92.009300,890
MO89,Bar-Vik Airport,MO89,,Laurie,US,38.174198,-92.858498,930
MO91,Barnes Jewish Hospital Heliport,MO91,,St Louis,US,38.633400,-90.250099,513
MO92,Depaul Health Center Heliport,MO92,,Bridgeton,US,38.750000,-90.433403,543
MO93,Keeven Air Ranch Airport,MO93,,Hawk Point,US,39.044819,-91.148094,700
MO94,Starr Airport,MO94,,Trimble,US,39.500000,-94.580200,1000
MO95,Hawkins Airport,MO95,,Carrollton,US,39.441700,-93.662201,720
MO96,Ray Johnson Inc Airport,MO96,,Centerville,US,37.416199,-90.963501,950
MO97,Doctors Hospital-Wentzville Heliport,MO97,,Wentzville,US,38.827801,-90.862602,620
MO98,Williams Airport,MO98,,Cleveland,US,38.713100,-94.584999,985
MO99,Miller Airport,MO99,,Climax Springs,US,38.116402,-93.077103,1000
