ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
A801DE,N615FR,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Frontier Airlines,FFT,11280,2023
A8022B,N615JT,HDJT,Honda,HA-420 HondaJet,Honda HA-420 HondaJet,1,Private,,42000238,2022
A80239,N615KG,GLF6,Gulfstream,G650ER,Gulfstream G650ER,1,Private,,6145,
A8056D,N616EA,CL35,Bombardier,Challenger 350,Bombardier Challenger 350,0,Jet Edge,EDG,20943,2023
A80595,N616FR,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Frontier Airlines,FFT,11330,2023
A80629,N616MP,FA7X,Dassault,Falcon 7X,Dassault Falcon 7X,1,Private,,67,2010
A80641,N616NN,CRJ9,Canadair,CRJ-900LR,Canadair CRJ-900LR,0,PSA Airlines,JIA,15426,2016
A80687,N616RH,GL5T,Bombardier,Global 5000,Bombardier Global 5000,1,Private,,9241,2007
A806EA,N616VG,FA6X,Dassault,Falcon 6X,Dassault Falcon 6X,1,Private,,016,2024
A80715,N616X,SR20,Cirrus,SR-20,Cirrus SR-20,1,Private,,8817,2022
A808D7,N617AZ,B763,Boeing,767-332ER,Boeing 767-332ER,0,Air Transport International,ATN,30575,2001
A808ED,N617BW,CL60,Canadair,CL-600-2B16,Canadair CL-600-2B16,0,White Aviation Holdings,,5572,2003
A808F6,N617CE,B407,Bell,407GXi,Bell 407GXi,1,Private,,54967,2021
A8098F,N617JH,GLEX,Bombardier,Global 6000,Bombardier Global 6000,1,Private,,9764,2016
A809A8,N617KH,S22T,Cirrus,SR22T,Cirrus SR22T,1,Private,,8837,2022
A809F8,N617NN,CRJ9,Canadair,CRJ-900LR,Canadair CRJ-900LR,0,PSA Airlines,JIA,15428,2017
A80A7C,N617TV,AS50,Airbus Helicopters,H-125 Ecureuil,Airbus Helicopters H-125 Ecureuil,1,Private,,1725,2022
A80D30,N618HL,PC24,Pilatus,PC-24,Pilatus PC-24,1,Private,,273,2022
A80D35,N618HR,A109,Leonardo,AW-109 GrandNew,Leonardo AW-109 GrandNew,1,Private,,22419,2020
A80D4C,N618JP,SR22,Cirrus,SR-22,Cirrus SR-22,1,Private,,9264,2023
A80DBD,N618PB,GLF6,Gulfstream,G650ER,Gulfstream G650ER,1,Private,,6516,2022
A80E91,N618XP,E550,Embraer,Praetor 600,Embraer Praetor 600,1,Private,,55020191,2023
