ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
A88394,N648GL,GLEX,Bombardier,Global 6500,Bombardier Global 6500,1,Private,,60148,2024
A883A4,N648HB,AP32,Aeroprakt,A32 Vixxen,Aeroprakt A32 Vixxen,1,Private,,295,2023
A88737,N649FR,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Frontier Airlines,FFT,12050,2024
A88841,N649SG,PC24,Pilatus,PC-24,Pilatus PC-24,0,Pilatus Flugzeugwerke,PCH,573,2025
A88AD4,N65EQ,GLF6,Gulfstream,G650ER,Gulfstream G650ER,1,Private,,6227,2016
A88AD5,N65ER,GALX,Gulfstream,G200 Galaxy,Gulfstream G200 Galaxy,1,Private,,100,2004
A88B16,N65HF,C172,Cessna,172S Skyhawk SP,Cessna 172S Skyhawk SP,0,Horizon Flight Center,,172S13138,2024
A88B4D,N65KL,GLF5,Gulfstream Aerospace,G550,Gulfstream Aerospace G550,0,Solairus Aviation,TWY,5035,2004
A88C6E,N65X,GLF6,Gulfstream Aerospace,G650ER,Gulfstream Aerospace G650ER,1,Private,,6580,2024
A88CC5,N650AL,GLF6,Gulfstream,G650ER,Gulfstream G650ER,0,Abbott Laboratories,,6590,2024
A88CE3,N650BR,GLF6,Gulfstream,G650ER,Gulfstream G650ER,1,Private,,6457,2021
A88CE4,N650BS,CL60,Bombardier,Challenger 650,Bombardier Challenger 650,1,Private,,6078,2016
A88CF2,N650CF,CL60,Bombardier,Challenger 650,Bombardier Challenger 650,1,Private,,6136,2019
A88CFA,N650CP,GLF6,Gulfstream Aerospace,G650ER,Gulfstream Aerospace G650ER,1,Private,,6106,2014
A88D05,N650D,GLF6,Gulfstream,G650ER,Gulfstream G650ER,0,Warbler I LLC,,6489,2022
A88D1A,N650DW,CL60,Bombardier,Challenger 650,Bombardier Challenger 650,1,Private,,6208,2024
A88D1C,N650DY,GLF6,Gulfstream Aerospace,G650,Gulfstream Aerospace G650,0,Corporate Air,MLN,6336,
A88D20,N650EB,GLF6,Gulfstream Aerospace,G650ER,Gulfstream Aerospace G650ER,1,Private,,6100,2014
A88D86,N650JD,GA6C,Gulfstream,G600,Gulfstream G600,0,John Deere,,73150,2024
A88D89,N650JG,CL60,Canadair,CL-600-2B16 Challenger 650,Canadair CL-600-2B16 Challenger 650,1,Private,,6087,
A88DA4,N650KJ,GLF6,Gulfstream,G650ER,Gulfstream G650ER,1,Private,,6060,2013
A88DAD,N650KT,GLF6,Gulfstream,G650ER,Gulfstream G650ER,0,Mockingbird Air LLC,,6461,2021
A88DDA,N650MN,GLF6,Gulfstream,G650ER,Gulfstream G650ER,1,Private,,6510,2022
A88DE1,N650MV,GLF6,Gulfstream,G650,Gulfstream G650,1,Private,,6026,2014
A88E34,N650RC,C650,Cessna,650 Citation VII,Cessna 650 Citation VII,1,Private,,6507029,
A88E45,N650RV,GLEX,Bombardier,Global 6500,Bombardier Global 6500,1,Private,,9861,2019
A88E4C,N650SB,GLF6,Gulfstream,G650ER,Gulfstream G650ER,0,Vimana Private Jets,,6561,2023
A88E54,N650SK,CL60,Bombardier,Challenger 650,Bombardier Challenger 650,1,Private,,6096,2017
A88E5B,N650SS,GLEX,Bombardier,Global 6500,Bombardier Global 6500,1,Private,,,
A88E6C,N650TJ,GLF6,Gulfstream,G650ER,Gulfstream G650ER,1,Private,,6500,2022
A88EC3,N650WW,GLF6,Gulfstream,G650ER,Gulfstream G650ER,1,Private,,6228,2016
A88EFB,N650ZB,GLF6,Gulfstream Aerospace,G650ER,Gulfstream Aerospace G650ER,1,Private,,6520,2022
A88FD1,N6505R,GLF6,Gulfstream,G650ER,Gulfstream G650ER,1,Private,,6560,2023
