ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
A831CF,N627SA,GA6C,Gulfstream Aerospace,G600,Gulfstream Aerospace G600,1,Private,,73097,2022
A8320E,N627UP,B748,Boeing,747-8F,Boeing 747-8F,0,United Parcel Service,UPS,65780,2021
A83321,N62739,B789,Boeing,787-9 Dreamliner,Boeing 787-9 Dreamliner,0,AerCap,,62739,2018
A8351D,N628MW,GLEX,Bombardier,Global 6500,Bombardier Global 6500,0,Jet Aviation Flight Services,JAS,60110,2023
A835C5,N628UP,B748,Boeing,747-8F,Boeing 747-8F,0,United Parcel Service,UPS,65779,2021
A835D1,N628VA,A320,Airbus,A320-214,Airbus A320-214,0,Global X,GXA,2993,2006
A83839,N629FR,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Frontier Airlines,FFT,11555,2023
A8397C,N629UP,B748,Boeing,747-8F,Boeing 747-8F,0,United Parcel Service,UPS,65778,2021
A83BCE,N63EG,K900,Quest,Kodiak 200,Quest Kodiak 200,1,Private,,K2-0010,2024
A83BD8,N63ES,GLF4,Gulfstream,IVSP,Gulfstream IVSP,1,Private,,1261,1995
A83CE8,N63RP,GL7T,Bombardier,Global 7500,Bombardier Global 7500,1,Private,,70079,2020
A83DF5,N630CG,C56X,Cessna,560XL Citation XLS,Cessna 560XL Citation XLS,1,Private,,560-6339,2023
A83F8C,N630UP,B748,Boeing,747-8F,Boeing 747-8F,0,United Parcel Service,UPS,65777,2021
