Code,Name,ICAO,IATA,Location,CountryISO2,Latitude,Longitude,AltitudeFeet
OYAA,Aden International Airport,OYAA,ADE,Aden,YE,12.829500,45.028801,7
OYAB,Abbse Airport,OYAB,EAB,Abbse,YE,15.300000,43.966999,651
OYBI,Al-Bayda Airport,OYBI,,Al-Bayda,YE,13.967000,45.583000,6120
OYBQ,Al-Bough Airport,OYBQ,,Al-Bough,YE,17.346701,44.621700,3800
OYHD,Hodeidah International Airport,OYHD,HOD,Hodeida,YE,14.753000,42.976299,41
OYKM,Kamaran Airport,OYKM,,Kamaran,YE,15.363300,42.605000,51
OYMB,Mareb Airport,OYMB,MYN,Mareb,YE,15.469200,45.326900,3300
OYQN,Qishn Airport,OYQN,IHN,Qishn,YE,15.417000,51.682999,98
OYRN,Mukalla International Airport,OYRN,RIY,Riyan,YE,14.662600,49.375000,54
OYRT,Barat Airport,OYRT,,Barat,YE,16.733000,44.349998,6800
OYSH,Sadah Airport,OYSH,SYE,Sadah,YE,16.966999,43.733002,5938
OYSN,Sana'a International Airport,OYSN,SAH,Sana'a,YE,15.476300,44.219700,7216
OYSQ,Socotra International Airport,OYSQ,SCT,Socotra Islands,YE,12.630700,53.905800,146
OYSY,Sayun International Airport,OYSY,GXF,Sayun,YE,15.966100,48.788300,2097
OYTZ,Ta'izz International Airport,OYTZ,TAI,Ta'izz,YE,13.686000,44.139099,4838
OYZM,Al-Hazm Airport,OYZM,,Al-Hazm,YE,16.200001,44.783001,3200
