Code,Name,ICAO,IATA,Location,CountryISO2,Latitude,Longitude,AltitudeFeet
FKAB,Banyo Airport,FKAB,,Banyo,CM,6.774990,11.807000,3642
FKAF,Bafia Airport,FKAF,,Bafia,CM,4.767000,11.217000,1591
FKAG,Abong M'bang Airport,FKAG,,Abong M'bang,CM,3.967000,13.200000,2297
FKAN,Nkongsamba Airport,FKAN,NKS,Nkongsamba,CM,4.950000,9.933000,2641
FKAO,Bétaré Oya Airport,FKAO,,Bétaré Oya,CM,5.504170,14.098300,3002
FKKB,Kribi Airport,FKKB,KBI,Kribi,CM,2.873890,9.977780,148
FKKC,Tiko Airport,FKKC,TKC,Tiko,CM,4.089190,9.360530,151
FKKD,Douala International Airport,FKKD,DLA,Douala,CM,4.006080,9.719480,33
FKKE,Eseka Airport,FKKE,,Eseka,CM,3.650000,10.783000,738
FKKF,Mamfe Airport,FKKF,MMF,Mamfe,CM,5.704170,9.306390,413
FKKG,Bali Airport,FKKG,BLC,Bali,CM,5.895278,10.033889,4465
FKKH,Kaélé Airport,FKKH,KLE,Kaélé,CM,10.092500,14.445600,1276
FKKI,Batouri Airport,FKKI,OUR,Batouri,CM,4.475000,14.362500,2152
FKKL,Salak Airport,FKKL,MVR,Maroua,CM,10.451400,14.257400,1390
FKKM,Foumban Nkounja Airport,FKKM,FOM,Foumban,CM,5.636920,10.750800,3963
FKKN,N'Gaoundéré Airport,FKKN,NGE,N'Gaoundéré,CM,7.357010,13.559200,3655
FKKO,Bertoua Airport,FKKO,BTA,Bertoua,CM,4.548610,13.726100,2133
FKKR,Garoua International Airport,FKKR,GOU,Garoua,CM,9.335890,13.370100,794
FKKS,Dschang Airport,FKKS,DSC,Dschang,CM,5.450000,10.067000,4593
FKKT,Tibati Airport,FKKT,,Tibati,CM,6.483000,12.633000,2854
FKKU,Bafoussam Airport,FKKU,BFX,Bafoussam,CM,5.536920,10.354600,4347
FKKV,Bamenda Airport,FKKV,BPC,Bamenda,CM,6.039240,10.122600,4065
FKKW,Ebolowa Airport,FKKW,EBW,Ebolowa,CM,2.876000,11.185000,1975
FKKY,Yaoundé Airport,FKKY,YAO,Yaoundé,CM,3.836040,11.523500,2464
FKYS,Yaoundé Nsimalen International Airport,FKYS,NSI,Yaoundé,CM,3.722560,11.553300,2278
