Code,Name,ICAO,IATA,Location,CountryISO2,Latitude,Longitude,AltitudeFeet
FN17,Cahama Airport,FN17,,Cahama,AO,-16.238400,14.326000,3970
FN18,Matala Airport,FN18,,Matala,AO,-14.727500,15.014000,4120
FN19,Cabo Ledo Airport,FN19,,Cabo Ledo,AO,-9.653050,13.260600,360
FNAM,Ambriz Airport,FNAM,AZZ,Ambriz,AO,-7.862220,13.116100,144
FNBC,Mbanza Congo Airport,FNBC,SSY,Mbanza Congo,AO,-6.269900,14.247000,1860
FNBG,Benguela Airport,FNBG,BUG,Benguela,AO,-12.609000,13.403700,118
FNBJ,Dr. Antonio Agostinho Neto International Airport,FNBJ,NBJ,Luanda,AO,9.034678,13.507194,522
FNCA,Cabinda Airport,FNCA,CAB,Cabinda,AO,-5.596990,12.188400,66
FNCB,Camembe Airport,FNCB,,Camembe,AO,-8.133000,14.500000,2264
FNCC,Cacolo Airport,FNCC,,Cacolo,AO,-10.283000,19.267000,3937
FNCH,Chitato Airport,FNCH,PGI,Chitato,AO,-7.358890,20.804701,2500
FNCM,Camabatela Airport,FNCM,,Camabatela,AO,-8.217000,15.367000,410
FNCX,Camaxilo Airport,FNCX,CXM,Camaxilo,AO,-8.373610,18.923599,3957
FNCZ,Cazombo Airport,FNCZ,CAV,Cazombo,AO,-11.893100,22.916401,3700
FNDB,Damba Airport,FNDB,,Damba,AO,-6.900000,15.133000,3648
FNDU,Dundo Airport,FNDU,DUE,Chitato,AO,-7.400890,20.818501,2451
FNGI,Ngjiva Pereira Airport,FNGI,VPE,Ngiva,AO,-17.043501,15.683800,3566
FNHU,Nova Lisboa Airport,FNHU,NOV,Huambo,AO,-12.808900,15.760500,5587
FNKU,Kuito Airport,FNKU,SVP,Kuito,AO,-12.404600,16.947399,5618
FNLB,Lobito Airport,FNLB,,Lobito,AO,-12.371200,13.536600,10
FNLK,Lucapa Airport,FNLK,LBZ,Lucapa,AO,-8.445727,20.732086,3029
FNLU,Quatro De Fevereiro Airport,FNLU,LAD,Luanda,AO,-8.858370,13.231200,243
FNLZ,Luzamba Airport,FNLZ,,Luzamba,AO,-9.115960,18.049299,2904
FNMA,Malanje Airport,FNMA,MEG,Malanje,AO,-9.525090,16.312401,3868
FNME,Menongue Airport,FNME,SPP,Menongue,AO,-14.657600,17.719801,4469
FNMO,Namibe Airport,FNMO,MSZ,Namibe,AO,-15.261200,12.146800,210
FNMQ,Maquela do Zombo Airport,FNMQ,,Maquela do Zombo,AO,-6.030280,15.136900,3051
FNNG,Negage Airport,FNNG,GXG,Negage,AO,-7.754510,15.287700,4105
FNPA,Porto Amboim Airport,FNPA,PBN,Port Amboim,AO,-10.722000,13.765500,16
FNPB,Sanza Pombo Airport,FNPB,,Sanza Pombo,AO,-7.300000,15.933000,3251
FNSA,Saurimo Airport,FNSA,VHC,Saurimo,AO,-9.689070,20.431900,3584
FNSO,Soyo Airport,FNSO,SZA,Soyo,AO,-6.141090,12.371800,15
FNSU,Sumbe Airport,FNSU,NDD,Sumbe,AO,-11.167900,13.847500,36
FNTO,Toto Airport,FNTO,,Toto,AO,-7.146390,14.248600,1775
FNUA,Luau Airport,FNUA,UAL,Luau,AO,-10.715800,22.231100,3609
FNUB,Lubango Airport,FNUB,SDD,Lubango,AO,-14.924700,13.575000,5778
FNUE,Luena Airport,FNUE,LUO,Luena,AO,-11.768100,19.897699,4360
FNUG,Uige Airport,FNUG,UGO,Uige,AO,-7.603070,15.027800,2720
FNWK,Waco Kungo Airport,FNWK,CEO,Waco Kungo,AO,-11.426400,15.101400,4324
FNXA,Xangongo Airport,FNXA,XGN,Xangongo,AO,-16.755400,14.965300,3635
FNZE,N'zeto Airport,FNZE,ARZ,N'zeto,AO,-7.259440,12.863100,69
FNZG,Nzagi Airport,FNZG,,Nzagi,AO,-7.716940,21.358200,2431
