Code,Name,ICAO,IATA,Location,CountryISO2,Latitude,Longitude,AltitudeFeet
FYAB,Aroab B Airport,FYAB,,Aroab,NA,-26.776100,19.633101,3235
FYAM,Aminuis Airstrip,FYAM,,Aminuis,NA,-23.655800,19.351700,4012
FYAR,Arandis Airport,FYAR,ADI,Arandis,NA,-22.462200,14.980000,1905
FYAS,Aus Airport,FYAS,,Aus,NA,-26.693899,16.318899,4856
FYAV,Ariamsvley Airport,FYAV,,Ariamsvley,NA,-28.118900,19.833900,2549
FYBC,Bethanien Airport,FYBC,,Bethanien,NA,-26.589701,17.167500,3222
FYBJ,Bitterwasser Lodge & Flying Club Airfield,FYBJ,,Bitterwasser,NA,-23.875000,17.991100,4167
FYEK,Epukiro Airport,FYEK,,Epukiro,NA,-21.786699,19.106100,4892
FYEN,Eenhana Airport,FYEN,,Eenhana,NA,-17.483000,16.322001,3660
FYGB,Gobabis Airport,FYGB,GOG,Gobabis,NA,-22.504400,18.973101,4731
FYGC,Gochas Airstrip,FYGC,,Gochas,NA,-24.856400,18.817801,3714
FYGF,Grootfontein Airport,FYGF,GFY,Grootfontein,NA,-19.602200,18.122700,4636
FYGL,Omaruru Game Lodge Airport,FYGL,,Omaruru,NA,-21.326099,16.089399,4226
FYHH,Helmeringhausen Airport,FYHH,,Helmeringhausen,NA,-25.863300,16.809999,4603
FYHS,Hobas Airport,FYHS,,Hobas,NA,-27.624399,17.693300,2313
FYKA,Karibib Airport,FYKA,,Karibib,NA,-21.847799,15.902800,3829
FYKD,Kalkfeld Airport,FYKD,,Kalkfeld,NA,-20.901400,16.207800,5059
FYKJ,Kamanjab Airport,FYKJ,,Kamanjab,NA,-19.520599,14.823300,4259
FYKM,Katima Mulilo Airport,FYKM,MPA,Mpacha,NA,-17.634399,24.176701,3144
FYKT,Keetmanshoop Airport,FYKT,KMP,Keetmanshoop,NA,-26.539801,18.111401,3506
FYLS,Lianshulu Airport,FYLS,,Muneambuanas,NA,-18.116699,23.393299,3143
FYLZ,Luderitz Airport,FYLZ,LUD,Luderitz,NA,-26.687401,15.242900,457
FYMB,Meob Bay Landing Site,FYMB,,Meob Bay,NA,-24.617001,14.683000,20
FYMH,Maltahoehe Airstrip,FYMH,,Maltahoehe,NA,-24.771900,16.979401,4511
FYML,Mariental Airport,FYML,,Mariental,NA,-24.605400,17.925400,3650
FYMO,Mokuti Lodge Airport,FYMO,OKU,Mokuti Lodge,NA,-18.812799,17.059401,3665
FYNA,Namutoni Airport,FYNA,NNI,Namutoni,NA,-18.806400,16.927200,3579
FYOA,Ondangwa Airport,FYOA,OND,Ondangwa,NA,-17.878201,15.952600,3599
FYOE,Omega Airport,FYOE,OMG,Omega,NA,-18.030300,22.189699,3346
FYOG,Oranjemund Airport,FYOG,OMD,Oranjemund,NA,-28.584700,16.446699,14
FYOJ,Outjo Airport,FYOJ,,Outjo,NA,-20.075300,16.124701,4334
FYOM,Omaruru Airport,FYOM,,Omaruru,NA,-21.415001,15.938100,3993
FYON,Okahandja Airstrip,FYON,,Okahandja,NA,-22.013901,16.897499,4321
FYOO,Okaukuejo Airport,FYOO,OKF,Okaukuejo,NA,-19.149200,15.911900,3911
FYOU,Operet Airport,FYOU,,Operet,NA,-18.609400,17.149700,3625
FYOW,Otjiwarongo Airport,FYOW,,Otjiwarongo,NA,-20.434700,16.660801,4859
FYRC,Ruacana Airport,FYRC,,Ruacana,NA,-17.420601,14.371700,3765
FYRP,Rosh Pinah Airport,FYRP,,Rosh Pinah,NA,-27.964300,16.753901,1274
FYRU,Rundu Airport,FYRU,NDU,Rundu,NA,-17.956499,19.719400,3627
FYSA,Skorpion Mine Airport,FYSA,,Rosh Pinah,NA,-27.876400,16.647800,1870
FYSM,Swakopmund Airport,FYSM,SWP,Swakopmund,NA,-22.661900,14.568100,207
FYSN,Osona Airstrip,FYSN,,Osona,NA,-22.107800,16.979700,4449
FYSO,Solitaire Airport,FYSO,,Solitaire,NA,-23.900801,16.004700,3488
FYSP,Stampriet Pan Airport,FYSP,,Stampriet,NA,-24.352200,18.433300,3819
FYTE,Terrace Bay Airport,FYTE,TCY,Terrace Bay,NA,-19.971300,13.024900,32
FYTK,Tsumkwe Airport,FYTK,,Tsumkwe,NA,-19.584999,20.452801,3780
FYTM,Tsumeb Airport,FYTM,TSB,Tsumeb,NA,-19.261900,17.732500,4353
FYUS,Uis Mine Airport,FYUS,,Uis Mine,NA,-21.230000,14.867200,2644
FYWB,Walvis Bay Airport,FYWB,WVB,Walvis Bay,NA,-22.979900,14.645300,299
FYWE,Eros Airport,FYWE,ERS,Windhoek,NA,-22.612200,17.080400,5575
FYWH,Hosea Kutako International Airport,FYWH,WDH,Windhoek,NA,-22.479900,17.470900,5640
FYWI,Witvlei Airport,FYWI,,Witvlei,NA,-22.405300,18.459200,4800
