Code,Name,ICAO,IATA,Location,CountryISO2,Latitude,Longitude,AltitudeFeet
FEFA,Alindao Airport,FEFA,,Alindao,CF,5.016390,21.199699,1470
FEFC,Carnot Airport,FEFC,CRF,Carnot,CF,4.937000,15.894000,1985
FEFD,Damara Airport,FEFD,,Damara,CF,4.950000,18.700001,1427
FEFE,Mobaye Mbanga Airport,FEFE,,Mobaye Mbanga,CF,4.374650,21.131901,1332
FEFF,Bangui M'Poko International Airport,FEFF,BGF,Bangui,CF,4.398480,18.518801,1208
FEFG,Bangassou Airport,FEFG,BGU,Bangassou,CF,4.785000,22.781000,1706
FEFI,Birao Airport,FEFI,IRO,Birao,CF,10.236400,22.716900,1696
FEFK,Kembé Airport,FEFK,,Kembé,CF,4.600000,21.867001,1913
FEFL,Bossembélé Airport,FEFL,BEM,Bossembélé,CF,5.267000,17.632999,2231
FEFM,Bambari Airport,FEFM,BBY,Bambari,CF,5.846940,20.647499,1549
FEFN,N'Délé Airport,FEFN,NDL,N'Délé,CF,8.427206,20.635157,1631
FEFO,Bouar Airport,FEFO,BOP,Bouar,CF,5.958000,15.637000,3360
FEFP,Paoua Airport,FEFP,,Paoua,CF,7.250000,16.433001,2037
FEFQ,Kaga-Bandoro Airport,FEFQ,,Kaga-Bandoro,CF,6.983000,19.183001,1476
FEFR,Bria Airport,FEFR,BIV,Bria,CF,6.527780,21.989401,1975
FEFS,Bossangoa Airport,FEFS,BSN,Bossangoa,CF,6.492000,17.429001,1637
FEFT,Berbérati Airport,FEFT,BBT,Berbérati,CF,4.221580,15.786400,1929
FEFU,Sibut Airport,FEFU,,Sibut,CF,5.733000,19.083000,1411
FEFW,Ouadda Airport,FEFW,ODA,Ouadda,CF,8.010560,22.398600,2461
FEFY,Yalinga Airport,FEFY,AIG,Yalinga,CF,6.520000,23.260000,1975
FEFZ,Zemio Airport,FEFZ,IMO,Zemio,CF,5.050000,25.150000,1995
FEGB,Bambouli Airport,FEGB,,Bambouli,CF,5.433000,27.216999,2264
FEGC,Bocaranga Airport,FEGC,,Bocaranga,CF,6.917000,15.617000,3464
FEGD,Dekoa Airport,FEGD,,Dekoa,CF,6.300000,19.083000,1804
FEGE,M'Boki Airport,FEGE,MKI,Mboki,CF,5.333010,25.931900,1969
FEGF,Batangafo Airport,FEGF,BTG,Batangafo,CF,7.314110,18.308800,1378
FEGG,Gamboula Airport,FEGG,,Gamboula,CF,4.133000,15.150000,2001
FEGI,Grimari Airport,FEGI,,Grimari,CF,5.683000,20.049999,1312
FEGL,Gordil Airport,FEGL,GDI,Melle,CF,9.583000,21.733000,1427
FEGM,Bakouma Airport,FEGM,BMF,Bakouma,CF,5.694000,22.801001,1640
FEGO,Ouanda Djallé Airport,FEGO,ODJ,Ouanda Djallé,CF,8.900000,22.783001,1985
FEGR,Rafaï Airport,FEGR,RFA,Rafaï,CF,4.988610,23.927799,1759
FEGU,Bouca Airport,FEGU,BCF,Bouca,CF,6.517000,18.267000,1532
FEGZ,Bozoum Airport,FEGZ,BOZ,Bozoum,CF,6.344170,16.321899,2215
