ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
683277,UP-EM018,E35L,Embraer,Legacy 650,Embraer Legacy 650,0,Euro-Asia Air,EAK,14501176,2006
683296,UP-B3730,B738,Boeing,737-82R,Boeing 737-82R,0,Scat Air,VSV,40873,2010
683297,UP-B3731,B738,Boeing,737-82R,Boeing 737-82R,0,Scat Air,VSV,40724,2011
683298,UP-B3732,B738,Boeing,737-82R,Boeing 737-82R,0,Scat Air,VSV,35699,2008
683299,UP-EM021,E35L,Embraer,Legacy 650,Embraer Legacy 650,1,Private,,14501225,2016
68329A,UP-DH001,DH8D,De Havilland Canada,DHC-8-400 Dash 8,De Havilland Canada DHC-8-400 Dash 8,0,Qazaq Air,QAZ,4497,2015
68329B,UP-DH002,DH8D,De Havilland Canada,DHC-8-400 Dash 8,De Havilland Canada DHC-8-400 Dash 8,0,Qazaq Air,QAZ,4494,2015
68329C,UP-DH005,DH8D,De Havilland Canada,DHC-8-400 Dash 8,De Havilland Canada DHC-8-400 Dash 8,0,Qazaq Air,QAZ,4598,2019
6832A2,UP-B3741,B738,Boeing,737-86J,Boeing 737-86J,0,Scat Air,VSV,37772,2012
6832A3,UP-B3742,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Scat Air,VSV,44297,2018
6832A9,UP-EM026,E35L,Embraer,EMB-135BJ Legacy 650,Embraer EMB-135BJ Legacy 650,1,Private,,,
6832AE,UP-AV001,P180,Piaggio,P-180 Avanti Evo,Piaggio P-180 Avanti Evo,0,Kazairjet,,3006,
6832B1,UP-PC007,PC24,Pilatus,PC-24,Pilatus PC-24,0,Transportaciones Y Servicios Aéreos,TTR,335,2023
6832B4,UP-B3745,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Scat Air,VSV,61831,2025
683300,UP-EM022,E550,Embraer,Praetor 600,Embraer Praetor 600,1,Private,,55020148,
683301,UP-DH003,DH8D,De Havilland Canada,DHC-8-400 Dash 8,De Havilland Canada DHC-8-400 Dash 8,0,Qazaq Air,QAZ,4502,2015
683302,UP-DH004,DH8D,De Havilland Canada,Dash 8-400,De Havilland Canada Dash 8-400,0,Qazaq Air,QAZ,4595,2019
683321,UP-PC003,PC12,Pilatus,PC-12 47E,Pilatus PC-12 47E,1,Private,,1739,
683329,UP-B3737,B38M,Boeing,737-8MAX,Boeing 737-8MAX,0,Scat Air,VSV,43332,2019
68332F,UP-EM024,E35L,Embraer,Legacy 650,Embraer Legacy 650,0,Euro-Asia Air,EAK,14501211,2015
68333A,UP-EM025,E35L,Embraer,EMB-135BJ Legacy 650,Embraer EMB-135BJ Legacy 650,0,Euro-Asia Air,EAK,14501212,2015
