Code,Name,ICAO,IATA,Location,CountryISO2,Latitude,Longitude,AltitudeFeet
EDAB,Bautzen Airport,EDAB,,Bautzen,DE,51.193611,14.519722,568
EDAC,Altenburg-Nobitz Airport,EDAC,AOC,Altenburg,DE,50.981945,12.506389,640
EDAD,Dessau Airport,EDAD,,Dessau,DE,51.831694,12.190962,187
EDAE,Eisenhüttenstadt Airport,EDAE,,Eisenhüttenstadt,DE,52.197224,14.585556,144
EDAG,Großrückerswalde Airport,EDAG,,Marienberg,DE,50.644169,13.126389,2198
EDAH,Heringsdorf Airport,EDAH,HDF,Heringsdorf,DE,53.878700,14.152300,93
EDAI,Segeletz Airport,EDAI,,Neustadt,DE,52.826668,12.541944,141
EDAJ,Gera-Leumnitz Airport,EDAJ,,Gera,DE,50.881668,12.135833,1014
EDAK,Großenhain Airport,EDAK,,Großenhain,DE,51.308056,13.555556,417
EDAM,Merseburg Airport,EDAM,,Merseburg,DE,51.363609,11.948333,341
EDAN,Neustadt-Glewe Airport,EDAN,,Neustadt-Glewe,DE,53.359722,11.615278,115
EDAO,Nordhausen Airport,EDAO,,Nordhausen,DE,51.493057,10.833333,689
EDAP,Neuhausen Airport,EDAP,,Cottbus,DE,51.684723,14.423056,279
EDAQ,Halle-Oppin Airport,EDAQ,,Oppin,DE,51.552223,12.053889,348
EDAR,Pirna-Pratzschwitz Airport,EDAR,,Pirna,DE,50.979168,13.909722,400
EDAS,Finsterwalde/Heinrichsruh Airport,EDAS,,Finsterwalde,DE,51.634445,13.675556,384
EDAT,Nardt Airport,EDAT,,Hoyerswerda,DE,51.451111,14.199444,384
EDAU,Riesa-Göhlis Airport,EDAU,IES,Riesa,DE,51.293610,13.356111,322
EDAV,Eberswalde-Finow Airport,EDAV,,Eberswalde,DE,52.827221,13.693611,121
EDAW,Roitzschjora Airport,EDAW,,Roitzschjora,DE,51.577778,12.494444,289
EDAX,Rechlin-Lärz Airport,EDAX,REB,Lärz,DE,53.306389,12.752222,220
EDAY,Strausberg Airport,EDAY,,Strausberg,DE,52.580555,13.916667,262
EDAZ,Schönhagen Airport,EDAZ,,Trebbin,DE,52.203609,13.156389,131
EDBA,Arnstadt-Alkersleben Airport,EDBA,,Wülfershausen,DE,50.841667,11.069444,1145
EDBC,Cochstedt Airport,EDBC,CSO,Magdeburg,DE,51.856400,11.420300,594
EDBD,Emmel Airfield Dedelow Airport,EDBD,,Prenzlau,DE,53.356388,13.783611,213
EDBE,Brandenburg-Mühlenfeld Airport,EDBE,,Brandenburg an der Havel,DE,52.437500,12.590000,98
EDBF,Ruppiner Land Airport,EDBF,,Fehrbellin,DE,52.793331,12.760278,138
EDBG,Burg Airport,EDBG,,Burg,DE,52.241669,11.856111,174
EDBI,Zwickau Airport,EDBI,,Zwickau,DE,50.701668,12.453889,1050
EDBJ,Jena-Schöngleina Airport,EDBJ,,Jena,DE,50.915279,11.714444,1247
EDBK,Kyritz Airport,EDBK,,Kyritz,DE,52.918888,12.425278,131
EDBL,Laucha Airport,EDBL,,Laucha an der Unstrut,DE,51.245834,11.693333,738
EDBM,Magdeburg Airport,EDBM,ZMG,Magdeburg,DE,52.073612,11.626389,259
EDBN,Brandis Airbase,EDBN,,Brandis,DE,51.328383,12.656439,525
EDBO,Oehna Airport,EDBO,,Zellendorf,DE,51.899723,13.052222,289
EDBP,Pinnow Airport,EDBP,,Pinnow,DE,53.615276,11.561111,144
EDBQ,Bronkow Airport,EDBQ,,Bronkow,DE,51.670555,13.960278,423
EDBR,Rothenburg/Görlitz Airport,EDBR,,Rothenburg/Oberlausitz,DE,51.363335,14.950000,518
EDBS,Sömmerda-Dermsdorf Airport,EDBS,,Kölleda,DE,51.199165,11.192500,453
EDBT,Allstedt Airport,EDBT,,Allstedt,DE,51.380554,11.446667,932
EDBU,Pritzwalk-Sommersberg Airport,EDBU,,Pritzwalk,DE,53.180279,12.185556,289
EDBV,Stralsund Airport,EDBV,,Stralsund,DE,54.335835,13.043333,49
EDBW,Werneuchen Airport,EDBW,,Werneuchen,DE,52.631668,13.766944,262
EDBX,Görlitz Airport,EDBX,,Görlitz,DE,51.158890,14.950278,778
EDBY,Schmoldow Airport,EDBY,,Schmoldow,DE,53.972221,13.343611,105
EDBZ,Schwarzheide/Schipkau Airport,EDBZ,,Schwarzheide,DE,51.489723,13.879444,331
EDCA,Anklam Airport,EDCA,,Anklam,DE,53.832779,13.668611,16
EDCB,Ballenstedt Airport,EDCB,,Ballenstedt,DE,51.745834,11.229722,535
EDCD,Cottbus-Drewitz Airport,EDCD,CBU,Cottbus,DE,51.889442,14.531944,272
EDCE,Eggersdorf Airport,EDCE,,Eggersdorf,DE,52.481667,14.087500,223
EDCG,Rügen Airport,EDCG,GTI,Rügen,DE,54.383331,13.325556,69
EDCH,Sprossen Airport,EDCH,,Rehmsdorf,DE,51.043056,12.233333,673
EDCI,Klix Airport,EDCI,,Bautzen,DE,51.273888,14.506389,486
EDCJ,Chemnitz/Jahnsdorf Airport,EDCJ,,Chemnitz,DE,50.747501,12.837500,1198
EDCK,Köthen Airport,EDCK,,Köthen,DE,51.721111,11.952778,305
EDCL,Klietz/Scharlibbe Airport,EDCL,,Scharlibbe,DE,52.709442,12.073333,95
EDCM,Kamenz Airport,EDCM,,Kamenz,DE,51.296944,14.127500,495
EDCO,Obermehler-Schlotheim Airport,EDCO,,Obermehler,DE,51.267776,10.634722,909
EDCP,Peenemünde Airport,EDCP,PEF,Peenemünde,DE,54.157780,13.774444,7
EDCQ,Aschersleben Airport,EDCQ,,Aschersleben,DE,51.766945,11.498333,525
EDCR,Rerik-Zweedorf Airport,EDCR,,Rerik,DE,54.081944,11.649167,30
EDCS,Saarmund Airport,EDCS,,Saarmund,DE,52.308334,13.100556,174
EDCT,Taucha Airport,EDCT,,Taucha,DE,51.395000,12.536944,492
EDCU,Güstrow Airport,EDCU,,Güstrow,DE,53.805279,12.230556,46
EDCV,Pasewalk Airport,EDCV,,Pasewalk,DE,53.505280,13.948333,72
EDCW,Wismar Airport,EDCW,,Wismar,DE,53.914444,11.499444,43
EDCX,Purkshof Airport,EDCX,,Rostock,DE,54.161667,12.248611,66
EDCY,Spremberg-Welzow Airport,EDCY,,Welzow,DE,51.575558,14.136944,374
EDDB,Berlin Brandenburg Airport,EDDB,BER,Berlin,DE,52.362220,13.500560,157
EDDC,Dresden Airport,EDDC,DRS,Dresden,DE,51.132801,13.767200,755
EDDE,Erfurt Airport,EDDE,ERF,Erfurt,DE,50.979801,10.958100,1036
EDDF,Frankfurt-am-Main International Airport,EDDF,FRA,Frankfurt-am-Main,DE,50.026402,8.543130,364
EDDG,Münster Osnabrück Airport,EDDG,FMO,Münster,DE,52.134602,7.684830,160
EDDH,Hamburg Airport,EDDH,HAM,Hamburg,DE,53.630402,9.988230,53
EDDI,Berlin-Tempelhof International Airport,EDDI,THF,Berlin,DE,52.473000,13.403900,167
EDDK,Cologne Bonn Airport,EDDK,CGN,Cologne,DE,50.865898,7.142740,302
EDDL,Düsseldorf International Airport,EDDL,DUS,Düsseldorf,DE,51.289501,6.766780,147
EDDM,Munich International Airport,EDDM,MUC,Munich,DE,48.353802,11.786100,1487
EDDN,Nürnberg Airport,EDDN,NUE,Nürnberg,DE,49.498699,11.066900,1046
EDDP,Leipzig Halle Airport,EDDP,LEJ,Leipzig,DE,51.432400,12.241600,465
EDDR,Saarbrücken Airport,EDDR,SCN,Saarbrücken,DE,49.214600,7.109510,1058
EDDS,Stuttgart Airport,EDDS,STR,Stuttgart,DE,48.689899,9.221960,1276
EDDT,Berlin-Tegel International Airport,EDDT,TXL,Berlin,DE,52.559700,13.287700,122
EDDV,Hannover Airport,EDDV,HAJ,Hannover,DE,52.461102,9.685080,183
EDDW,Bremen Airport,EDDW,BRE,Bremen,DE,53.047501,8.786670,14
EDEB,Bad Langensalza Airport,EDEB,,Bad Langensalza,DE,51.129166,10.622222,650
EDEF,Babenhausen Airport,EDEF,,Babenhausen,DE,49.952499,8.968056,928
EDEG,Gotha-Ost Airport,EDEG,,Gotha,DE,50.970001,10.727778,991
EDEH,Herrenteich Airport,EDEH,,Hockenheim,DE,49.345001,8.487778,308
EDEL,Langenlonsheim Airport,EDEL,,Langenlonsheim,DE,49.908333,7.907778,295
EDEM,Mosenberg Airport,EDEM,,Homburg,DE,51.062778,9.422222,1296
EDEP,Heppenheim Airport,EDEP,,Heppenheim,DE,49.621944,8.624444,361
EDEQ,Mühlhausen Airport,EDEQ,,Mühlhausen,DE,51.213055,10.548611,814
EDER,Wasserkuppe Airport,EDER,,Gersfeld,DE,50.498890,9.953889,2956
EDEW,Walldürn Airport,EDEW,,Walldürn,DE,49.581669,9.402222,1312
EDFA,Anspach/Taunus Airport,EDFA,,Anspach,DE,50.288334,8.533889,1102
EDFB,Reichelsheim Airport,EDFB,,Reichelsheim,DE,50.335835,8.878056,397
EDFC,Aschaffenburg Airport,EDFC,,Aschaffenburg,DE,49.938889,9.063889,410
EDFD,Bad Neustadt/Saale-Grasberg Airport,EDFD,,Bad Neustadt a.d.Saale,DE,50.306110,10.226667,997
EDFE,Frankfurt-Egelsbach Airport,EDFE,QEF,Egelsbach,DE,49.959999,8.645833,384
EDFG,Gelnhausen Airport,EDFG,,Gelnhausen,DE,50.197224,9.170000,446
EDFH,Frankfurt-Hahn Airport,EDFH,HHN,Hahn,DE,49.948700,7.263890,1649
EDFI,Hirzenhain Airport,EDFI,,Hirzenhain,DE,50.787777,8.392778,1706
EDFJ,Lager Hammelburg Airport,EDFJ,,Hammelburg,DE,50.098610,9.883611,1132
EDFK,Bad Kissingen Airport,EDFK,,Bad Kissingen,DE,50.210556,10.068889,653
