Code,Name,ICAO,IATA,Location,CountryISO2,Latitude,Longitude,AltitudeFeet
EG03,Badminton Airfield,EG03,,Badminton,GB,51.548417,-2.303181,495
EG10,Breighton Airfield,EG10,,Breighton,GB,53.802400,-0.915964,163
EG32,Langar Airport,EG32,,Langar,GB,52.881699,-0.902123,109
EG34,Ledbury Airport,EG34,,Ledbury,GB,52.001900,-2.474160,250
EG64,RAF Rufforth,EG64,,"York, Rufforth",GB,53.948290,-1.185575,65
EG73,Fearn Airport,EG73,,Fearn,GB,57.757999,-3.943000,25
EG74,Bruntingthorpe Airport,EG74,,Bruntingthorpe,GB,52.492972,-1.125090,467
EGAA,Belfast International Airport,EGAA,BFS,Belfast,GB,54.657501,-6.215830,268
EGAB,St Angelo Airport,EGAB,ENK,Enniskillen,GB,54.398899,-7.651670,155
EGAC,George Best Belfast City Airport,EGAC,BHD,Belfast,GB,54.618099,-5.872500,15
EGAD,Newtownards Airport,EGAD,,Newtownards,GB,54.581100,-5.691940,9
EGAE,City of Derry Airport,EGAE,LDY,Derry,GB,55.042801,-7.161110,22
EGBB,Birmingham International Airport,EGBB,BHX,Birmingham,GB,52.453899,-1.748030,327
EGBC,Cheltenham Racecourse Heliport,EGBC,,Cheltenham,GB,51.919201,-2.058610,213
EGBD,Derby Airfield,EGBD,,Derby,GB,52.859699,-1.617500,175
EGBE,Coventry Airport,EGBE,CVT,Coventry,GB,52.369701,-1.479720,267
EGBF,Bedford Aerodrome,EGBF,,Bedford,GB,52.232636,-0.445461,270
EGBG,Leicester Airport,EGBG,,Leicester,GB,52.607800,-1.031940,469
EGBJ,Gloucestershire Airport,EGBJ,GLO,Staverton,GB,51.894199,-2.167220,101
EGBK,Sywell Aerodrome,EGBK,ORM,Northampton,GB,52.305302,-0.793056,429
EGBL,Long Marston Airfield,EGBL,,Long Marston,GB,52.140301,-1.753610,154
EGBM,Tatenhill Airfield,EGBM,,Burton upon Trent,GB,52.814701,-1.761110,439
EGBN,Nottingham Airport,EGBN,NQT,Nottingham,GB,52.919998,-1.079170,138
EGBO,Wolverhampton Halfpenny Green Airport,EGBO,,Wolverhampton,GB,52.517502,-2.259440,283
EGBP,Kemble Airport,EGBP,,Kemble,GB,51.668098,-2.056940,433
EGBS,Shobdon Aerodrome,EGBS,,Shobdon,GB,52.241699,-2.881110,318
