ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
A79386,N5879K,A333,Airbus,A330-343(P2F),Airbus A330-343(P2F),0,Hawaiian Airlines,HAL,1226,2011
A793DA,N588CH,GL7T,Bombardier,Global 7500,Bombardier Global 7500,0,Avwest Aircraft,,70147,
A793E6,N588CV,GLEX,Bombardier,Global Express XRS,Bombardier Global Express XRS,1,Private,,9354,
A7945D,N588HP,F900,Dassault,Falcon 900LX,Dassault Falcon 900LX,1,Private,,288,2015
A7949B,N588LA,P28A,Piper,PA-28-181,Piper PA-28-181,1,Private,,28020106,2023
A79535,N588SE,GLF6,Gulfstream,G650ER,Gulfstream G650ER,1,Private,,6455,2021
A79661,N5883,GLEX,Bombardier,Global Express,Bombardier Global Express,1,Private,,9118,2002
A79852,N589LA,P28A,Piper,PA-28-181 Pilot,Piper PA-28-181 Pilot,1,Private,,28020107,2023
A7986D,N589MC,CL30,Bombardier,Challenger 300,Bombardier Challenger 300,1,Private,,20098,2006
A798B9,N589QD,PC12,Pilatus,PC-12,Pilatus PC-12,0,Quest Diagnostics,LBQ,589,2004
A79D4E,N59ZA,B06,Bell,206L LongRanger,Bell 206L LongRanger,0,Zip Aviation,,52348,2007
A79D81,N590BA,GA5C,Gulfstream,G500,Gulfstream G500,1,Private,,72143,2024
A79DAD,N590CV,CL35,Bombardier,Challenger 350,Bombardier Challenger 350,0,Solairus Aviation,TWY,20857,2020
