ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
A7C08F,N599TR,GLF5,Gulfstream,V,Gulfstream V,1,Private,,668,2002
A7C2E2,N6DK,E55P,Embraer,Phenom 300,Embraer Phenom 300,1,Private,,50500711,2022
A7C2F6,N6EE,CL60,Bombardier,Challenger 605,Bombardier Challenger 605,1,Private,,5703,2006
A7C30F,N6FE,GLEX,Bombardier,Global 6500,Bombardier Global 6500,0,Federal Express,FDX,60060,2022
A7C35C,N6JG,GLF4,Gulfstream,G450,Gulfstream G450,1,Private,,4218,2011
A7C4FA,N60AV,GA6C,Gulfstream,G600,Gulfstream G600,0,AbbVie,,73172,2024
A7C559,N60EQ,GA6C,Gulfstream,G600,Gulfstream G600,1,Private,,73175,2025
A7C613,N60NA,P28A,Piper,PA-28-161,Piper PA-28-161,1,Private,,28-8116049,1980
A7C62C,N60PA,GLF5,Gulfstream Aerospace,V,Gulfstream Aerospace V,1,Private,,N24A-96,1998
A7C64D,N60QJ,GLF5,Gulfstream,G550,Gulfstream G550,1,Private,,5138,2006
A7C69D,N60TP,B350,Beech,King Air 350i,Beech King Air 350i,1,Private,,FL-1077,2016
A7C6B9,N60US,C25B,Cessna,525B Citation CJ3+,Cessna 525B Citation CJ3+,1,Private,,525B0685,2022
A7C6C6,N60VE,GA6C,Gulfstream,G600,Gulfstream G600,0,Valero Energy,,73132,2023
A7C793,N600DJ,GA6C,Gulfstream,G600,Gulfstream G600,1,Private,,73059,2021
A7C7C5,N600FJ,GA6C,Gulfstream,G600,Gulfstream G600,1,Private,,73122,2023
A7C7D2,N600FX,E550,Embraer,Praetor 600,Embraer Praetor 600,0,Flexjet,LXJ,55020159,2022
A7C8BD,N600RG,GA6C,Gulfstream Aerospace,G600,Gulfstream Aerospace G600,1,Private,,,
A7C8CC,N600RX,E550,Embraer,Praetor 600,Embraer Praetor 600,1,Private,,55020150,2021
A7C97D,N600YZ,GA6C,Gulfstream,G600,Gulfstream G600,1,Private,,73112,2023
A7C98E,N600ZR,E550,Embraer,Praetor 600,Embraer Praetor 600,1,Private,,55020229,2025
A7CB89,N601FX,E550,Embraer,Praetor 600,Embraer Praetor 600,0,Flexjet,LXJ,55020164,2022
A7CD97,N6012C,GA6C,Gulfstream,G600,Gulfstream G600,0,Citigroup,,73155,2024
A7CE6C,N6018F,P28A,Piper,PA-28-181,Piper PA-28-181,1,Private,,28020092,2022
A7CF33,N602FJ,LJ75,Learjet,75,Learjet 75,1,Private,,45-602,2021
A7CF40,N602FX,E550,Embraer,Praetor 600,Embraer Praetor 600,0,Flexjet,LXJ,55020171,2022
A7CF4C,N602GJ,GLF4,Gulfstream Aerospace,G450,Gulfstream Aerospace G450,1,Private,,4020,2005
