ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
A7124F,N555DF,CL60,Bombardier,Challenger 601,Bombardier Challenger 601,0,King Leo Management,,5125,
A7125B,N555DT,GLEX,Bombardier,Global 6000,Bombardier Global 6000,1,Private,,9559,
A71291,N555FX,CL30,Bombardier,Challenger 300,Bombardier Challenger 300,0,Flexjet,LXJ,20222,2008
A71329,N555MZ,GL7T,Bombardier,Global 7500,Bombardier Global 7500,1,Private,,70066,2020
A715BB,N556AF,PC24,Pilatus,PC-24,Pilatus PC-24,0,PlaneSense,CNS,556,2025
A715C9,N556AV,GA6C,Gulfstream,G600,Gulfstream G600,0,AbbVie US,,73089,2022
A71648,N556FX,CL30,Bombardier,Challenger 300,Bombardier Challenger 300,0,Flexjet,LXJ,20132,2006
A71970,N557AD,GLF6,Gulfstream,G650ER,Gulfstream G650ER,1,Private,,6329,2018
A719FF,N557FX,CL35,Bombardier,Challenger 3500,Bombardier Challenger 3500,0,Flexjet,LXJ,21051,2025
A71CCF,N5577X,FA7X,Dassault,Falcon 7X,Dassault Falcon 7X,1,Private,,102,2002
A71DB6,N558FX,CL35,Bombardier,Challenger 350,Bombardier Challenger 350,0,Flexjet,LXJ,20868,2021
A71DC2,N558GJ,CRJ7,Bombardier,CL-600-2C11,Bombardier CL-600-2C11,0,Mesa Airlines,ASH,10101,2003
A71E82,N558QA,C510,Cessna,Citation Mustang,Cessna Citation Mustang,1,Private,,510-0134,2008
