ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
A7417E,N567FX,CL35,Bombardier,Challenger 3500,Bombardier Challenger 3500,0,Flexjet,LXJ,21048,2025
A744BD,N568BB,H25B,Hawker Beechcraft,850XP,Hawker Beechcraft 850XP,1,Private,,258826,2007
A74505,N568DZ,A359,Airbus,A350-941,Airbus A350-941,0,Delta Air Lines,DAL,024,2015
A74520,N568FA,B737,Boeing,737-71B,Boeing 737-71B,0,Fortress Transportation (FTAI),,35368,2007
A74535,N568FX,CL35,Bombardier,Challenger 3500,Bombardier Challenger 3500,0,Flexjet,LXJ,21057,2025
A7459D,N568LA,B763,Boeing,767-316ER(WL),Boeing 767-316ER(WL),0,LATAM Cargo,LAN,42214,2012
A74847,N5689T,GLF4,Gulfstream Aerospace,IV,Gulfstream Aerospace IV,1,Private,,1419,2000
A74871,N569AZ,B763,Boeing,767-338ER,Boeing 767-338ER,0,Air Transport International,ATN,25246,1991
A7488C,N569CA,B744,Boeing,747-409F,Boeing 747-409F,0,National Airlines,NCR,30763,2001
A748BC,N569DZ,A359,Airbus,A350-941,Airbus A350-941,0,Delta Air Lines,DAL,027,2016
A748DD,N569FG,C172,Cessna,172 Skyhawk,Cessna 172 Skyhawk,1,Private,,72S10871,2008
A74B71,N5695S,SR22,Cirrus,SR-22,Cirrus SR-22,1,Private,,9176,2023
A74C5E,N57DC,S22T,Cirrus,SR22T,Cirrus SR22T,1,Private,,9202,2023
A74D24,N57MA,P28A,Piper,PA-28-181 Archer TX,Piper PA-28-181 Archer TX,1,Private,,2881556,2022
A74E99,N570BY,GLF4,Gulfstream Aerospace,G400,Gulfstream Aerospace G400,0,Lord & Taylor Acquisitions,,1504,2003
A74ECC,N570DZ,A359,Airbus,A350-941,Airbus A350-941,0,Delta Air Lines,DAL,048,2016
