ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
A7216D,N559FX,CL35,Bombardier,Challenger 3500,Bombardier Challenger 3500,0,Flexjet,LXJ,21054,2025
A721FE,N559MS,S22T,Cirrus,SR-22T,Cirrus SR-22T,1,Private,,9831,2024
A724C3,N56C,GLF5,Gulfstream,G550,Gulfstream G550,1,Private,,5396,2012
A724E7,N56DL,PC24,Pilatus,PC-24,Pilatus PC-24,1,Private,,516,2024
A725DF,N56PJ,SF50,Cirrus,G2+ Vision Jet,Cirrus G2+ Vision Jet,1,Private,,0538,2024
A7277D,N560FX,CL35,Bombardier,Challenger 350,Bombardier Challenger 350,0,Flexjet,LXJ,20886,2021
A728E9,N560WL,C56X,Cessna,560XL Citation Excel,Cessna 560XL Citation Excel,1,Private,,560-5012,1998
A72B25,N561FG,C172,Cessna,172 Skyhawk,Cessna 172 Skyhawk,1,Private,,172S12909,
A72B34,N561FX,CL35,Bombardier,Challenger 350,Bombardier Challenger 350,0,Flexjet,LXJ,20892,2021
A72C23,N561RL,GLEX,Bombardier,Global Express,Bombardier Global Express,1,Private,,9139,2004
A72C3D,N561SM,S22T,Cirrus,SR-22T,Cirrus SR-22T,1,Private,,8703,2022
A72E6D,N562AW,TBM9,Daher,TBM-930,Daher TBM-930,1,Private,,1203,2017
A72EE7,N562FT,B737,Boeing,737-71B(WL),Boeing 737-71B(WL),0,Fortress Transportation (FTAI),,35362,2006
A72EEB,N562FX,CL35,Bombardier,Challenger 350,Bombardier Challenger 350,0,Flexjet,LXJ,20894,2021
A72F2B,N562JL,C56X,Cessna,560XL Citation Excel,Cessna 560XL Citation Excel,0,Jet Linx Aviation,JTL,560-5248,2002
