ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
A7611C,N575BG,GLEX,Bombardier,Global 6000,Bombardier Global 6000,1,Private,,9803,2017
A7612A,N575BW,SF50,Cirrus,G2 Vision Jet,Cirrus G2 Vision Jet,1,Private,,0434,2022
A76154,N575DN,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Delta Air Lines,DAL,11717,2024
A7615F,N575DZ,A359,Airbus,A350-941,Airbus A350-941,0,Delta Air Lines,DAL,282,2019
A76256,N575PW,S22T,Cirrus,SR22T,Cirrus SR22T,1,Private,,2442,2021
A7650B,N576DN,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Delta Air Lines,DAL,11899,2024
A76510,N576DT,S76,Sikorsky,S-76,Sikorsky S-76,1,Private,,760514,
A76516,N576DZ,A359,Airbus,A350-941,Airbus A350-941,0,Delta Air Lines,DAL,313,2019
A768C2,N577DN,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Delta Air Lines,DAL,11782,2024
A769DA,N577QT,F900,Dassault,Falcon 900LX,Dassault Falcon 900LX,0,Business Aviation Asia,UNA,262,2012
A769F6,N577RW,C560,Cessna,560 Citation Ultra,Cessna 560 Citation Ultra,0,Red Wing Aviation,,560-0434,1997
A76C79,N578DN,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Delta Air Lines,DAL,11812,2024
A76CC0,N578GJ,CRJ7,Bombardier,CRJ-550,Bombardier CRJ-550,0,GoJet Airlines,GJS,10083,2003
