ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
3C7043,D-ALBC,AT75,ATR,-72-500,ATR-72-500,0,Air Alsie,MMD,0822,2008
3C7087,D-ALDG,FA8X,Dassault,Falcon 8X,Dassault Falcon 8X,0,Heron Aviation,,499,
3C70CA,D-ALFJ,B77L,Boeing,777-F1H,Boeing 777-F1H,0,Lufthansa Cargo,GEC,35612,2011
3C70CB,D-ALFK,B77L,Boeing,777-F,Boeing 777-F,0,Lufthansa Cargo,GEC,67146,2021
3C70CC,D-ALFL,B77L,Boeing,777-F,Boeing 777-F,0,Lufthansa Cargo,GEC,68197,2024
3C712E,D-ALIN,FA7X,Dassault,Falcon 7X,Dassault Falcon 7X,0,VistaJet Germany,VJH,54,2009
3C71F3,D-ALOS,A332,Airbus,A330-243F,Airbus A330-243F,0,European Air Transport,BCS,1708,2016
3C7428,D-AMAH,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,TUIfly,TUI,44629,2023
3C7439,D-AMAY,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,TUIfly,TUI,44592,2018
3C743A,D-AMAZ,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,TUIfly,TUI,44604,2022
3C75A5,D-AMME,E145,Embraer,ERJ-145EP,Embraer ERJ-145EP,0,Heron Luftfahrt,HRN,145070,1998
3C76EF,D-AMWO,E190,Embraer,E190AR,Embraer E190AR,0,German Airways,GER,19000165,2008
3C786B,D-ANCK,A20N,Airbus,A320-271N,Airbus A320-271N,0,Condor,CFG,12580,2025
3C786C,D-ANCL,A20N,Airbus,A320-271N,Airbus A320-271N,0,Condor,CFG,12757,2025
3C7879,D-ANCY,A20N,Airbus,A320-271N,Airbus A320-271N,0,Condor,CFG,12303,2024
3C787A,D-ANCZ,A20N,Airbus,A320-271N,Airbus A320-271N,0,Condor,CFG,12031,2024
3C7889,D-ANDI,A320,Airbus,A320-232,Airbus A320-232,0,LEAV Aviation,NGN,3674,2008
3C78AF,D-ANEO,A19N,Airbus,A319-153N(CJ),Airbus A319-153N(CJ),0,K5-Aviation GmbH,KAY,8612,2018
3C7981,D-ANLA,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Condor,CFG,12006,2024
3C7982,D-ANLB,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Condor,CFG,12040,2024
3C79B7,D-ANMW,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Condor,CFG,12057,2024
3C79B8,D-ANMX,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Condor,CFG,12098,2024
3C79B9,D-ANMY,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Condor,CFG,11986,2024
3C79BA,D-ANMZ,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Condor,CFG,11825,2024
3C79C5,D-ANNE,A320,Airbus,A320-232,Airbus A320-232,0,LEAV Aviation,NGN,4481,2010
3C79C9,D-ANNI,E190,Embraer,ERJ-190 Lineage 1000,Embraer ERJ-190 Lineage 1000,0,VistaJet Germany,VJH,19000611,2013
3C7A41,D-ANRA,A339,Airbus,A330-941,Airbus A330-941,0,Condor,CFG,1966,2022
3C7A42,D-ANRB,A339,Airbus,A330-941,Airbus A330-941,0,Condor,CFG,1958,2020
3C7A43,D-ANRC,A339,Airbus,A330-941,Airbus A330-941,0,Condor,CFG,1959,2020
3C7A44,D-ANRD,A339,Airbus,A330-941,Airbus A330-941,0,Condor,CFG,1972,2023
3C7A45,D-ANRE,A339,Airbus,A330-941,Airbus A330-941,0,Condor,CFG,1971,2023
3C7A46,D-ANRF,A339,Airbus,A330-941,Airbus A330-941,0,Condor,CFG,1961,2023
3C7A47,D-ANRG,A339,Airbus,A330-941,Airbus A330-941,0,Condor,CFG,1988,2023
3C7A48,D-ANRH,A339,Airbus,A330-941,Airbus A330-941,0,Condor,CFG,2024,2022
3C7A49,D-ANRI,A339,Airbus,A330-941,Airbus A330-941,0,Condor,CFG,2026,2023
3C7A4A,D-ANRJ,A339,Airbus,A330-941,Airbus A330-941,0,Condor,CFG,2033,2023
3C7A4B,D-ANRK,A339,Airbus,A330-941,Airbus A330-941,0,Condor,CFG,2040,2023
3C7A4C,D-ANRL,A339,Airbus,A330-941,Airbus A330-941,0,Condor,CFG,2044,2023
3C7A4D,D-ANRM,A339,Airbus,A330-941,Airbus A330-941,0,Condor,CFG,2049,2023
3C7A4E,D-ANRN,A339,Airbus,A330-941,Airbus A330-941,0,Condor,CFG,2053,2024
3C7A4F,D-ANRO,A339,Airbus,A330-941,Airbus A330-941,0,Condor,CFG,2055,2024
3C7A50,D-ANRP,A339,Airbus,A330-941,Airbus A330-941,0,Condor,CFG,2065,2024
3C7A51,D-ANRQ,A339,Airbus,A330-941,Airbus A330-941,0,Condor,CFG,2079,2024
3C7A54,D-ANRT,A339,Airbus,A330-941,Airbus A330-941,0,Condor,CFG,2053,2023
3C7B01,D-ANXA,E35L,Embraer,Legacy 650,Embraer Legacy 650,0,VistaJet Germany,VJH,14501165,2012
3C7E85,D-AOTE,E35L,Embraer,Legacy 650,Embraer Legacy 650,0,VistaJet Germany,VJH,14501209,2016
