ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
3C00AF,D-APGS,A319,Airbus,A319-115(CJ),Airbus A319-115(CJ),0,K5-Aviation GmbH,KAY,3046,2007
3C01C3,D-APRI,E190,Embraer,E190SR,Embraer E190SR,0,German Airways,GER,19000178,2008
3C01CD,D-APRS,CL60,Bombardier,Challenger 604,Bombardier Challenger 604,0,FAI Air Service,IFA,5412,
3C0583,D-ARCG,GL5T,Bombardier,Global 5500,Bombardier Global 5500,1,Private,,,
3C088D,D-ASGE,A320,Airbus,A320-214,Airbus A320-214,0,Condor,CFG,04463,2010
3C09CD,D-ASSM,A319,Airbus,A319-112,Airbus A319-112,0,Sundair,SDR,04691,2011
3C0C0A,D-ATON,FA7X,Dassault,Falcon 7X,Dassault Falcon 7X,0,VistaJet Germany,VJH,124,2011
3C0CDB,D-ATWO,CL60,Bombardier,Challenger 604,Bombardier Challenger 604,0,Unicair,UNI,5539,2002
3C0D0C,D-ATYL,B738,Boeing,737-8K5,Boeing 737-8K5,0,TUIfly,TUI,37250,2013
3C0D0D,D-ATYM,B738,Boeing,737-8K5,Boeing 737-8K5,0,TUIfly,TUI,37242,2012
3C0D51,D-AUBC,A320,Airbus,A320,Airbus A320,0,Airbus Industrie,AIB,,
3C0F0B,D-AUSC,A343,Airbus,A340-313,Airbus A340-313,0,USC,USY,0646,2004
3C0F22,D-AUSZ,A346,Airbus,A340-642,Airbus A340-642,0,USC,USY,0557,2003
