ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
3C127B,D-AVZY,A21N,Airbus,A321-200N,Airbus A321-200N,0,Airbus,AIB,,9999
3C13FF,D-AWOW,E190,Embraer,Lineage 1000,Embraer Lineage 1000,0,VistaJet Germany,VJH,19000732,2019
3C1459,D-AWSI,E190,Embraer,E190LR,Embraer E190LR,0,German Airways,GER,19000074,2007
3C1597,D-AXEO,A333,Airbus,A330-343,Airbus A330-343,0,K5-Aviation GmbH,KAY,1907,2018
3C15BE,D-AXGB,A332,Airbus,A330-203,Airbus A330-203,0,Discover Airlines,OCN,684,2005
3C1AEB,D-AZFA,E190,Embraer,E190LR,Embraer E190LR,0,German Airways,GER,19000063,2006
3C1BAC,D-AZML,A306,Airbus,A300B4-622R(F),Airbus A300B4-622R(F),0,European Air Transport,BCS,770,1996
3C1BAD,D-AZMM,A306,Airbus,A300B4-622R(F),Airbus A300B4-622R(F),0,European Air Transport,BCS,722,1993
3C1BAE,D-AZMN,A306,Airbus,A300B4-622R(F),Airbus A300B4-622R(F),0,European Air Transport,BCS,717,1993
3C1BB0,D-AZMP,A306,Airbus,A300B4-622R(F),Airbus A300B4-622R(F),0,European Air Transport,BCS,677,1992
3C1BB1,D-AZMQ,A306,Airbus,A300B4-622R(F),Airbus A300B4-622R(F),0,European Air Transport,BCS,557,1990
3C1CDA,D-AZYB,A21N,Airbus,A321-200N,Airbus A321-200N,0,Airbus Industrie,AIB,11806,2024
3C1CE4,D-AZYL,A21N,Airbus,A321-200N,Airbus A321-200N,0,Airbus Industrie,AIB,,
