Callsign,Code,Number,AirlineCode,AirportCodes
VTS2835,VTS,2835,VTS,KLRD-MNMG-KLRD
VTS870,VTS,870,VTS,PANC-PABE
VTS871,VTS,871,VTS,PABE-PANC
VTS872,VTS,872,VTS,PANC-PABE
VTS873,VTS,873,VTS,PABE-PANC
VTS875,VTS,875,VTS,PABE-PANC
