ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
39C466,F-HRDG,E55P,Embraer,Phenom 300,Embraer Phenom 300,0,PH Occitanie,,50500644,
39C501,F-HRIB,C525,Cessna,525 Citation CJ1,Cessna 525 Citation CJ1,0,VallJet,VLJ,525-0188,
39C58F,F-HRMP,C25B,Cessna,525B Citation CJ3,Cessna 525B Citation CJ3,1,Private,,525B0059,2006
39C821,F-HSBB,P46T,Piper,PA-46-500TP Malibu Meridian,Piper PA-46-500TP Malibu Meridian,1,Private,,4697659,
39C8AD,F-HSFN,C56X,Cessna,560XL Citation XLS,Cessna 560XL Citation XLS,0,Gestair,GES,560-6300,
39C8F4,F-HSHU,C510,Cessna,510 Citation Mustang,Cessna 510 Citation Mustang,1,Private,,510-0075,2008
39C912,F-HSIS,A35K,Airbus,A350-1041,Airbus A350-1041,0,Air Caraïbes,FWI,533,2021
39C913,F-HSIT,P180,Piaggio,P-180 Avanti II,Piaggio P-180 Avanti II,0,Oyonnair,OYO,3015,2023
39CA28,F-HSRI,FA8X,Dassault,Falcon 8X,Dassault Falcon 8X,1,Private,,427,2017
39CA64,F-HSTE,E135,Embraer,ERJ-135ER,Embraer ERJ-135ER,0,Lorizon Aircraft,,145431,2003
39CA88,F-HSUI,EC45,AIRBUS,H145,AIRBUS H145,0,Babcock MCS France,PTH,21115,
39CA8F,F-HSUP,FA6X,Dassault,Falcon 6X,Dassault Falcon 6X,0,Dassault Aviation,DAB,04,
39CAB8,F-HSVY,P68,Vulcanair,P.68 Observer 2,Vulcanair P.68 Observer 2,1,Private,,528-57/OB2,
39CC83,F-HTED,F900,Dassault,Falcon 900EX,Dassault Falcon 900EX,1,Private,,118,
39CC8A,F-HTEK,A339,Airbus,A330-941,Airbus A330-941,0,Corsair,CRL,2075,2024
39CC8B,F-HTEL,GL7T,Bombardier,Global 7500,Bombardier Global 7500,1,Private,,,
39CCB8,F-HFTY,M600,Piper,M600,Piper M600,1,Private,,4698226,
39CDE5,F-HTPF,M600,Piper,M600,Piper M600,1,Private,,,
39CE57,F-HTSX,P28A,Piper,PA-28-181 Archer TX,Piper PA-28-181 Archer TX,1,Private,,,
39CEB1,F-HTVR,B738,Boeing,737-86J,Boeing 737-86J,0,Transavia France,TVF,37761,2011
39CEB2,F-HTVS,B738,Boeing,737-86J,Boeing 737-86J,0,Transavia,TRA,37766,2012
39CEB3,F-HTVT,B738,Boeing,737-86J,Boeing 737-86J,0,Transavia France,TVF,37767,2012
39CEB4,F-HTVU,B738,Boeing,737-86J,Boeing 737-86J,0,Transavia France,TVF,37770,2012
39CEB7,F-HTVX,B738,Boeing,737-8JP,Boeing 737-8JP,0,Transavia France,TVF,39020,2013
39CEB9,F-HTVZ,B738,Boeing,737-8JP,Boeing 737-8JP,0,Transavia,TRA,42286,2016
39CF0E,F-HTYO,A359,Airbus,A350-941,Airbus A350-941,0,Air France,AFR,546,2022
39CF0F,F-HTYP,A359,Airbus,A350-941,Airbus A350-941,0,Air France,AFR,548,2022
39CF10,F-HTYQ,A359,Airbus,A350-941,Airbus A350-941,0,Air France,AFR,551,2022
39CF11,F-HTYR,A359,Airbus,A350-941,Airbus A350-941,0,Air France,AFR,562,2022
39CF12,F-HTYS,A359,Airbus,A350-941,Airbus A350-941,0,Air France,AFR,576,2022
39CF13,F-HTYT,A359,Airbus,A350-941,Airbus A350-941,0,Air France,AFR,578,2022
