ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
39B101,F-HMIB,A35K,Airbus,A350-1041,Airbus A350-1041,0,French Bee,FBU,560,2019
39B117,F-HMIX,A35K,Airbus,A350-1041,Airbus A350-1041,0,French Bee,FBU,539,2021
39B18F,F-HMMP,EVSS,Evektor,SportStar RTC,Evektor SportStar RTC,1,Private,,2021 2145,
39B1EF,F-HMPP,F2TH,Dassault,Falcon 2000LX,Dassault Falcon 2000LX,0,Dassault Aviation,DAB,000325,
39B221,F-HMRB,B77L,Boeing,777-F,Boeing 777-F,0,CMA CGM Air Cargo,CMA,67460,2022
39B225,F-HMRF,B77L,Boeing,777-F,Boeing 777-F,0,Central European Airlines,CMA,67461,2022
39B226,F-HMRG,A332,Airbus,A330-243F,Airbus A330-243F,0,CMA CGM Air Cargo,CMA,1688,2015
39B227,F-HMRH,A332,Airbus,A330-243F,Airbus A330-243F,0,CMA CGM Air Cargo,CMA,1708,2022
39B228,F-HMRI,A332,Airbus,A330-243F,Airbus A330-243F,0,CMA CGM Air Cargo,CMA,1584,2014
39B22E,F-HMRO,B77L,Boeing,777-F,Boeing 777-F,0,CMA CGM Air Cargo,CMA,68187,2025
39B320,F-HMZA,P06T,Tecnam,P2006T,Tecnam P2006T,0,Air Paris Academy,,257,2023
39B448,F-HNCI,FA7X,Dassault,Falcon 7X,Dassault Falcon 7X,0,Dassault Aviation,DAB,122,2011
39B4D7,F-HNGX,PC12,Pilatus,PC-12 NGX,Pilatus PC-12 NGX,0,Get1Jet,,2376,2024
39B523,F-HNJD,KODI,Quest,Kodiak 100,Quest Kodiak 100,0,Heli Bearn,,100-0197,
39B9A3,F-HOND,HDJT,Honda,HA-420 HondaJet,Honda HA-420 HondaJet,0,EATIS,SRK,42000097,
39BAFC,F-JUTL,CDUS,AutoGyro,Calidus,AutoGyro Calidus,1,Private,,,
39BCA0,F-HPFA,HR20,Robin,HR200-120B,Robin HR200-120B,1,Private,,339,
39BD0B,F-HPIL,PC12,Pilatus,PC-12,Pilatus PC-12,1,Private,,2079,
39BD74,F-HPLU,C25M,Cessna,525 Citation M2,Cessna 525 Citation M2,1,Private,,525-1091,2021
39BDA0,F-HPNA,BCS3,Airbus,A220-300,Airbus A220-300,0,Air France,AFR,55227,2023
39BDA1,F-HPNB,BCS3,Airbus,A220-300,Airbus A220-300,0,Air France,AFR,55229,2023
39BDA2,F-HPNC,BCS3,Airbus,A220-300,Airbus A220-300,0,Air France,AFR,55230,2023
39BDA3,F-HPND,BCS3,Airbus,A220-300,Airbus A220-300,0,Air France,AFR,55233,2023
39BDA4,F-HPNE,BCS3,Airbus,A220-300,Airbus A220-300,0,Air France,AFR,55233,2023
39BDA5,F-HPNF,BCS3,Airbus,A220-300,Airbus A220-300,0,Air France,AFR,55242,2023
39BDA6,F-HPNG,BCS3,Airbus,A220-300,Airbus A220-300,0,Air France,AFR,55243,2023
39BDA7,F-HPNH,BCS3,Airbus,A220-300,Airbus A220-300,0,Air France,AFR,55275,2024
39BDA8,F-HPNI,BCS3,Airbus,A220-300,Airbus A220-300,0,Air France,AFR,55278,2024
39BDA9,F-HPNJ,BCS3,Airbus,A220-300,Airbus A220-300,0,Air France,AFR,55281,2024
39BDAA,F-HPNK,BCS3,Airbus,A220-300,Airbus A220-300,0,Air France,AFR,55283,2024
39BDAB,F-HPNL,BCS3,Airbus,A220-300,Airbus A220-300,0,Air France,AFR,55291,2024
39BDAC,F-HPNM,BCS3,Airbus,A220-300,Airbus A220-300,0,Air France,AFR,55299,2024
39BDAD,F-HPNN,BCS3,Airbus,A220-300,Airbus A220-300,0,Air France,AFR,55304,2024
39BDAE,F-HPNO,BCS3,Airbus,A220-300,Airbus A220-300,0,Air France,AFR,55305,2024
39BDAF,F-HPNP,BCS3,Airbus,A220-300,Airbus A220-300,0,Air France,AFR,55327,2024
39BDB0,F-HPNQ,BCS3,Airbus,A220-300,Airbus A220-300,0,Air France,AFR,55338,2025
39BDB1,F-HPNR,BCS3,Airbus,A220-300,Airbus A220-300,0,Air France,AFR,55346,2025
39BDB2,F-HPNS,BCS3,Airbus,A220-300,Airbus A220-300,0,Air France,AFR,55353,2025
39BDB3,F-HPNT,BCS3,Airbus,A220-300,Airbus A220-300,0,Air France,AFR,55367,2025
