ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
4A3121,YR-LIA,A320,Airbus,A320-232,Airbus A320-232,0,Fly Lili,LIL,02422,2005
4A3122,YR-LIB,A320,Airbus,A320-232,Airbus A320-232,0,Fly Lili,LIL,02359,2004
4A3123,YR-LIC,A319,Airbus,A319-112,Airbus A319-112,0,Fly Lili,LIL,03689,2008
4A3243,YR-LRC,A343,Airbus,A340-313,Airbus A340-313,0,Legend Airlines,LAL,0844,2007
4A3244,YR-LRD,A343,Airbus,A340-313,Airbus A340-313,0,Legend Airlines,LAL,0835,2007
4A3245,YR-LRE,A343,Airbus,A340-313,Airbus A340-313,0,Legend Airlines,LAL,0938,2008
4A34E9,9143,C130,Lockheed,C-130H Hercules,Lockheed C-130H Hercules,0,Romanian Air Force,ROF,5296,
4A35A6,810,AN26,Antonov,An-26,Antonov An-26,0,Romanian Air Force,ROF,13810,
4A35AC,2703,C27J,Alenia,C-27J Spartan,Alenia C-27J Spartan,0,Romanian Air Force,ROF,4151,
4A35E8,YR-MOH,F16,General Dynamics,F-16AM Fighting Falcon,General Dynamics F-16AM Fighting Falcon,0,Romanian Air Force,ROF,M17-13,
4A3703,YR-MXC,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Blue Air,BLA,43326,2021
4A3704,YR-MXD,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Blue Air,BLA,43325,2021
4A3705,YR-MXE,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Blue Air,BLA,43331,2021
