ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
3E801E,79+18,NH90,NHI,NH-90,NHI NH-90,0,German Air Force,GAF,GEAF25,
3E80AF,79+57,NH90,NHI,NH-90,NHI NH-90,0,German Navy,GNY,1461,
3E80C0,55+01,C30J,Lockheed Martin,C-130J Hercules,Lockheed Martin C-130J Hercules,0,German Air Force,GAF,5930,
3E80DF,55+02,C30J,Lockheed,C-130J-30 Hercules,Lockheed C-130J-30 Hercules,0,German Air Force,GAF,5938,2022
3E810F,D-KOBN,SF25,Scheibe,SF-25C Rotax Falke,Scheibe SF-25C Rotax Falke,1,Private,,44609,1996
3E8182,55+03,C30J,Lockheed,C-130J Hercules,Lockheed C-130J Hercules,0,German Air Force,GAF,5944,
3E857E,79+10,NH90,NH Industries,NH90 TTH,NH Industries NH90 TTH,0,German Army,GAM,1142,
3E86AC,43+45,TOR,Panavia,Tornado,Panavia Tornado,0,German Air Force,GAF,,
3E875E,55+04,C30J,Lockheed,KC-130J Hercules,Lockheed KC-130J Hercules,0,German Air Force,GAF,5962,
3E8764,55+05,C30J,Lockheed,KC-130J Hercules,Lockheed KC-130J Hercules,0,German Air Force,GAF,5971,
3E8B02,54+40,A400,Airbus,A400M Atlas,Airbus A400M Atlas,0,German Air Force,GAF,123,2022
